,No local opt,std,,w/ local opt,std
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95329,0.0754963,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95326,0.0755273,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.95322,0.0755786,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.84099,0.105186
10,1.94656,0.0735697,10,1.76388,0.127504
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75559,0.136277
10,1.94656,0.0735697,10,1.75203,0.140626
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94656,0.0735697,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94537,0.0749837,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.94262,0.0726708,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93286,0.0702921,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.74928,0.144144
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.93284,0.0702889,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92535,0.0796069,10,1.72202,0.125095
10,1.92516,0.0795789,10,1.71446,0.120925
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.92516,0.0795789,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
10,1.91593,0.0755105,10,1.70863,0.118404
