x11,x12,x21,x22
0.196725,-0.038809,1.193425,0.042355
-0.046304,-0.184550,0.952052,-0.127225
-0.083627,-0.337852,0.849897,0.020663
0.056843,0.104210,1.040166,-0.077659
0.056040,-0.369913,1.000295,-0.040697
0.014104,0.013525,1.014057,0.003912
0.154522,0.148093,1.142919,-0.003798
0.043034,0.101166,1.020850,-0.108302
-0.007968,-0.217792,0.991156,-0.175932
-0.053092,-0.048428,0.946880,-0.041035
0.068055,0.021487,1.063899,0.112563
-0.085014,-0.051288,0.901619,0.111672
0.087298,-0.363331,1.027544,-0.022836
-0.026299,0.107081,0.965528,-0.020503
-0.005296,0.045544,0.989935,-0.052008
0.000016,0.232658,0.959019,-0.050736
0.005456,0.360432,0.973114,0.108167
0.103613,-0.033367,1.102031,-0.089585
0.044235,0.255091,1.017542,0.025581
0.127377,0.179755,1.103231,-0.038671
-0.034811,-0.032612,0.958044,0.086712
-0.119717,-0.318444,0.866492,-0.152938
0.103591,-0.394027,1.028047,-0.012741
-0.069018,-0.123463,0.930941,-0.114431
0.051374,-0.490549,0.944287,-0.040319
-0.148671,-0.132350,0.827350,0.085327
-0.008860,-0.182673,0.990134,-0.137839
-0.071540,0.454027,0.869614,0.116049
0.071573,0.181852,1.037493,-0.076991
0.170012,-0.007627,1.160848,0.127442
0.011987,-0.395140,0.924749,0.013352
-0.083146,0.046264,0.916705,0.063536
0.075424,0.440396,0.816075,-0.231493
0.001052,-0.058309,0.980530,-0.259864
0.110467,0.285536,1.038810,-0.086187
0.130188,0.376916,1.105701,0.156972
-0.026175,0.089692,0.861647,-0.370494
0.152777,0.090151,1.119677,-0.165003
-0.016153,0.021038,0.982204,-0.036260
-0.014206,0.229446,0.935640,-0.083273
0.015447,0.226694,0.836179,-0.344620
0.054021,-0.022994,1.047854,0.087897
0.061546,0.051614,1.061267,0.028018
0.032845,0.036506,1.032749,0.050401
0.027352,0.021549,1.024764,-0.050344
0.073246,0.352787,1.002419,-0.016858
-0.047350,0.350545,0.779743,-0.211520
0.085418,0.112370,1.085337,0.099632
-0.061669,-0.044463,0.924839,0.119254
0.060761,0.140898,1.028417,-0.111377
0.129050,-0.150353,1.123959,-0.049573
0.033601,-0.053827,1.022939,0.091806
-0.081219,0.180178,0.913562,0.078147
0.058815,0.402178,1.003413,0.073947
-0.017651,0.144835,0.979824,0.215857
-0.131728,-0.147984,0.867895,-0.120503
0.185743,0.131219,1.167746,-0.057647
-0.075458,0.104151,0.920014,0.009089
-0.046430,0.072024,0.949648,-0.016453
-0.034874,0.261846,0.932101,0.006975
-0.105623,-0.070999,0.890631,0.015470
0.033988,0.446179,0.873668,-0.096902
-0.018994,0.240240,0.966580,0.070992
-0.070003,0.314557,0.857595,-0.059022
-0.031588,-0.038608,0.968217,-0.018897
0.007423,-0.006018,0.990169,0.178944
0.060436,-0.271525,0.994778,0.084853
0.041839,0.098308,1.040860,0.054078
0.088500,-0.021398,1.087191,-0.072540
-0.025570,0.325598,0.948793,0.100617
-0.126949,0.089964,0.872633,0.061071
0.167502,-0.068869,1.166762,-0.107313
0.180447,-0.077230,1.169956,0.067239
-0.013500,-0.415657,0.859834,0.071466
0.155138,-0.097008,1.153093,-0.033093
-0.026448,-0.264945,0.959726,-0.099237
0.140997,-0.223382,1.122505,-0.031958
-0.045978,-0.067412,0.943312,0.078552
0.057463,0.003150,1.053705,0.089766
0.101835,-0.351199,1.049746,-0.032666
-0.060730,0.150046,0.924199,-0.022914
-0.135315,0.330754,0.795006,-0.035992
0.016336,-0.108726,1.003613,0.050283
-0.083905,-0.269112,0.857750,0.067466
-0.042327,-0.206620,0.940178,-0.020385
0.005805,0.310457,0.887770,-0.160858
0.159650,-0.116595,1.131144,0.120469
0.055152,0.142305,1.044330,-0.004417
0.021740,-0.168897,0.984905,0.100012
0.051382,-0.101431,1.019729,0.148176
0.034396,0.011556,1.030150,0.103611
-0.015004,-0.133137,0.984910,-0.120066
-0.048118,-0.147337,0.944306,-0.024478
0.067511,0.090256,1.064376,0.169388
0.071193,0.009299,1.071120,-0.002760
0.140643,-0.194707,1.139710,-0.151526
-0.001812,-0.283536,0.860057,0.223595
0.090092,0.114789,1.074096,-0.063358
0.038718,0.028788,1.037942,0.068183
-0.071722,-0.001101,0.907778,0.200345
0.056793,-0.025912,1.048817,0.100142
-0.032023,0.142341,0.952970,-0.030257
0.003427,-0.176456,0.982662,0.026269
-0.084953,-0.226934,0.891089,-0.009355
-0.081100,-0.046704,0.918276,-0.082040
-0.104949,0.051179,0.894949,0.065436
-0.004705,0.123368,0.995154,0.140125
0.008245,0.221440,0.963815,-0.073327
0.005309,0.106442,1.003221,0.171031
0.088174,-0.250339,1.024438,0.100960
0.172572,-0.093999,1.171680,-0.051750
-0.071640,-0.343505,0.792376,0.159961
0.046892,0.112288,1.035071,-0.041017
-0.020466,0.141484,0.974876,0.045079
0.070359,0.026177,1.063633,-0.089609
-0.052595,-0.125106,0.944424,-0.047945
-0.032487,-0.142057,0.966395,-0.094765
0.088096,-0.511285,0.936751,0.017661
0.013535,0.006517,1.012724,-0.033754
-0.028875,0.297371,0.958877,0.141340
0.045064,0.104419,1.040866,0.012885
0.090564,0.071487,1.075977,-0.098693
0.118460,0.211060,1.118273,0.191721
-0.036338,-0.420584,0.929827,-0.162656
0.093169,-0.034012,1.077762,-0.208875
0.011917,-0.031186,1.011908,-0.035426
0.127470,0.164226,1.127434,0.155711
-0.063858,-0.260115,0.927307,-0.127485
-0.091748,0.105536,0.907993,0.128304
-0.056091,0.008306,0.938770,-0.092951
0.074660,0.236252,1.066684,0.110209
0.005213,0.089453,1.005102,0.074570
-0.011753,-0.299192,0.935055,0.022608
-0.022754,-0.245334,0.949956,-0.013311
0.122831,-0.070687,1.122673,-0.052919
-0.010758,-0.146642,0.986334,-0.070428
0.156042,-0.444578,1.061849,-0.020887
-0.002717,0.038315,0.994717,0.109908
-0.028470,-0.467575,0.859083,-0.006871
-0.031818,0.145097,0.926060,-0.142078
-0.064312,0.100380,0.928435,-0.019840
-0.086015,-0.002520,0.913634,0.023971
0.053359,-0.206001,1.001531,0.111756
-0.034263,-0.338787,0.905461,0.003148
0.057908,-0.332835,1.018985,-0.056554
0.186650,-0.223417,1.142897,0.069144
0.001780,0.390967,0.971669,0.147422
0.068108,0.146510,1.038547,-0.094835
-0.188512,0.067897,0.803734,-0.056387
0.111426,-0.080972,1.110181,-0.031096
0.175513,-0.196182,1.138181,0.074506
0.043453,0.139094,1.030731,-0.019907
0.099583,-0.176532,1.056569,0.113604
-0.122637,0.208034,0.876073,0.258814
-0.105211,0.080455,0.894595,0.060751
0.006763,0.184079,0.992384,0.015108
-0.060305,0.317041,0.899952,0.037925
-0.160961,0.165301,0.834513,0.070263
-0.098556,0.104012,0.900086,0.051925
0.069389,-0.239250,1.008240,0.105073
0.088892,0.077054,1.073683,-0.096689
-0.003825,0.079066,0.993823,0.010518
-0.047508,0.097235,0.949591,0.021114
-0.026025,-0.384352,0.863930,0.071696
-0.046819,0.043860,0.935784,-0.141857
-0.005483,0.298944,0.879916,-0.165887
0.015044,0.127464,1.014968,0.139798
0.066957,0.076810,1.056783,-0.065471
-0.019146,0.312627,0.938485,0.024631
0.030135,0.419485,0.900835,-0.072330
0.003525,-0.113342,0.982636,0.089984
0.071038,0.040069,1.071016,0.033575
-0.147689,-0.175972,0.834544,0.011695
-0.077331,0.188304,0.885123,-0.083143
-0.223461,-0.136259,0.774144,-0.205432
0.002088,-0.072630,1.002054,-0.080894
-0.115545,0.230877,0.868859,0.054953
-0.051277,-0.217382,0.917089,0.032151
0.048070,-0.068954,1.021841,0.158575
0.004007,-0.189557,1.000848,-0.110135
-0.093445,0.215260,0.884877,0.008170
-0.002320,0.004913,0.992384,-0.097863
-0.040821,-0.128429,0.942777,0.051945
-0.053150,0.135987,0.943500,0.217775
-0.030950,0.054553,0.968933,0.039257
-0.127376,-0.132978,0.858299,0.035678
0.099564,-0.086578,1.083830,0.090112
0.013322,0.163700,0.953650,-0.176569
0.087884,0.384870,0.975331,-0.076038
0.144100,-0.203415,1.122293,0.004280
0.000387,0.126970,0.973877,-0.101761
-0.214585,0.093923,0.778362,0.212489
-0.070286,-0.348908,0.813472,0.119036
0.059888,-0.229082,1.046292,-0.064744
-0.069987,0.284157,0.896942,0.029112
0.023732,0.085319,0.995576,-0.150305
0.088395,-0.146495,1.078364,-0.005209
-0.180134,-0.049063,0.819447,-0.020101
0.073468,0.094939,1.067297,-0.015987
-0.073886,0.214060,0.909733,0.033800
0.118831,-0.209526,1.083044,0.055603
0.030188,0.042391,1.029377,0.002110
-0.040775,-0.098538,0.944692,0.071324
-0.003834,-0.247270,0.937394,0.090504
-0.114412,0.096065,0.861012,-0.124269
-0.120629,0.124104,0.874201,0.022553
-0.030400,0.082345,0.948812,-0.120496
-0.058948,-0.420371,0.758426,0.155737
-0.085850,0.010128,0.911967,0.076160
-0.022488,0.264768,0.856547,-0.211988
0.150114,0.074246,1.149924,0.093715
0.065889,-0.315453,0.948392,0.154854
0.070410,-0.160211,1.040604,0.082118
0.011222,-0.098019,1.009493,-0.039243
0.065182,0.153094,1.063079,0.088263
0.072255,-0.058290,1.067887,0.035072
-0.004435,-0.125090,0.962883,0.128476
-0.018731,-0.069040,0.972846,0.060478
-0.119322,-0.001542,0.879161,-0.056611
0.076677,0.042020,1.076670,0.038348
0.016596,-0.323747,0.963074,-0.000977
0.066545,0.051744,1.062327,-0.040015
-0.037826,-0.150388,0.929974,0.101332
-0.126092,-0.226387,0.837748,0.040094
0.084828,-0.050547,1.078965,0.057577
0.014650,0.125396,1.001009,-0.039215
-0.051609,0.080100,0.946504,0.018693
-0.003306,-0.214877,0.993629,-0.136640
-0.015520,0.036729,0.982411,0.101023
-0.091828,0.036886,0.900099,-0.089920
-0.173904,0.108108,0.815606,-0.036357
0.015773,-0.215480,1.015572,-0.195429
0.017131,-0.002277,1.016987,-0.019254
-0.028170,-0.202073,0.969326,-0.131352
0.109677,0.095936,1.108828,0.054738
-0.200368,-0.076376,0.798096,-0.020981
0.063112,-0.016942,1.058231,0.081744
-0.067903,0.018416,0.931581,0.050526
-0.002676,0.015351,0.996731,-0.019075
-0.075440,0.039690,0.918138,-0.073457
-0.061123,-0.241040,0.924491,-0.072027
0.078402,-0.040383,1.078126,-0.063876
0.033839,-0.134348,1.010030,0.082564
-0.092819,-0.042818,0.887409,0.155050
0.083149,-0.007318,1.079256,0.080824
0.096364,-0.278927,1.016066,0.113690
-0.110502,-0.062603,0.889405,-0.048905
-0.192383,-0.152540,0.807385,-0.174056
-0.006613,-0.187090,0.967168,0.040398
0.016621,0.216248,1.006851,0.076801
-0.016947,0.093420,0.980899,0.027816
-0.009903,-0.129515,0.973427,0.052314
0.019815,-0.037597,1.009427,-0.181360
0.007954,0.475061,0.835566,-0.086241
-0.001602,0.113094,0.992029,0.000408
-0.048284,0.103059,0.926248,-0.121186
-0.117548,0.019173,0.867874,0.189300
-0.068984,-0.280230,0.889200,0.005921
0.080156,-0.396865,0.988951,0.020376
-0.107194,-0.308562,0.864350,-0.071703
-0.284861,0.147943,0.714751,0.120090
-0.017108,0.338145,0.927321,0.009431
0.044902,-0.063741,1.041197,0.022253
0.015219,-0.009601,0.979541,-0.274333
-0.007894,0.235457,0.978885,0.073384
0.011599,-0.180060,0.989796,0.027620
0.078879,-0.389079,1.013904,-0.034498
0.052661,0.145493,1.032512,-0.054237
0.158853,-0.245897,1.121714,0.024103
0.086238,-0.041561,1.084842,-0.094388
-0.128515,-0.028416,0.869079,0.040918
-0.204426,0.034907,0.792556,-0.042727
-0.012348,-0.041656,0.981468,0.069383
-0.080090,-0.048188,0.919268,-0.084031
-0.101687,0.365546,0.816468,-0.030675
-0.120828,-0.007030,0.877618,-0.062768
-0.020982,0.123589,0.977913,0.076587
0.029847,-0.076351,1.027641,-0.009960
0.086095,-0.020804,1.085533,0.012717
-0.060473,-0.126317,0.939419,-0.111586
-0.136586,0.274357,0.800869,-0.073752
0.003039,0.304876,0.990882,0.149419
-0.001514,-0.010944,0.995417,0.067342
-0.041719,-0.021879,0.952442,-0.129788
0.028708,0.139883,1.003572,-0.082917
-0.017724,-0.007445,0.971141,0.141372
-0.123315,0.145197,0.864489,-0.010505
-0.049668,0.106226,0.947169,0.185706
0.009966,0.002463,1.005478,-0.092170
0.049823,0.249964,1.028982,0.046869
-0.045719,-0.011351,0.953355,0.031672
-0.053770,-0.063187,0.936662,0.074811
0.112415,-0.067108,1.101902,0.077514
-0.002449,-0.200717,0.996879,-0.237384
0.133072,0.170873,1.127437,0.064862
0.055081,0.038125,1.044495,-0.106993
-0.131698,-0.010733,0.868210,0.002789
-0.006708,0.143229,0.992325,0.187179
-0.048925,-0.005781,0.948625,-0.075746
0.106152,0.230561,1.075917,-0.013482
-0.091557,0.074182,0.901499,-0.043455
-0.055056,-0.009962,0.939742,0.091902
0.017618,-0.338298,0.966852,-0.023728
0.137750,-0.121163,1.110012,0.112729
-0.045131,0.053860,0.950864,0.143266
0.097936,-0.182160,1.076564,0.023479
0.017136,-0.303043,0.929044,0.107353
-0.204188,-0.153999,0.753524,0.133729
0.157786,0.283286,1.126065,0.033415
-0.082907,-0.131231,0.913704,-0.048962
-0.098861,-0.205382,0.900722,-0.176518
0.152225,0.158326,1.141554,0.012625
-0.097771,-0.154402,0.849823,0.165076
0.037735,-0.000486,1.024605,-0.162005
-0.018345,0.059308,0.978253,-0.023113
-0.036879,0.182033,0.943518,-0.014999
0.017069,0.212074,1.016971,0.226068
-0.053633,0.419375,0.802104,-0.098035
-0.010057,-0.214585,0.975466,-0.045043
-0.018834,-0.129623,0.966650,0.040146
-0.057036,-0.187156,0.885684,0.146428
0.059745,-0.111097,1.034688,0.111358
-0.091864,-0.101959,0.897749,0.041799
-0.030063,-0.165361,0.958077,-0.011810
-0.012008,-0.198980,0.987081,-0.156294
0.086215,-0.233093,1.078136,-0.106240
0.063267,-0.012046,1.061731,0.043360
-0.031176,-0.067069,0.961301,0.055357
-0.068167,-0.101380,0.931355,-0.070440
-0.017905,-0.210101,0.967091,-0.037524
0.061395,-0.168898,1.038102,0.045682
0.025519,-0.040672,1.024979,-0.007820
-0.034836,-0.100072,0.952265,0.060025
0.072788,-0.017071,1.066035,0.098949
0.092100,0.018489,1.091843,-0.004183
-0.081658,0.086583,0.912676,-0.019713
0.112010,-0.494895,0.998997,-0.033101
-0.024526,0.009235,0.967637,-0.115717
0.019758,-0.207507,0.978237,0.077655
-0.105416,-0.151146,0.877349,0.033715
0.146382,0.075321,1.146151,0.053820
-0.077797,-0.178337,0.902377,0.019803
0.065054,-0.177413,1.049862,-0.003766
0.090322,-0.101613,1.031220,0.237077
-0.190243,-0.459770,0.706487,-0.017193
0.100286,0.095444,1.083865,-0.085032
-0.069077,-0.037489,0.928829,0.027193
0.039684,-0.082611,1.015993,0.133768
0.001690,-0.260419,0.950441,0.055606
-0.068623,0.149038,0.931122,0.171626
