x11,x12,x21,x22
0.050509,0.047270,1.050340,0.028887
0.268404,0.222619,1.236121,-0.029420
0.228775,0.103802,1.220682,0.230770
0.416427,0.012037,1.416409,0.006115
-0.053615,-0.049867,0.923824,0.161355
-0.164920,0.011943,0.834401,-0.024883
-0.070721,-0.218293,0.860647,0.145786
0.013012,0.141749,1.012884,0.125752
-0.031447,0.044285,0.968088,0.074757
-0.000512,0.519696,0.828609,-0.039373
-0.202858,0.204838,0.762622,-0.055640
-0.013567,-0.073261,0.986230,-0.093386
0.010459,-0.225222,0.990438,-0.026120
0.098774,0.180055,1.054449,-0.114371
0.223730,-0.043233,1.222277,0.010649
0.373490,-0.150545,1.365108,-0.021333
0.060961,0.139795,1.060925,0.131258
0.094421,-0.135223,1.085654,-0.003098
-0.213769,-0.149723,0.753113,0.105503
-0.042641,0.316267,0.898806,-0.020893
0.168795,0.024702,1.168031,-0.014375
-0.180213,-0.001607,0.816229,-0.085884
0.006676,0.850078,0.394302,-0.071739
0.045065,-0.239068,1.000513,0.056093
0.401059,-0.082190,1.400177,-0.124179
-0.148911,0.158587,0.849980,0.111505
-0.085485,-0.030306,0.911920,0.041688
-0.031737,0.182729,0.954996,0.020375
0.033672,0.382582,0.993646,0.102491
0.161521,0.253105,1.108935,-0.066907
0.037439,-0.034799,1.034478,-0.111701
-0.026473,-0.324817,0.891852,0.071011
0.001920,0.192588,0.967163,-0.068768
-0.020461,0.221958,0.974097,0.117772
0.117873,0.087000,1.117843,0.094722
0.202040,-0.174030,1.180651,0.031692
0.137591,0.136006,1.122956,-0.034450
-0.086874,-0.144477,0.856997,0.185837
-0.078136,-0.169289,0.861089,0.174011
-0.150368,-0.118371,0.834897,0.052663
-0.090411,0.004829,0.904158,0.108910
-0.154528,-0.042531,0.844733,-0.004091
0.127007,0.357819,1.059260,-0.003988
0.231445,-0.029955,1.226059,-0.133604
0.101534,-0.049173,1.074272,0.182735
-0.185797,-0.109635,0.813542,-0.145972
-0.029418,0.246639,0.952944,0.059652
0.105778,0.131483,1.097043,-0.000403
-0.294818,0.072434,0.698524,0.187638
0.161392,-0.016602,1.161387,-0.019703
-0.069235,0.106918,0.925383,0.003312
0.193763,0.038335,1.182615,-0.110560
0.230271,-0.017317,1.220053,0.125277
0.028479,0.064241,1.028320,0.082051
0.322791,0.159766,1.285035,-0.112423
0.167787,0.366637,1.077276,-0.049092
0.338717,-0.113078,1.335746,-0.036053
0.288636,0.048074,1.287171,0.102197
-0.061854,0.131354,0.936559,0.187675
-0.068933,-0.118750,0.919718,0.031484
-0.017698,0.011734,0.978500,0.098850
0.027218,-0.078953,1.007726,0.117525
0.371024,-0.475490,1.330590,-0.194007
-0.135707,0.015804,0.863933,0.042652
0.176610,-0.036662,1.172445,0.054507
0.032066,0.266210,0.976964,-0.061154
0.001101,-0.261648,0.998330,-0.187252
0.326533,0.238981,1.236413,-0.175889
0.107624,0.090086,1.104864,0.015845
0.152265,-0.137543,1.142118,0.004555
-0.207412,-0.095368,0.791668,-0.052484
0.044906,-0.182418,1.025805,0.012100
-0.128572,0.123249,0.864901,0.009185
0.253421,-0.003687,1.251336,0.060857
-0.192436,0.012407,0.803881,0.098154
-0.081183,-0.230390,0.875447,0.060916
0.011016,0.073409,1.010963,0.083704
0.237084,-0.194766,1.224042,-0.033790
0.253511,0.159622,1.252810,0.122192
0.059726,0.157672,1.050299,0.020684
-0.049510,0.004391,0.945965,-0.090631
-0.148657,0.334927,0.793851,0.000744
0.058321,-0.184789,1.030020,0.051433
-0.243305,-0.074739,0.755207,-0.020222
-0.109215,0.140895,0.890731,0.151256
0.020836,-0.064613,1.007755,-0.225825
0.000285,0.084292,0.970791,-0.156786
0.103548,-0.022535,1.097165,-0.135340
-0.000278,0.101418,0.999004,0.063545
0.090445,0.078781,1.089496,0.122350
0.380721,0.056943,1.379936,0.017310
0.137704,0.001555,1.121684,-0.176725
-0.007269,0.082429,0.991981,0.121158
0.105041,0.206979,1.102484,0.135512
-0.301124,0.125363,0.698818,0.114555
-0.054684,0.560903,0.647535,-0.151058
-0.103606,0.009221,0.895322,-0.037064
0.139326,0.053472,1.130008,-0.082727
-0.237855,-0.047855,0.759797,0.020639
-0.077809,0.223914,0.911809,0.080189
0.154496,0.094443,1.153768,0.132609
-0.092042,0.493092,0.640374,-0.187766
0.046579,-0.222915,1.041502,-0.122272
-0.028953,0.131890,0.961828,-0.003582
0.030713,0.046151,1.030396,0.020970
-0.115697,0.113269,0.879639,0.016801
0.196189,0.320448,1.136629,-0.019512
-0.211958,0.077296,0.777588,-0.066923
0.126501,-0.427893,1.085494,-0.144466
0.109300,-0.175403,1.106423,-0.099608
-0.003488,0.260741,0.958846,-0.011127
0.096220,-0.225943,1.088585,-0.102614
-0.046611,-0.476680,0.701024,0.187429
-0.097502,-0.381346,0.871578,-0.134599
0.331621,0.053013,1.324879,-0.062908
0.162575,-0.071229,1.154832,0.052973
0.222928,-0.358882,1.188339,-0.098149
0.044731,0.130361,1.014691,-0.112903
0.112977,0.041092,1.103053,-0.099441
0.328981,0.031667,1.328953,0.039210
0.160901,0.019291,1.154097,-0.097161
0.055134,0.214780,1.028328,-0.015205
0.175289,-0.048920,1.143214,0.202322
0.456990,-0.059972,1.456769,-0.038957
-0.134332,-0.000167,0.863800,0.060929
0.081236,0.311309,1.042587,0.035984
0.090631,0.401994,1.037646,0.080803
0.047789,0.066662,1.044351,-0.016187
0.013594,0.120011,1.013547,0.129676
0.171227,0.075518,1.164891,-0.036880
-0.099457,0.060508,0.895728,-0.037506
0.034202,-0.318164,0.988674,-0.019864
0.068651,0.119983,1.068473,0.101130
0.243115,0.164409,1.236226,0.047232
-0.090800,-0.041824,0.907824,-0.094264
-0.046876,-0.081121,0.951211,-0.142947
0.024880,0.014901,1.024093,-0.024762
-0.230727,-0.468463,0.652205,0.001039
0.060358,0.165223,1.033303,-0.065812
0.145778,-0.201461,1.134983,-0.054923
0.115124,0.028950,1.111148,0.118045
-0.126131,-0.181441,0.871255,-0.109187
0.089007,0.266671,0.980279,-0.186799
0.171127,0.212238,1.159321,0.059035
0.045357,-0.048344,1.042559,-0.123093
-0.199276,-0.161243,0.784097,0.020356
0.052589,-0.136430,1.017876,0.124761
0.146635,0.019875,1.146114,-0.012401
0.485261,-0.037068,1.480073,0.064660
-0.177908,0.553580,0.651841,-0.004557
-0.084965,0.162996,0.903673,0.012680
0.240059,-0.046660,1.235401,0.049751
-0.023488,0.155025,0.975450,0.108942
0.055019,-0.072595,1.054904,-0.087800
0.287895,-0.017576,1.287734,0.000374
-0.016473,-0.034233,0.983525,-0.031853
0.214759,-0.172249,1.213043,-0.113682
0.107344,-0.100137,1.100205,0.019135
-0.065209,0.370457,0.862106,-0.003824
0.041102,0.017184,1.035782,0.120193
0.228795,-0.011823,1.228696,-0.025871
-0.077655,-0.212837,0.844240,0.174603
-0.113976,0.156461,0.883962,0.092271
0.334512,-0.124230,1.292906,0.161220
-0.149416,0.281304,0.818334,0.029390
0.275986,0.116134,1.274890,0.162930
-0.136295,0.005818,0.861251,0.075834
-0.227822,0.550498,0.591871,-0.022305
-0.146722,0.243570,0.796327,-0.089083
-0.051196,-0.126464,0.927953,0.076680
0.062714,0.409179,0.929931,-0.088752
-0.152922,-0.499827,0.688099,0.041177
0.045411,0.097478,1.025038,-0.103345
-0.055554,0.149751,0.929978,-0.019737
0.011199,-0.101706,1.009355,-0.162393
-0.115968,0.263843,0.803769,-0.128693
0.177360,0.267776,1.152172,0.044752
0.292422,0.078809,1.291853,0.112557
0.050214,-0.106224,1.047660,-0.034798
0.034684,0.221569,1.021328,0.058679
0.151697,-0.097798,1.150263,-0.044251
-0.292289,0.190908,0.672516,-0.072060
0.168344,0.152323,1.156071,-0.003865
-0.035163,-0.141894,0.947034,0.045960
-0.083038,-0.132546,0.892245,0.088415
-0.014134,0.027621,0.985273,-0.006834
-0.230365,0.009003,0.769625,0.013610
0.497883,0.001025,1.497788,0.014872
-0.072166,-0.051575,0.927597,-0.073341
-0.026161,-0.117877,0.973404,-0.088403
0.101264,-0.051397,1.099503,-0.110712
-0.054301,-0.304546,0.856242,0.108867
-0.016603,-0.263708,0.977566,-0.155866
0.036903,0.084958,1.032372,-0.010132
0.359230,0.042913,1.342472,0.225219
-0.098325,0.087817,0.882487,-0.107136
0.062746,-0.199297,1.047146,-0.023353
0.092830,-0.281059,1.043426,0.029374
-0.024504,-0.149912,0.974918,-0.115930
-0.250616,0.640559,0.518924,0.001960
-0.080482,-0.016762,0.912649,0.100250
-0.021965,0.681681,0.806034,0.120952
-0.034583,-0.089968,0.961960,-0.006886
0.162524,-0.000754,1.161767,-0.039656
0.144654,0.055135,1.142947,-0.003258
0.266278,-0.146030,1.258754,-0.023594
-0.007490,0.108937,0.982207,-0.034242
-0.077012,0.321533,0.844936,-0.065783
-0.152910,-0.391125,0.712860,0.109317
-0.305944,0.170507,0.679598,0.001077
-0.099919,-0.345367,0.795421,0.100017
0.324474,0.055957,1.317783,-0.059534
-0.087101,-0.085320,0.876794,0.180963
-0.016019,-0.147414,0.957870,0.079611
0.167191,-0.171729,1.160525,-0.056454
-0.081977,0.371796,0.776730,-0.140671
-0.013174,0.116476,0.975743,-0.031995
-0.054341,0.060230,0.938059,-0.062826
-0.142781,-0.526734,0.616496,0.124034
-0.201798,-0.181586,0.749363,0.127108
0.074715,0.561642,0.853080,-0.066171
-0.138463,0.118289,0.853260,-0.010103
0.235335,-0.182603,1.233478,-0.121692
0.123098,0.341914,1.071197,0.023941
-0.123597,-0.438877,0.757241,0.034540
0.034966,-0.031524,1.034739,-0.010231
0.415300,0.030694,1.412972,-0.037496
-0.228051,0.065493,0.761356,-0.079681
-0.122662,0.025284,0.876134,0.074335
0.033317,0.138907,1.018553,-0.032298
0.028936,-0.128024,0.983383,0.170355
0.324522,0.020796,1.322260,-0.046425
-0.055788,-0.018237,0.938516,0.088345
0.035469,-0.252526,1.027801,-0.128925
0.279563,0.212904,1.272387,0.093319
-0.131888,0.338050,0.820813,0.034142
0.077023,0.240103,1.074296,0.166300
0.260583,-0.092843,1.236135,0.126925
-0.040788,0.069666,0.956348,-0.005965
-0.066668,-0.359538,0.850836,0.038188
0.041498,0.132294,1.041351,0.149450
-0.219396,-0.055867,0.778456,0.009646
0.300059,-0.021343,1.295696,0.071969
-0.048280,0.499564,0.782972,-0.056332
0.103435,-0.143558,1.074424,0.095566
0.090936,-0.317684,1.007433,0.082357
-0.082738,0.161632,0.911758,0.056855
0.230014,-0.155589,1.217690,0.000920
0.020423,0.044160,1.020147,0.020662
-0.214525,-0.339213,0.678131,0.111525
-0.064632,-0.071256,0.933767,-0.127818
0.205566,-0.205085,1.205210,-0.178399
-0.058190,0.656059,0.594723,-0.101374
-0.003676,-0.183374,0.976912,0.012707
0.028243,0.092663,1.027676,0.126345
-0.079804,0.515977,0.804629,0.049311
0.645290,-0.183076,1.636496,-0.050744
0.116031,-0.049198,1.107916,0.077939
0.203441,-0.246373,1.175720,-0.012550
0.381040,-0.123825,1.367203,0.041952
-0.174838,-0.410960,0.733327,0.007653
-0.215949,0.060145,0.772402,-0.092041
-0.190965,-0.304620,0.744411,0.049037
0.476626,0.025312,1.473831,0.100023
-0.064903,-0.070668,0.931374,0.015533
-0.016655,0.231443,0.923409,-0.109556
0.067644,0.183891,1.034436,-0.071674
-0.108885,-0.316679,0.843556,-0.011957
-0.119434,-0.226225,0.869591,-0.078473
-0.118067,0.210305,0.824863,-0.122686
0.115560,-0.080191,1.111945,0.004758
-0.183194,0.364739,0.705923,-0.092941
-0.226197,0.309373,0.700751,-0.065818
-0.167286,-0.077748,0.831487,-0.028228
0.281227,0.065676,1.279041,-0.000416
0.028509,-0.067218,0.998757,0.174897
-0.098471,-0.320929,0.826126,0.060017
-0.007666,0.087638,0.992016,0.062426
0.028518,-0.087647,1.028360,-0.069899
0.077513,0.126813,1.057289,-0.073281
-0.166751,0.136835,0.821700,-0.014709
0.023975,0.244015,1.023037,0.200718
-0.030983,-0.521655,0.778851,0.065005
-0.017753,-0.004297,0.979622,-0.076695
-0.157852,0.085365,0.841843,0.110064
-0.298794,-0.289997,0.654118,0.013250
-0.128021,0.431332,0.759324,-0.029774
0.198867,0.104307,1.198779,0.091079
-0.094453,0.011418,0.904901,0.047333
-0.042030,-0.157064,0.938338,0.040113
0.116553,0.074601,1.110883,-0.031741
0.049674,0.166187,1.039538,0.024168
-0.261378,-0.254898,0.714770,-0.037791
0.217705,0.024906,1.202197,0.200337
0.174877,-0.157724,1.150945,0.059740
-0.183352,-0.183455,0.791387,0.039893
-0.148786,-0.239673,0.840213,-0.091747
-0.018111,0.266299,0.939590,-0.021467
-0.133657,-0.256145,0.822958,0.035212
-0.056515,0.136896,0.939282,0.045306
-0.030423,0.097818,0.932077,-0.173464
0.082825,-0.064873,1.074029,0.067468
0.058776,0.023466,1.052861,-0.085144
0.146248,0.022901,1.146204,0.013441
0.127232,0.107586,1.126089,0.059785
0.170407,0.482349,1.079376,0.065486
-0.114190,-0.200400,0.833697,0.118208
0.051729,-0.275392,0.953496,0.156831
0.175326,0.138568,1.168216,0.019527
0.015475,0.104729,0.990747,-0.116278
-0.039298,-0.166902,0.941272,0.029265
0.034470,-0.068997,1.014988,0.127435
0.015226,0.025445,1.014928,0.049883
0.005093,-0.143897,0.974892,0.100010
0.038814,-0.056148,1.036730,0.008369
-0.084048,-0.344825,0.856158,-0.004220
-0.092886,-0.019677,0.905176,-0.081897
0.094717,-0.064343,1.036337,0.272333
-0.243573,-0.031193,0.756399,-0.038588
-0.139499,0.325589,0.764560,-0.101818
0.030820,0.591447,0.795305,-0.053195
0.092542,0.166294,1.068036,-0.053729
0.273490,-0.135503,1.263419,0.006066
0.048864,-0.180645,0.976206,0.193570
0.175941,-0.086780,1.168916,0.031539
0.334490,0.118333,1.328550,0.009501
0.028778,-0.073187,1.022763,-0.182705
-0.161733,-0.051736,0.836916,0.000224
-0.164050,-0.371247,0.817661,-0.180869
0.109680,-0.019571,1.109363,-0.044751
0.463658,0.072743,1.463251,0.101283
0.182823,-0.249629,1.148995,0.008270
0.311145,-0.097719,1.302393,0.034293
-0.115150,0.082186,0.881312,0.166234
-0.053132,-0.272868,0.930135,-0.090697
0.112033,0.415555,1.007885,-0.028798
0.393389,-0.108529,1.386102,-0.229030
-0.101237,-0.140206,0.890564,-0.012412
0.194644,-0.053678,1.194492,-0.071106
-0.035094,0.031293,0.961328,-0.053224
0.156066,-0.230119,1.143948,-0.074913
0.187387,0.024775,1.186439,-0.018757
0.276702,0.179240,1.259437,-0.005777
0.202966,0.083095,1.201718,0.133044
0.007555,-0.266553,0.950661,0.065939
-0.112468,0.146899,0.822584,-0.207613
-0.004069,-0.174301,0.992489,-0.091397
0.199138,0.077661,1.197801,0.025951
0.079168,0.104900,1.074337,0.006717
