time,reflex_col_cmx,reflex_col_cmy,reflex_col_cmz,reflex_col_q[base],reflex_col_q[pad],reflex_col_q[swivel_1],reflex_col_q[proximal_1],reflex_col_q[distal_1],reflex_col_q[distal_pad_1],reflex_col_q[proximal_pad_1],reflex_col_q[swivel_2],reflex_col_q[proximal_2],reflex_col_q[distal_2],reflex_col_q[distal_pad_2],reflex_col_q[proximal_pad_2],reflex_col_q[proximal_3],reflex_col_q[distal_3],reflex_col_q[distal_pad_3],reflex_col_q[proximal_pad_3],reflex_col_dq[base],reflex_col_dq[pad],reflex_col_dq[swivel_1],reflex_col_dq[proximal_1],reflex_col_dq[distal_1],reflex_col_dq[distal_pad_1],reflex_col_dq[proximal_pad_1],reflex_col_dq[swivel_2],reflex_col_dq[proximal_2],reflex_col_dq[distal_2],reflex_col_dq[distal_pad_2],reflex_col_dq[proximal_pad_2],reflex_col_dq[proximal_3],reflex_col_dq[distal_3],reflex_col_dq[distal_pad_3],reflex_col_dq[proximal_pad_3],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_q[q[0]],reflex_col_q[q[1]],reflex_col_q[q[2]],reflex_col_q[q[3]],reflex_col_q[q[4]],reflex_col_q[q[5]],reflex_col_q[q[6]],reflex_col_q[q[7]],reflex_col_q[q[8]],reflex_col_q[q[9]],reflex_col_q[q[10]],reflex_col_q[q[11]],reflex_col_q[q[12]],reflex_col_q[q[13]],reflex_col_q[q[14]],reflex_col_q[q[15]],reflex_col_dq[dq[0]],reflex_col_dq[dq[1]],reflex_col_dq[dq[2]],reflex_col_dq[dq[3]],reflex_col_dq[dq[4]],reflex_col_dq[dq[5]],reflex_col_dq[dq[6]],reflex_col_dq[dq[7]],reflex_col_dq[dq[8]],reflex_col_dq[dq[9]],reflex_col_dq[dq[10]],reflex_col_dq[dq[11]],reflex_col_dq[dq[12]],reflex_col_dq[dq[13]],reflex_col_dq[dq[14]],reflex_col_dq[dq[15]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
2.45,0.0266480031661,-0.000565648668492,0.0553660513396,0.0,0.0,-7.33768601435e-11,-1.43234895944e-07,6.28318527192,0.0,0.0,-5.10445019586e-11,-0.304841411287,6.28318528534,0.0,0.0,-9.89358337478e-08,6.28318528453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.1617447972e-07,1.76289161047e-08,-0.0607929435636,1.09179789654e-08,4.94679168739e-07,1.13258531442e-08,0.0,0.0,7.33768601435e-11,-1.42708730166e-07,6.28318527205,0.0,0.0,5.10445019586e-11,-0.304841399579,6.28318528542,0.0,0.0,-9.85723982438e-08,6.28318528461,0.0,0.0,0.0,0.0,1.30039717327e-15,-5.84628678797e-08,-1.43909430604e-08,0.0,0.0,1.18857350939e-15,-1.36774956931e-06,-8.63358393082e-09,0.0,0.0,-4.03817276729e-08,-9.2455889437e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984659,0.0216307049545,0.0214999989403
2.46,0.0266480031532,-0.000565648668492,0.0553660512828,0.0,0.0,-7.33768601435e-11,-1.4381952429e-07,6.28318527178,0.0,0.0,-5.10445019586e-11,-0.304841423108,6.28318528526,0.0,0.0,-9.93396511717e-08,6.28318528444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.19097621449e-07,1.77008709912e-08,-0.0607928844591,1.09611471011e-08,4.96698255859e-07,1.13720810546e-08,0.0,0.0,7.33768601435e-11,-1.43293358512e-07,6.28318527191,0.0,0.0,5.10445019586e-11,-0.304841412524,6.28318528533,0.0,0.0,-9.89762156678e-08,6.28318528452,0.0,0.0,0.0,0.0,1.30035435491e-15,-5.84628650391e-08,-1.43909429637e-08,0.0,0.0,1.18857568875e-15,-1.23647869416e-06,-8.63358356929e-09,0.0,0.0,-4.0381725651e-08,-9.24558888778e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984596,0.0216307048154,0.021499998936
2.47,0.0266480031416,-0.000565648668492,0.0553660512309,0.0,0.0,-7.33768601435e-11,-1.44404153524e-07,6.28318527163,0.0,0.0,-5.10445019586e-11,-0.304841433795,6.28318528517,0.0,0.0,-9.97434685956e-08,6.28318528434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.22020767618e-07,1.77728254336e-08,-0.0607928310273,1.10043147927e-08,4.98717342978e-07,1.14183094091e-08,0.0,0.0,7.33768601435e-11,-1.43877987746e-07,6.28318527176,0.0,0.0,5.10445019586e-11,-0.304841424226,6.28318528525,0.0,0.0,-9.93800330917e-08,6.28318528443,0.0,0.0,0.0,0.0,1.30041293506e-15,-5.84628621239e-08,-1.43909428173e-08,0.0,0.0,1.18865278024e-15,-1.11780691144e-06,-8.63358337765e-09,0.0,0.0,-4.03817236128e-08,-9.24558883725e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984533,0.0216307046896,0.0214999989317
2.48,0.0266480031311,-0.000565648668492,0.0553660511834,0.0,0.0,-7.33768601435e-11,-1.44988781869e-07,6.28318527149,0.0,0.0,-5.10445019586e-11,-0.304841443455,6.28318528508,0.0,0.0,-1.00147285131e-07,6.28318528425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.24943909347e-07,1.78447803201e-08,-0.0607927827236,1.10474829285e-08,5.00736425657e-07,1.14645373195e-08,0.0,0.0,7.33768601435e-11,-1.44462616092e-07,6.28318527162,0.0,0.0,5.10445019586e-11,-0.304841434805,6.28318528516,0.0,0.0,-9.97838496275e-08,6.28318528433,0.0,0.0,0.0,0.0,1.30038333788e-15,-5.84628590078e-08,-1.4390942929e-08,0.0,0.0,1.18859796773e-15,-1.01052467498e-06,-8.63358309128e-09,0.0,0.0,-4.03817216395e-08,-9.24558879237e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.021499998447,0.0216307045758,0.0214999989273
2.49,0.0266480031217,-0.000565648668492,0.0553660511399,0.0,0.0,-7.33768601435e-11,-1.45573410215e-07,6.28318527135,0.0,0.0,-5.10445019586e-11,-0.304841452189,6.283185285,0.0,0.0,-1.00551102555e-07,6.28318528416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.27867051076e-07,1.79167347625e-08,-0.0607927390559,1.10906506201e-08,5.02755512777e-07,1.15107652299e-08,0.0,0.0,7.33768601435e-11,-1.45047244438e-07,6.28318527148,0.0,0.0,5.10445019586e-11,-0.304841444369,6.28318528508,0.0,0.0,-1.00187667051e-07,6.28318528424,0.0,0.0,0.0,0.0,1.30037438502e-15,-5.84628560371e-08,-1.4390942822e-08,0.0,0.0,1.18858884288e-15,-9.13538503266e-07,-8.63358279824e-09,0.0,0.0,-4.03817195464e-08,-9.24558875434e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984407,0.021630704473,0.021499998923
2.5,0.0266480031131,-0.000565648668492,0.0553660511,0.0,0.0,-7.33768601435e-11,-1.46158038561e-07,6.2831852712,0.0,0.0,-5.10445019586e-11,-0.304841460084,6.28318528491,0.0,0.0,-1.00954919979e-07,6.28318528407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.30790192804e-07,1.7988689649e-08,-0.0607926995793,1.11338187558e-08,5.04774599897e-07,1.15569931403e-08,0.0,0.0,7.33768601435e-11,-1.45631872783e-07,6.28318527133,0.0,0.0,5.10445019586e-11,-0.304841453015,6.28318528499,0.0,0.0,-1.00591484475e-07,6.28318528415,0.0,0.0,0.0,0.0,1.30045773111e-15,-5.84628531042e-08,-1.43909427465e-08,0.0,0.0,1.1886095409e-15,-8.25860977335e-07,-8.63358266834e-09,0.0,0.0,-4.03817175483e-08,-9.24558866868e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984345,0.0216307043801,0.0214999989186
2.51,0.0266480031053,-0.000565648668492,0.0553660510634,0.0,0.0,-7.33768601435e-11,-1.46742666907e-07,6.28318527106,0.0,0.0,-5.10445019586e-11,-0.304841467222,6.28318528483,0.0,0.0,-1.01358737403e-07,6.28318528397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.33713334533e-07,1.80606445355e-08,-0.0607926638915,1.11769864475e-08,5.06793687016e-07,1.16032210506e-08,0.0,0.0,7.33768601435e-11,-1.46216502017e-07,6.28318527119,0.0,0.0,5.10445019586e-11,-0.304841460831,6.2831852849,0.0,0.0,-1.00995301899e-07,6.28318528406,0.0,0.0,0.0,0.0,1.30040352004e-15,-5.84628502435e-08,-1.43909426008e-08,0.0,0.0,1.18851368148e-15,-7.46597945575e-07,-8.6335824476e-09,0.0,0.0,-4.03817156138e-08,-9.2455886033e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984282,0.0216307042961,0.0214999989143
2.52,0.0266480030984,-0.000565648668492,0.0553660510297,0.0,0.0,-7.33768601435e-11,-1.47327296141e-07,6.28318527091,0.0,0.0,-5.10445019586e-11,-0.304841473674,6.28318528474,0.0,0.0,-1.01762553939e-07,6.28318528388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.36636480703e-07,1.81325989779e-08,-0.0607926316288,1.12201545832e-08,5.08812769695e-07,1.1649448961e-08,0.0,0.0,7.33768601435e-11,-1.46801130363e-07,6.28318527104,0.0,0.0,5.10445019586e-11,-0.304841467897,6.28318528482,0.0,0.0,-1.01399118435e-07,6.28318528396,0.0,0.0,0.0,0.0,1.30042944824e-15,-5.84628471652e-08,-1.4390942664e-08,0.0,0.0,1.18860154481e-15,-6.74942483841e-07,-8.63358218108e-09,0.0,0.0,-4.03817135467e-08,-9.24558847874e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984219,0.0216307042201,0.02149999891
2.53,0.026648003092,-0.000565648668492,0.0553660509986,0.0,0.0,-7.33768601435e-11,-1.47911924486e-07,6.28318527077,0.0,0.0,-5.10445019586e-11,-0.304841479507,6.28318528465,0.0,0.0,-1.02166371363e-07,6.28318528379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.39559622431e-07,1.82045538644e-08,-0.0607926024626,1.12633222749e-08,5.10831856815e-07,1.16956768714e-08,0.0,0.0,7.33768601435e-11,-1.47385758709e-07,6.2831852709,0.0,0.0,5.10445019586e-11,-0.304841474284,6.28318528473,0.0,0.0,-1.01802935859e-07,6.28318528387,0.0,0.0,0.0,0.0,1.30042792909e-15,-5.84628443423e-08,-1.43909425356e-08,0.0,0.0,1.1886122226e-15,-6.10164311796e-07,-8.63358210434e-09,0.0,0.0,-4.03817115367e-08,-9.24558852409e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984156,0.0216307041514,0.0214999989056
2.54,0.0266480030863,-0.000565648668492,0.05536605097,0.0,0.0,-7.33768601435e-11,-1.48496552832e-07,6.28318527063,0.0,0.0,-5.10445019586e-11,-0.304841484781,6.28318528457,0.0,0.0,-1.02570187899e-07,6.2831852837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.4248276416e-07,1.82765087509e-08,-0.0607925760957,1.13064904106e-08,5.12850939494e-07,1.17419047818e-08,0.0,0.0,7.33768601435e-11,-1.47970387054e-07,6.28318527076,0.0,0.0,5.10445019586e-11,-0.304841480059,6.28318528464,0.0,0.0,-1.02206753283e-07,6.28318528378,0.0,0.0,0.0,0.0,1.30036455384e-15,-5.84628414828e-08,-1.43909423998e-08,0.0,0.0,1.18859201e-15,-5.51602793339e-07,-8.6335820233e-09,0.0,0.0,-4.03817095127e-08,-9.24558845615e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999984093,0.0216307040894,0.0214999989013
2.55,0.0266480030812,-0.000565648668492,0.0553660509435,0.0,0.0,-7.33768601435e-11,-1.49081181178e-07,6.28318527048,0.0,0.0,-5.10445019586e-11,-0.304841489548,6.28318528448,0.0,0.0,-1.02974005323e-07,6.2831852836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.45405905889e-07,1.83484631933e-08,-0.0607925522593,1.13496581022e-08,5.14870026613e-07,1.17881326922e-08,0.0,0.0,7.33768601435e-11,-1.485550154e-07,6.28318527061,0.0,0.0,5.10445019586e-11,-0.30484148528,6.28318528456,0.0,0.0,-1.02610569819e-07,6.28318528369,0.0,0.0,0.0,0.0,1.30044133883e-15,-5.84628384387e-08,-1.43909423736e-08,0.0,0.0,1.18857605503e-15,-4.98661878484e-07,-8.63358172102e-09,0.0,0.0,-4.03817075006e-08,-9.24558845345e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.021499998403,0.0216307040332,0.0214999988969
2.56,0.0266480030765,-0.000565648668492,0.0553660509191,0.0,0.0,-7.33768601435e-11,-1.49665809523e-07,6.28318527034,0.0,0.0,-5.10445019586e-11,-0.304841493858,6.28318528439,0.0,0.0,-1.03377822747e-07,6.28318528351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.48329047617e-07,1.84204180798e-08,-0.0607925307107,1.1392826238e-08,5.16889113733e-07,1.18343606026e-08,0.0,0.0,7.33768601435e-11,-1.49139643746e-07,6.28318527047,0.0,0.0,5.10445019586e-11,-0.304841489999,6.28318528447,0.0,0.0,-1.03014387243e-07,6.28318528359,0.0,0.0,0.0,0.0,1.30040469528e-15,-5.84628355071e-08,-1.43909422586e-08,0.0,0.0,1.18856733099e-15,-4.50802336077e-07,-8.63358159837e-09,0.0,0.0,-4.03817055026e-08,-9.24558836316e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983967,0.0216307039825,0.0214999988926
2.57,0.0266480030723,-0.000565648668492,0.0553660508964,0.0,0.0,-7.33768601435e-11,-1.50250437869e-07,6.28318527019,0.0,0.0,-5.10445019586e-11,-0.304841497754,6.28318528431,0.0,0.0,-1.03781639282e-07,6.28318528342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.51252189346e-07,1.84923725222e-08,-0.0607925112303,1.14359939296e-08,5.18908196412e-07,1.1880588513e-08,0.0,0.0,7.33768601435e-11,-1.49724272092e-07,6.28318527032,0.0,0.0,5.10445019586e-11,-0.304841494265,6.28318528439,0.0,0.0,-1.03418203778e-07,6.2831852835,0.0,0.0,0.0,0.0,1.30039985288e-15,-5.84628328131e-08,-1.43909421857e-08,0.0,0.0,1.18859659931e-15,-4.07535735835e-07,-8.63358157877e-09,0.0,0.0,-4.03817034193e-08,-9.24558833035e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983905,0.0216307039366,0.0214999988883
2.58,0.0266480030685,-0.000565648668492,0.0553660508753,0.0,0.0,-7.33768601435e-11,-1.50835066215e-07,6.28318527005,0.0,0.0,-5.10445019586e-11,-0.304841501276,6.28318528422,0.0,0.0,-1.04185456706e-07,6.28318528333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.54175331075e-07,1.85643274087e-08,-0.0607924936195,1.14791616213e-08,5.20927283532e-07,1.19268164234e-08,0.0,0.0,7.33768601435e-11,-1.50308900437e-07,6.28318527018,0.0,0.0,5.10445019586e-11,-0.304841498122,6.2831852843,0.0,0.0,-1.03822021202e-07,6.28318528341,0.0,0.0,0.0,0.0,1.30041266919e-15,-5.84628297703e-08,-1.43909420924e-08,0.0,0.0,1.1886266505e-15,-3.68421783304e-07,-8.63358151379e-09,0.0,0.0,-4.03817014622e-08,-9.24558832069e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983842,0.0216307038952,0.0214999988839
2.59,0.0266480030651,-0.000565648668492,0.0553660508556,0.0,0.0,-7.33768601435e-11,-1.51419694561e-07,6.28318526991,0.0,0.0,-5.10445019586e-11,-0.30484150446,6.28318528413,0.0,0.0,-1.04589273242e-07,6.28318528323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.57098472803e-07,1.86362822951e-08,-0.0607924776989,1.1522329757e-08,5.2294636621e-07,1.19730443338e-08,0.0,0.0,7.33768601435e-11,-1.50893528783e-07,6.28318527004,0.0,0.0,5.10445019586e-11,-0.304841501609,6.28318528421,0.0,0.0,-1.04225837738e-07,6.28318528332,0.0,0.0,0.0,0.0,1.30041491758e-15,-5.84628269095e-08,-1.439094205e-08,0.0,0.0,1.18861307501e-15,-3.330619972e-07,-8.63358130224e-09,0.0,0.0,-4.03816994522e-08,-9.24558825843e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983779,0.0216307038577,0.0214999988796
2.6,0.026648003062,-0.000565648668492,0.0553660508373,0.0,0.0,-7.33768601435e-11,-1.52004322018e-07,6.28318526976,0.0,0.0,-5.10445019586e-11,-0.304841507339,6.28318528405,0.0,0.0,-1.04993090666e-07,6.28318528314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.60021610091e-07,1.87082367376e-08,-0.0607924633064,1.15654974486e-08,5.2496545333e-07,1.20192722441e-08,0.0,0.0,7.33768601435e-11,-1.51478157129e-07,6.28318526989,0.0,0.0,5.10445019586e-11,-0.304841504761,6.28318528413,0.0,0.0,-1.04629655162e-07,6.28318528322,0.0,0.0,0.0,0.0,1.30038495629e-15,-5.84628240689e-08,-1.43909419189e-08,0.0,0.0,1.18859668655e-15,-3.01095392244e-07,-8.63358110397e-09,0.0,0.0,-4.03816973766e-08,-9.24558819482e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983716,0.0216307038238,0.0214999988752
2.61,0.0266480030592,-0.000565648668492,0.0553660508202,0.0,0.0,-7.33768601435e-11,-1.52588950364e-07,6.28318526962,0.0,0.0,-5.10445019586e-11,-0.304841509941,6.28318528396,0.0,0.0,-1.05396907202e-07,6.28318528305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.6294475182e-07,1.8780191624e-08,-0.0607924502952,1.16086655844e-08,5.26984536009e-07,1.20655005986e-08,0.0,0.0,7.33768601435e-11,-1.52062785475e-07,6.28318526975,0.0,0.0,5.10445019586e-11,-0.304841507611,6.28318528404,0.0,0.0,-1.05033471698e-07,6.28318528313,0.0,0.0,0.0,0.0,1.30041396119e-15,-5.84628211361e-08,-1.43909418706e-08,0.0,0.0,1.18859714859e-15,-2.72197333389e-07,-8.63358106515e-09,0.0,0.0,-4.03816954012e-08,-9.24558818502e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983653,0.0216307037932,0.0214999988709
2.62,0.0266480030566,-0.000565648668492,0.0553660508041,0.0,0.0,-7.33768601435e-11,-1.5317357871e-07,6.28318526948,0.0,0.0,-5.10445019586e-11,-0.304841512293,6.28318528388,0.0,0.0,-1.05800724626e-07,6.28318528296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.65867893548e-07,1.88521460665e-08,-0.0607924385328,1.1651833276e-08,5.29003623129e-07,1.2111728509e-08,0.0,0.0,7.33768601435e-11,-1.52647412932e-07,6.2831852696,0.0,0.0,5.10445019586e-11,-0.304841510187,6.28318528395,0.0,0.0,-1.05437289122e-07,6.28318528304,0.0,0.0,0.0,0.0,1.3004016883e-15,-5.84628178177e-08,-1.4390941913e-08,0.0,0.0,1.18858735146e-15,-2.46072577042e-07,-8.63358102674e-09,0.0,0.0,-4.03816934053e-08,-9.24558808873e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.021499998359,0.0216307037655,0.0214999988665
2.63,0.0266480030544,-0.000565648668492,0.055366050789,0.0,0.0,-7.33768601435e-11,-1.53758207055e-07,6.28318526933,0.0,0.0,-5.10445019586e-11,-0.30484151442,6.28318528379,0.0,0.0,-1.06204541162e-07,6.28318528286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.68791035277e-07,1.89241009529e-08,-0.0607924278993,1.16950014117e-08,5.31022705808e-07,1.21579564194e-08,0.0,0.0,7.33768601435e-11,-1.53232041278e-07,6.28318526946,0.0,0.0,5.10445019586e-11,-0.304841512516,6.28318528387,0.0,0.0,-1.05841105658e-07,6.28318528295,0.0,0.0,0.0,0.0,1.30044133523e-15,-5.84628150504e-08,-1.43909418363e-08,0.0,0.0,1.18858169929e-15,-2.22455185224e-07,-8.63358095727e-09,0.0,0.0,-4.03816913791e-08,-9.24558806743e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983528,0.0216307037405,0.0214999988622
2.64,0.0266480030523,-0.000565648668492,0.0553660507748,0.0,0.0,-7.33768601435e-11,-1.54342835401e-07,6.28318526919,0.0,0.0,-5.10445019586e-11,-0.304841516343,6.2831852837,0.0,0.0,-1.06608357697e-07,6.28318528277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.71714177006e-07,1.89960558394e-08,-0.0607924182864,1.17381695475e-08,5.33041788486e-07,1.22041843298e-08,0.0,0.0,7.33768601435e-11,-1.53816669624e-07,6.28318526932,0.0,0.0,5.10445019586e-11,-0.304841514621,6.28318528378,0.0,0.0,-1.06244923082e-07,6.28318528285,0.0,0.0,0.0,0.0,1.30044269035e-15,-5.84628123008e-08,-1.43909416976e-08,0.0,0.0,1.18865286332e-15,-2.01104516022e-07,-8.63358070997e-09,0.0,0.0,-4.03816893078e-08,-9.24558798028e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983465,0.0216307037178,0.0214999988579
2.65,0.0266480030504,-0.000565648668492,0.0553660507614,0.0,0.0,-7.33768601435e-11,-1.54927462859e-07,6.28318526904,0.0,0.0,-5.10445019586e-11,-0.304841518081,6.28318528362,0.0,0.0,-1.07012175121e-07,6.28318528268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.74637314294e-07,1.90680102818e-08,-0.0607924095961,1.17813372391e-08,5.35060875606e-07,1.22504122402e-08,0.0,0.0,7.33768601435e-11,-1.54401297969e-07,6.28318526917,0.0,0.0,5.10445019586e-11,-0.304841516525,6.28318528369,0.0,0.0,-1.06648739617e-07,6.28318528276,0.0,0.0,0.0,0.0,1.30036325629e-15,-5.8462809517e-08,-1.43909416036e-08,0.0,0.0,1.18859264329e-15,-1.81802795444e-07,-8.6335807365e-09,0.0,0.0,-4.03816872957e-08,-9.24558803809e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983402,0.0216307036974,0.0214999988535
2.66,0.0266480030488,-0.000565648668492,0.0553660507487,0.0,0.0,-7.33768601435e-11,-1.55512091204e-07,6.2831852689,0.0,0.0,-5.10445019586e-11,-0.304841519652,6.28318528353,0.0,0.0,-1.07415991657e-07,6.28318528259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.77560456022e-07,1.91399651683e-08,-0.06079240174,1.18245049308e-08,5.37079958285e-07,1.22966401506e-08,0.0,0.0,7.33768601435e-11,-1.54985925427e-07,6.28318526903,0.0,0.0,5.10445019586e-11,-0.304841518245,6.28318528361,0.0,0.0,-1.07052557041e-07,6.28318528267,0.0,0.0,0.0,0.0,1.30041323543e-15,-5.84628063429e-08,-1.43909415751e-08,0.0,0.0,1.18860308279e-15,-1.64353443799e-07,-8.63358070663e-09,0.0,0.0,-4.03816853548e-08,-9.24558791684e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983339,0.0216307036789,0.0214999988492
2.67,0.0266480030473,-0.000565648668492,0.0553660507366,0.0,0.0,-7.33768601435e-11,-1.5609671955e-07,6.28318526876,0.0,0.0,-5.10445019586e-11,-0.304841521072,6.28318528344,0.0,0.0,-1.07819808193e-07,6.28318528249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.80483597751e-07,1.92119196107e-08,-0.0607923946378,1.18676726224e-08,5.39099040964e-07,1.2342868061e-08,0.0,0.0,7.33768601435e-11,-1.55570553773e-07,6.28318526889,0.0,0.0,5.10445019586e-11,-0.304841519801,6.28318528352,0.0,0.0,-1.07456373577e-07,6.28318528258,0.0,0.0,0.0,0.0,1.30041891556e-15,-5.84628035756e-08,-1.43909415358e-08,0.0,0.0,1.1886136457e-15,-1.48579127998e-07,-8.63358062881e-09,0.0,0.0,-4.03816832996e-08,-9.24558785107e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983276,0.0216307036621,0.0214999988448
2.68,0.0266480030459,-0.000565648668492,0.0553660507252,0.0,0.0,-7.33768601435e-11,-1.56681347008e-07,6.28318526861,0.0,0.0,-5.10445019586e-11,-0.304841522357,6.28318528336,0.0,0.0,-1.08223625617e-07,6.2831852824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55429688454e-11,7.83406735039e-07,1.92838744972e-08,-0.0607923882173,1.19108407581e-08,5.41118128083e-07,1.23890959713e-08,0.0,0.0,7.33768601435e-11,-1.56155182118e-07,6.28318526874,0.0,0.0,5.10445019586e-11,-0.304841521207,6.28318528344,0.0,0.0,-1.07860190113e-07,6.28318528248,0.0,0.0,0.0,0.0,1.30040734166e-15,-5.8462800735e-08,-1.43909413341e-08,0.0,0.0,1.188613568e-15,-1.34318510196e-07,-8.63358060732e-09,0.0,0.0,-4.03816812121e-08,-9.24558789446e-09,0.0,0.0,0.892744479495,0.992744479495,0.892744479495,0.0,0.0214999983213,0.021630703647,0.0214999988405
