trial,widget dx,widget dy,widget dx[-1],widget dy[-1],widget dx[-2],widget dy[-2],widget dx[-3],widget dy[-3],widget dx[-4],widget dy[-4],target x rel,target y rel,target x rel var,target y rel var,target x rel pred 40,target y rel pred 40,target x rel pred 40 var,target y rel pred 40 var
13,6.49997,0,6.70835,0,5.87502,0,6.91666,0,7.91665,0,5.06104,0.00707089,22.124,0.00228156,-0.00888177,-0.00231091,99.6791,39.8158
13,5.41667,0,6.49997,0,6.70835,0,5.87502,0,6.91666,0,3.80804,0.00944387,22.124,0.00228156,-0.00596197,-0.00252257,99.6791,39.8158
13,6.95835,0,5.41667,0,6.49997,0,6.70835,0,5.87502,0,4.95264,0.0131521,22.124,0.00228156,-0.00913859,-0.00223509,99.6791,39.8158
13,9.12495,0,6.95835,0,5.41667,0,6.49997,0,6.70835,0,6.63201,0.0251148,22.124,0.00228156,-0.0110912,-0.00210604,99.6791,39.8158
13,8.41669,0,9.12495,0,6.95835,0,5.41667,0,6.49997,0,6.00461,0.0195019,22.124,0.00228156,-0.00854688,-0.00221745,99.6791,39.8158
13,11.3334,2,8.41669,0,9.12495,0,6.95835,0,5.41667,0,7.97891,0.0233019,22.124,0.00228156,-0.0132034,0.000516607,99.6791,39.8158
13,9.29162,1.12498,11.3334,2,8.41669,0,9.12495,0,6.95835,0,5.56925,0.0239537,22.124,0.00228156,-0.00795322,-0.000630002,99.6791,39.8158
13,7.20836,3.12501,9.29162,1.12498,11.3334,2,8.41669,0,9.12495,0,3.98981,0.0208531,22.124,0.00228156,-0.00459541,0.00113462,99.6791,39.8158
13,5.75002,3.00001,7.20836,3.12501,9.29162,1.12498,11.3334,2,8.41669,0,2.96195,0.00765748,22.124,0.00228156,-0.00587583,0.000289832,99.6791,39.8158
13,2.08334,2.08334,5.75002,3.00001,7.20836,3.12501,9.29162,1.12498,11.3334,2,0.272384,-1.98905,22.124,0.00228156,0.00120481,0.00722943,99.6791,39.8158
13,1.66667,2.26665,2.08334,2.08334,5.75002,3.00001,7.20836,3.12501,9.29162,1.12498,1.47785,0.873049,22.124,0.00228156,-0.00383595,-0.00362358,99.6791,39.8158
13,0,6.56666,1.66667,2.26665,2.08334,2.08334,5.75002,3.00001,7.20836,3.12501,-0.493124,-2.00822,22.124,0.00228156,0.00104287,0.0122922,99.6791,39.8158
13,0,23.3332,0,6.56666,1.66667,2.26665,2.08334,2.08334,5.75002,3.00001,-0.687099,0.118853,22.124,0.00228156,0.0035249,0.0260738,99.6791,39.8158
13,0,35.0417,0,23.3332,0,6.56666,1.66667,2.26665,2.08334,2.08334,-0.724975,0.903308,22.124,0.00228156,0.00498912,0.0406704,99.6791,39.8158
13,0.666661,44.4583,0,35.0417,0,23.3332,0,6.56666,1.66667,2.26665,-0.633991,-0.185111,22.124,0.00228156,0.00921024,0.0562485,99.6791,39.8158
13,1.33334,37,0.666661,44.4583,0,35.0417,0,23.3332,0,6.56666,0.365439,-4.30308,22.124,0.00228156,0.00864723,0.0576553,99.6791,39.8158
13,0,20.4168,1.33334,37,0.666661,44.4583,0,35.0417,0,23.3332,-1.53713,-16.7703,22.124,0.00228156,0.0158219,0.0838003,99.6791,39.8158
13,0,7.68666,0,20.4168,1.33334,37,0.666661,44.4583,0,35.0417,-0.739543,-11.7107,22.124,0.00228156,0.00982708,0.0512319,99.6791,39.8158
13,0,0.234742,0,7.68666,0,20.4168,1.33334,37,0.666661,44.4583,-0.891377,-9.41701,22.124,0.00228156,0.00824787,0.0425099,99.6791,39.8158
13,0,0.234742,0,0.234742,0,7.68666,0,20.4168,1.33334,37,0.767913,7.46255,22.124,0.00228156,0.000486643,-0.0114851,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,7.68666,0,20.4168,1.26714,16.582,22.124,0.00228156,-0.00445275,-0.0467475,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0,7.68666,0.488123,12.7313,22.124,0.00228156,-0.002689,-0.0391034,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0.18575,7.4523,22.124,0.00228156,-0.00197074,-0.0270635,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0,0.234742,-0.303981,-0.000828241,22.124,0.00228156,0.000500551,-0.00228828,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0,0.234742,-0.00153016,-4.13785e-06,22.124,0.00228156,-0.000358318,-0.00219321,99.6791,39.8158
13,0,0.234742,0,0.234742,0,0.234742,0,0.234742,0,0.234742,-0.00151033,-4.17622e-06,22.124,0.00228156,-0.000358375,-0.00219321,99.6791,39.8158
13,0,3.85211,0,0.234742,0,0.234742,0,0.234742,0,0.234742,-0.289021,-0.000780598,22.124,0.00228156,0.000487883,0.001922,99.6791,39.8158
13,-2.7e-06,1.16667,0,3.85211,0,0.234742,0,0.234742,0,0.234742,0.140547,0.000470134,22.124,0.00228156,-0.000293828,-0.000229729,99.6791,39.8158
13,-1.40845,0,-2.7e-06,1.16667,0,3.85211,0,0.234742,0,0.234742,-1.15045,-0.00390681,22.124,0.00228156,0.00209371,-0.00225473,99.6791,39.8158
13,-1.40845,0,-1.40845,0,-2.7e-06,1.16667,0,3.85211,0,0.234742,-1.11175,-0.00379928,22.124,0.00228156,0.000891764,-0.00479596,99.6791,39.8158
13,-3.01641,0,-1.40845,0,-1.40845,0,-2.7e-06,1.16667,0,3.85211,-2.74731,-3.62631,22.124,0.00228156,0.00515932,0.0112298,99.6791,39.8158
13,-13.125,0,-3.01641,0,-1.40845,0,-1.40845,0,-2.7e-06,1.16667,-10.3306,2.65038,22.124,0.00228156,0.0170952,-0.0122437,99.6791,39.8158
13,-21.2915,-0.249995,-13.125,0,-3.01641,0,-1.40845,0,-1.40845,0,-16.6165,1.10597,22.124,0.00228156,0.0241005,-0.00905165,99.6791,39.8158
13,-23.7084,-0.750005,-21.2915,-0.249995,-13.125,0,-3.01641,0,-1.40845,0,-17.0978,-0.0575594,22.124,0.00228156,0.0218428,-0.00569979,99.6791,39.8158
13,-21.0416,0,-23.7084,-0.750005,-21.2915,-0.249995,-13.125,0,-3.01641,0,-12.1478,-0.0462859,22.124,0.00228156,0.0155921,-0.00395647,99.6791,39.8158
13,-26.6249,0.374994,-21.0416,0,-23.7084,-0.750005,-21.2915,-0.249995,-13.125,0,-16.0165,-0.0878856,22.124,0.00228156,0.0246823,-0.00293831,99.6791,39.8158
13,-24.7917,1.45833,-26.6249,0.374994,-21.0416,0,-23.7084,-0.750005,-21.2915,-0.249995,-15.2644,0.171195,22.124,0.00228156,0.0213436,-0.00159762,99.6791,39.8158
13,-24.2633,1.16667,-24.7917,1.45833,-26.6249,0.374994,-21.0416,0,-23.7084,-0.750005,-16.3525,0.436835,22.124,0.00228156,0.0227428,-0.00348253,99.6791,39.8158
13,-20.1117,0,-24.2633,1.16667,-24.7917,1.45833,-26.6249,0.374994,-21.0416,0,-12.2568,-0.782239,22.124,0.00228156,0.020028,-0.00011378,99.6791,39.8158
13,-16.7084,0,-20.1117,0,-24.2633,1.16667,-24.7917,1.45833,-26.6249,0.374994,-9.81829,-0.426835,22.124,0.00228156,0.0139714,-0.00101641,99.6791,39.8158
13,-17.7916,0,-16.7084,0,-20.1117,0,-24.2633,1.16667,-24.7917,1.45833,-12.421,-1.1189,22.124,0.00228156,0.021971,0.00136508,99.6791,39.8158
13,-20.375,0,-17.7916,0,-16.7084,0,-20.1117,0,-24.2633,1.16667,-15.0863,0.242625,22.124,0.00228156,0.0241353,-0.00312945,99.6791,39.8158
13,-19.4203,1.30434,-20.375,0,-17.7916,0,-16.7084,0,-20.1117,0,-14.455,1.13197,22.124,0.00228156,0.0211785,-0.00564649,99.6791,39.8158
13,-17.9547,2.11232,-19.4203,1.30434,-20.375,0,-17.7916,0,-16.7084,0,-12.3428,-0.0299692,22.124,0.00228156,0.0190103,-0.000396791,99.6791,39.8158
13,-19.3583,0.583337,-17.9547,2.11232,-19.4203,1.30434,-20.375,0,-17.7916,0,-12.5777,-0.0459786,22.124,0.00228156,0.0205324,-0.00175478,99.6791,39.8158
13,-20.6,1.49999,-19.3583,0.583337,-17.9547,2.11232,-19.4203,1.30434,-20.375,0,-14.1713,-0.0563426,22.124,0.00228156,0.0217716,-0.00181555,99.6791,39.8158
13,-12.1251,1.29167,-20.6,1.49999,-19.3583,0.583337,-17.9547,2.11232,-19.4203,1.30434,-7.29552,-1.32556,22.124,0.00228156,0.00888548,0.00389115,99.6791,39.8158
13,-11.8749,3.54165,-12.1251,1.29167,-20.6,1.49999,-19.3583,0.583337,-17.9547,2.11232,-7.5694,-0.828312,22.124,0.00228156,0.0142509,0.00602282,99.6791,39.8158
13,-7.25004,0.666685,-11.8749,3.54165,-12.1251,1.29167,-20.6,1.49999,-19.3583,0.583337,-3.13194,1.51355,22.124,0.00228156,0.0059414,-0.00538869,99.6791,39.8158
13,-7.16668,0,-7.25004,0.666685,-11.8749,3.54165,-12.1251,1.29167,-20.6,1.49999,-5.86184,-0.940479,22.124,0.00228156,0.00927075,0.00181203,99.6791,39.8158
13,-5.37497,0.958327,-7.16668,0,-7.25004,0.666685,-11.8749,3.54165,-12.1251,1.29167,-4.64268,0.221189,22.124,0.00228156,0.00956072,-0.00338084,99.6791,39.8158
13,-7.20834,0.0416733,-5.37497,0.958327,-7.16668,0,-7.25004,0.666685,-11.8749,3.54165,-6.12166,-2.26954,22.124,0.00228156,0.0105133,0.00735848,99.6791,39.8158
13,-4.28002,1.08,-7.20834,0.0416733,-5.37497,0.958327,-7.16668,0,-7.25004,0.666685,-2.91184,2.8805,22.124,0.00228156,0.00389288,-0.0103396,99.6791,39.8158
13,-6.84499,1.92,-4.28002,1.08,-7.20834,0.0416733,-5.37497,0.958327,-7.16668,0,-5.39766,0.648893,22.124,0.00228156,0.00862521,-0.00318833,99.6791,39.8158
13,-3.20834,0,-6.84499,1.92,-4.28002,1.08,-7.20834,0.0416733,-5.37497,0.958327,-1.6067,-0.957642,22.124,0.00228156,0.00277042,0.00197849,99.6791,39.8158
13,-4.54167,0.125,-3.20834,0,-6.84499,1.92,-4.28002,1.08,-7.20834,0.0416733,-3.19469,0.899619,22.124,0.00228156,0.00394563,-0.00586249,99.6791,39.8158
13,-6.95831,1.04166,-4.54167,0.125,-3.20834,0,-6.84499,1.92,-4.28002,1.08,-5.48114,-1.04677,22.124,0.00228156,0.0109236,0.00113331,99.6791,39.8158
13,-4.19006,0.833339,-6.95831,1.04166,-4.54167,0.125,-3.20834,0,-6.84499,1.92,-2.80698,-0.858004,22.124,0.00228156,0.0019226,0.00312649,99.6791,39.8158
13,-0.116822,0,-4.19006,0.833339,-6.95831,1.04166,-4.54167,0.125,-3.20834,0,0.825906,1.93482,22.124,0.00228156,-0.00237592,-0.00844814,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-4.19006,0.833339,-6.95831,1.04166,-4.54167,0.125,0.820655,-0.12668,22.124,0.00228156,0.000301785,-0.00217084,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-4.19006,0.833339,-6.95831,1.04166,-0.208964,-0.925433,22.124,0.00228156,0.000702435,0.00126941,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-4.19006,0.833339,-1.14887,0.213731,22.124,0.00228156,0.00139141,-0.00262195,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.631801,0.844852,22.124,0.00228156,0.00114347,-0.00557328,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.106565,-0.000343908,22.124,0.00228156,-0.000225277,-0.00257589,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.0721638,-0.000250184,22.124,0.00228156,-0.000322964,-0.00256508,99.6791,39.8158
13,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.0721615,-0.000250176,22.124,0.00228156,-0.000322971,-0.00256508,99.6791,39.8158
13,-0.708722,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.116822,0,-0.587219,-0.00198318,22.124,0.00228156,0.000618374,-0.00264866,99.6791,39.8158
13,-3.16665,-9.9166,-0.708722,0,-0.116822,0,-0.116822,0,-0.116822,0,-1.87269,-0.00683261,22.124,0.00228156,0.00183387,-0.0142558,99.6791,39.8158
13,-3.41667,-10.8334,-3.16665,-9.9166,-0.708722,0,-0.116822,0,-0.116822,0,-2.30045,-0.00817819,22.124,0.00228156,0.000768251,-0.0177107,99.6791,39.8158
13,-0.750013,-23.625,-3.41667,-10.8334,-3.16665,-9.9166,-0.708722,0,-0.116822,0,1.27518,0.00322183,22.124,0.00228156,-0.00782223,-0.0325172,99.6791,39.8158
13,0,-19.7917,-0.750013,-23.625,-3.41667,-10.8334,-3.16665,-9.9166,-0.708722,0,1.15571,0.00135255,22.124,0.00228156,-0.00544166,-0.0253056,99.6791,39.8158
13,0,-6.33329,0,-19.7917,-0.750013,-23.625,-3.41667,-10.8334,-3.16665,-9.9166,0.963308,9.91084,22.124,0.00228156,-0.00838527,-0.0491634,99.6791,39.8158
13,0,-1.41668,0,-6.33329,0,-19.7917,-0.750013,-23.625,-3.41667,-10.8334,-0.643801,0.914167,22.124,0.00228156,-0.00153192,-0.00350302,99.6791,39.8158
13,0,-1.04167,0,-1.41668,0,-6.33329,0,-19.7917,-0.750013,-23.625,1.00425,12.803,22.124,0.00228156,-0.00756681,-0.0525313,99.6791,39.8158
13,0,-3.04165,0,-1.04167,0,-1.41668,0,-6.33329,0,-19.7917,-0.626615,-3.83254,22.124,0.00228156,-0.00031771,-0.00467722,99.6791,39.8158
13,5.29165,-44.2916,0,-3.04165,0,-1.04167,0,-1.41668,0,-6.33329,6.88548,-13.4367,22.124,0.00228156,-0.0148765,-0.0121709,99.6791,39.8158
13,6.70835,-30.4584,5.29165,-44.2916,0,-3.04165,0,-1.04167,0,-1.41668,5.13674,-4.90025,22.124,0.00228156,-0.0129536,-0.0316088,99.6791,39.8158
13,0,-8.49999,6.70835,-30.4584,5.29165,-44.2916,0,-3.04165,0,-1.04167,-2.04311,-0.381832,22.124,0.00228156,-4.8096e-05,-0.019918,99.6791,39.8158
13,0.166663,-3.91663,0,-8.49999,6.70835,-30.4584,5.29165,-44.2916,0,-3.04165,-0.726179,1.99789,22.124,0.00228156,-0.00297313,0.00692284,99.6791,39.8158
13,1.66667,-15.625,0.166663,-3.91663,0,-8.49999,6.70835,-30.4584,5.29165,-44.2916,5.70701,41.2829,22.124,0.00228156,-0.0284242,-0.173427,99.6791,39.8158
13,4.91667,-26.7083,1.66667,-15.625,0.166663,-3.91663,0,-8.49999,6.70835,-30.4584,3.50219,-13.8159,22.124,0.00228156,-0.00680889,-0.00884297,99.6791,39.8158
13,6.12499,-30.1666,4.91667,-26.7083,1.66667,-15.625,0.166663,-3.91663,0,-8.49999,5.0649,-21.9638,22.124,0.00228156,-0.0105029,0.0258109,99.6791,39.8158
13,2.12501,-12.6667,6.12499,-30.1666,4.91667,-26.7083,1.66667,-15.625,0.166663,-3.91663,0.411454,-4.58163,22.124,0.00228156,-0.0037306,-0.00387286,99.6791,39.8158
13,0,-3.04167,2.12501,-12.6667,6.12499,-30.1666,4.91667,-26.7083,1.66667,-15.625,-0.322662,11.7116,22.124,0.00228156,-0.00747195,-0.0453511,99.6791,39.8158
13,-0.256407,-0.368595,0,-3.04167,2.12501,-12.6667,6.12499,-30.1666,4.91667,-26.7083,-0.23169,11.093,22.124,0.00228156,-0.00663773,-0.0434813,99.6791,39.8158
13,-0.641026,0.641026,-0.256407,-0.368595,0,-3.04167,2.12501,-12.6667,6.12499,-30.1666,0.0677268,3.46239,22.124,0.00228156,-0.0041606,-0.0288311,99.6791,39.8158
13,-0.641026,0.641026,-0.641026,0.641026,-0.256407,-0.368595,0,-3.04167,2.12501,-12.6667,-1.17969,-17.5159,22.124,0.00228156,0.00416425,0.0488365,99.6791,39.8158
13,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-0.256407,-0.368595,0,-3.04167,-0.251246,-9.63278,22.124,0.00228156,0.000882824,0.0285433,99.6791,39.8158
13,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-0.256407,-0.368595,-0.201936,-2.67466,22.124,0.00228156,0.000161825,0.00667071,99.6791,39.8158
13,-3.9295,8.4295,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-3.85968,-1.02347,22.124,0.00228156,0.00746502,0.0102328,99.6791,39.8158
13,-3.62498,9.87495,-3.9295,8.4295,-0.641026,0.641026,-0.641026,0.641026,-0.641026,0.641026,-2.91366,-0.00944542,22.124,0.00228156,0.00485576,0.0105918,99.6791,39.8158
13,-3.125,6.87502,-3.62498,9.87495,-3.9295,8.4295,-0.641026,0.641026,-0.641026,0.641026,-2.00813,-0.00657281,22.124,0.00228156,0.00361067,0.00801798,99.6791,39.8158
13,-1.37501,4.50002,-3.125,6.87502,-3.62498,9.87495,-3.9295,8.4295,-0.641026,0.641026,-0.028718,-9.36087e-05,22.124,0.00228156,0.00112138,0.000255605,99.6791,39.8158
13,-1.04166,2.33332,-1.37501,4.50002,-3.125,6.87502,-3.62498,9.87495,-3.9295,8.4295,-0.84677,-7.80178,22.124,0.00228156,0.0043443,0.0280705,99.6791,39.8158
13,-0.325442,0.892988,-1.04166,2.33332,-1.37501,4.50002,-3.125,6.87502,-3.62498,9.87495,-0.0427812,-1.44463,22.124,0.00228156,0.00156124,0.00753568,99.6791,39.8158
13,-0.263158,0.789473,-0.325442,0.892988,-1.04166,2.33332,-1.37501,4.50002,-3.125,6.87502,-0.233775,3.00061,22.124,0.00228156,0.000148576,-0.00875231,99.6791,39.8158
13,-0.263158,0.789474,-0.263158,0.789473,-0.325442,0.892988,-1.04166,2.33332,-1.37501,4.50002,-0.448795,2.37932,22.124,0.00228156,0.000986493,-0.00745655,99.6791,39.8158
13,-0.60656,1.5697,-0.263158,0.789474,-0.263158,0.789473,-0.325442,0.892988,-1.04166,2.33332,-0.636949,2.16565,22.124,0.00228156,0.000710281,-0.00660781,99.6791,39.8158
13,-3.12501,7.62501,-0.60656,1.5697,-0.263158,0.789474,-0.263158,0.789473,-0.325442,0.892988,-3.22372,1.43221,22.124,0.00228156,0.00602091,0.00148655,99.6791,39.8158
13,-3.12501,8.75003,-3.12501,7.62501,-0.60656,1.5697,-0.263158,0.789474,-0.263158,0.789473,-2.63552,0.0952212,22.124,0.00228156,0.00459434,0.00881405,99.6791,39.8158
13,-2.875,5.75,-3.12501,8.75003,-3.12501,7.62501,-0.60656,1.5697,-0.263158,0.789474,-1.83456,-0.00603627,22.124,0.00228156,0.00334396,0.00595518,99.6791,39.8158
13,-1.79166,3.29166,-2.875,5.75,-3.12501,8.75003,-3.12501,7.62501,-0.60656,1.5697,-0.584307,-0.783302,22.124,0.00228156,0.00190959,0.0022268,99.6791,39.8158
13,-1.04167,1.04167,-1.79166,3.29166,-2.875,5.75,-3.12501,8.75003,-3.12501,7.62501,-0.648148,-6.06556,22.124,0.00228156,0.00305547,0.0205096,99.6791,39.8158
13,3.61833,4.95167,-1.04167,1.04167,-1.79166,3.29166,-2.875,5.75,-3.12501,8.75003,3.0818,-1.11445,22.124,0.00228156,-0.00418008,0.0110887,99.6791,39.8158
13,0,0,3.61833,4.95167,-1.04167,1.04167,-1.79166,3.29166,-2.875,5.75,0.0334208,3.00067,22.124,0.00228156,0.00160091,-0.00889939,99.6791,39.8158
13,0,0,0,0,3.61833,4.95167,-1.04167,1.04167,-1.79166,3.29166,-0.426974,2.46044,22.124,0.00228156,0.00132843,-0.00874207,99.6791,39.8158
13,0,0,0,0,0,0,3.61833,4.95167,-1.04167,1.04167,-0.922732,2.24924,22.124,0.00228156,-0.00122281,-0.0123428,99.6791,39.8158
13,0,0,0,0,0,0,0,0,3.61833,4.95167,-0.577204,-3.89584,22.124,0.00228156,0.00363459,0.0136052,99.6791,39.8158
14,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,1e-06,-0.000426287,-0.00256481,99.6789,39.8157
14,0,0.458716,0,0,0,0,0,0,0,0,0.00709718,1.65831e-05,22.1232,0.00228155,-0.000442659,-0.00202926,99.6791,39.8158
14,0,0.458716,0,0.458716,0,0,0,0,0,0,-0.00189709,3.79545e-06,22.124,0.00228156,-0.000358752,-0.00192616,99.6791,39.8158
14,0,0.458716,0,0.458716,0,0.458716,0,0,0,0,-0.00160452,3.42068e-06,22.124,0.00228156,-0.000319868,-0.00190439,99.6791,39.8158
14,0,0.458716,0,0.458716,0,0.458716,0,0.458716,0,0,-0.00730851,-2.16183e-05,22.124,0.00228156,-0.000336963,-0.00217997,99.6791,39.8158
14,-2.28573,3.59373,0,0.458716,0,0.458716,0,0.458716,0,0.458716,-2.29127,-0.466215,22.124,0.00228156,0.00428396,0.00292384,99.6791,39.8158
14,-4.03572,5.35714,-2.28573,3.59373,0,0.458716,0,0.458716,0,0.458716,-3.45324,-0.0114124,22.124,0.00228156,0.00566138,0.00403291,99.6791,39.8158
14,-3.4193,4.69575,-4.03572,5.35714,-2.28573,3.59373,0,0.458716,0,0.458716,-2.4332,-0.0080392,22.124,0.00228156,0.00320972,0.00405669,99.6791,39.8158
14,-2.40213,3.66138,-3.4193,4.69575,-4.03572,5.35714,-2.28573,3.59373,0,0.458716,-1.06704,-0.00352846,22.124,0.00228156,0.00180794,0.00112189,99.6791,39.8158
14,-4.15347,3.22751,-2.40213,3.66138,-3.4193,4.69575,-4.03572,5.35714,-2.28573,3.59373,-2.81765,-3.15187,22.124,0.00228156,0.00649979,0.0119683,99.6791,39.8158
14,-6.45367,1.95105,-4.15347,3.22751,-2.40213,3.66138,-3.4193,4.69575,-4.03572,5.35714,-4.86227,-1.78556,22.124,0.00228156,0.00861181,0.00729867,99.6791,39.8158
14,-6.25002,2.67858,-6.45367,1.95105,-4.15347,3.22751,-2.40213,3.66138,-3.4193,4.69575,-4.71245,0.647612,22.124,0.00228156,0.00656952,-0.000183494,99.6791,39.8158
14,-5.35712,2.67856,-6.25002,2.67858,-6.45367,1.95105,-4.15347,3.22751,-2.40213,3.66138,-3.37486,1.02647,22.124,0.00228156,0.00498581,-0.00169862,99.6791,39.8158
14,-7.71432,1.89286,-5.35712,2.67856,-6.25002,2.67858,-6.45367,1.95105,-4.15347,3.22751,-4.97004,0.411316,22.124,0.00228156,0.00889096,-0.000203523,99.6791,39.8158
14,-12.1071,1.10714,-7.71432,1.89286,-5.35712,2.67856,-6.25002,2.67858,-6.45367,1.95105,-8.82339,1.23895,22.124,0.00228156,0.0138513,-0.00588819,99.6791,39.8158
14,-8.82142,0.321426,-12.1071,1.10714,-7.71432,1.89286,-5.35712,2.67856,-6.25002,2.67858,-6.05821,-0.747166,22.124,0.00228156,0.00711978,0.000644521,99.6791,39.8158
14,-6.25,0,-8.82142,0.321426,-12.1071,1.10714,-7.71432,1.89286,-5.35712,2.67856,-3.26715,-0.00799046,22.124,0.00228156,0.004162,-0.00156663,99.6791,39.8158
14,-5.17856,-0.357146,-6.25,0,-8.82142,0.321426,-12.1071,1.10714,-7.71432,1.89286,-1.84397,0.771489,22.124,0.00228156,0.00387752,-0.00442354,99.6791,39.8158
14,-4.57145,-2.39289,-5.17856,-0.357146,-6.25,0,-8.82142,0.321426,-12.1071,1.10714,-2.53869,0.762241,22.124,0.00228156,0.00284299,-0.00673422,99.6791,39.8158
14,-6.28568,-5.8214,-4.57145,-2.39289,-5.17856,-0.357146,-6.25,0,-8.82142,0.321426,-5.11218,0.779247,22.124,0.00228156,0.00782099,-0.0124852,99.6791,39.8158
14,-2.00004,-3.82148,-6.28568,-5.8214,-4.57145,-2.39289,-5.17856,-0.357146,-6.25,0,-1.28578,0.325631,22.124,0.00228156,-0.000197037,-0.00908116,99.6791,39.8158
14,-7.14283,-9.82139,-2.00004,-3.82148,-6.28568,-5.8214,-4.57145,-2.39289,-5.17856,-0.357146,-5.1747,0.342896,22.124,0.00228156,0.00761992,-0.0155417,99.6791,39.8158
14,-3.03571,-9.82146,-7.14283,-9.82139,-2.00004,-3.82148,-6.28568,-5.8214,-4.57145,-2.39289,-0.962673,2.03406,22.124,0.00228156,-0.00174291,-0.0212301,99.6791,39.8158
14,-3.49869,-17.5199,-3.03571,-9.82146,-7.14283,-9.82139,-2.00004,-3.82148,-6.28568,-5.8214,-1.55809,3.41651,22.124,0.00228156,-0.00411801,-0.0386542,99.6791,39.8158
14,-1.03701,-24.7302,-3.49869,-17.5199,-3.03571,-9.82146,-7.14283,-9.82139,-2.00004,-3.82148,0.751555,-1.98368,22.124,0.00228156,-0.0031425,-0.0258458,99.6791,39.8158
14,0,-17.6784,-1.03701,-24.7302,-3.49869,-17.5199,-3.03571,-9.82146,-7.14283,-9.82139,1.2238,5.98567,22.124,0.00228156,-0.0108204,-0.0501327,99.6791,39.8158
14,0,-7.81347,0,-17.6784,-1.03701,-24.7302,-3.49869,-17.5199,-3.03571,-9.82146,-0.84836,0.0112107,22.124,0.00228156,-0.0010498,-0.0138702,99.6791,39.8158
14,0.357146,-9.72228,0,-7.81347,0,-17.6784,-1.03701,-24.7302,-3.49869,-17.5199,1.40461,7.70079,22.124,0.00228156,-0.00865445,-0.0397874,99.6791,39.8158
14,1.89288,-18,0.357146,-9.72228,0,-7.81347,0,-17.6784,-1.03701,-24.7302,2.62219,7.22608,22.124,0.00228156,-0.0112831,-0.0573563,99.6791,39.8158
14,4.32141,-16.7857,1.89288,-18,0.357146,-9.72228,0,-7.81347,0,-17.6784,2.86094,-7.03859,22.124,0.00228156,-0.00796718,-0.0112292,99.6791,39.8158
14,3.53572,-20.25,4.32141,-16.7857,1.89288,-18,0.357146,-9.72228,0,-7.81347,2.52897,-9.85662,22.124,0.00228156,-0.00601319,0.00251669,99.6791,39.8158
14,2.67856,-13.3928,3.53572,-20.25,4.32141,-16.7857,1.89288,-18,0.357146,-9.72228,2.01695,1.91613,22.124,0.00228156,-0.0080849,-0.0261396,99.6791,39.8158
14,5.14288,-20.7858,2.67856,-13.3928,3.53572,-20.25,4.32141,-16.7857,1.89288,-18,5.08143,8.29855,22.124,0.00228156,-0.0175499,-0.0609162,99.6791,39.8158
14,2.55289,-12.4338,5.14288,-20.7858,2.67856,-13.3928,3.53572,-20.25,4.32141,-16.7857,0.820428,-1.20337,22.124,0.00228156,-0.0040762,-0.0191404,99.6791,39.8158
14,1.24645,-3.38119,2.55289,-12.4338,5.14288,-20.7858,2.67856,-13.3928,3.53572,-20.25,0.865239,3.4643,22.124,0.00228156,-0.00692526,-0.0290736,99.6791,39.8158
14,1.01103,-0.735294,1.24645,-3.38119,2.55289,-12.4338,5.14288,-20.7858,2.67856,-13.3928,-0.399396,-6.86071,22.124,0.00228156,-0.00122624,0.0203139,99.6791,39.8158
14,1.01103,-0.735294,1.01103,-0.735294,1.24645,-3.38119,2.55289,-12.4338,5.14288,-20.7858,1.9748,7.40707,22.124,0.00228156,-0.00787176,-0.0364049,99.6791,39.8158
14,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,1.24645,-3.38119,2.55289,-12.4338,0.34878,-8.35884,22.124,0.00228156,-0.000381859,0.0169241,99.6791,39.8158
14,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,1.24645,-3.38119,0.461536,-9.05506,22.124,0.00228156,1.64995e-05,0.0245358,99.6791,39.8158
14,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,1.01103,-0.735294,0.874746,-2.6438,22.124,0.00228156,-0.0018465,0.00520472,99.6791,39.8158
