trial,target x rel,target y rel,target x rel var,target y rel var,target x rel pred 40,target y rel pred 40,target x rel pred 40 var,target y rel pred 40 var,,"calculated using relative coordinates, h=5, c=100"
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.1591,0.920546,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920539,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920537,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920538,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920538,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.1591,0.920546,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920539,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920537,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920538,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920538,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.15911,0.920534,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.1591,0.920546,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-11.4815,-1.75618,950.667,58.9423,-5.88264,0.811909,1048,968.18,,
38,-11.8819,-1.77188,1085.36,1007.86,-5.5349,0.952342,1024.1,974.286,,
38,-24.2965,-13.4297,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
38,-17.5342,-9.99477,330.588,274.112,-5.37233,1.213,1045.35,991.472,,
38,-12.8973,-6.18088,487.633,95.2445,-5.28873,1.32437,1046.56,1001.12,,
38,-2.16265,-0.52613,621.681,72.2797,-5.14909,1.54184,1049.01,1021.95,,
38,10.8615,-0.642518,468.171,84.9594,-4.91302,1.91425,1053.02,1057.73,,
38,8.97127,-2.10072,480.306,87.1167,-4.92874,1.88957,1052.73,1055.34,,
38,16.7997,-0.510755,278.484,89.8056,-4.82616,2.05103,1054.45,1070.77,,
38,13.8365,-3.24021,285.478,89.5135,-4.83424,2.03915,1054.22,1069.56,,
38,15.2695,-3.63641,284.597,93.3317,-4.82424,2.05688,1054.31,1071.42,,
38,-2.30388,1.13297,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-9.92972,0.79325,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-6.33414,-1.78775,949.369,49.7328,-5.88597,0.810567,1048.23,968.121,,
38,-6.14564,-1.9291,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-4.80083,-1.77922,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-5.94234,-1.61733,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-6.72475,-1.79111,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-4.62141,-1.74214,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-10.258,-2.10436,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
38,0.826163,-1.62612,949.369,49.7321,-5.88597,0.810567,1048.23,968.121,,
38,0.618879,-1.30976,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-0.410008,-1.62741,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
38,-3.53419,-9.04693,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
38,-22.1038,1.91611,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
38,-11.9993,-8.96034,548.982,335.042,-5.68747,0.88301,1045.13,974.351,,
38,-0.647923,-2.347,158.618,27.4823,-5.7354,0.80039,1045.8,964.741,,
38,2.27173,-0.0388181,112.615,21.329,-5.74988,0.787006,1045.9,964.086,,
38,-16.2884,-5.2175,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-22.1663,-1.66442,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-2.25006,-1.82331,949.37,49.7327,-5.88597,0.810567,1048.23,968.121,,
38,-1.30449,1.67391,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
38,0.994553,-0.948697,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
38,-0.947051,0.788196,498.701,700.455,-5.71392,0.861257,1039.38,972.142,,
38,-6.59569,-2.72089,457.182,281.869,-5.7241,0.860287,1046.15,970.705,,
38,-12.8436,-2.72368,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-26.5442,0.746684,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
38,-11.3239,-2.63152,949.37,49.7327,-5.88597,0.810567,1048.23,968.121,,
38,1.7802,-1.51872,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-6.61128,-2.16005,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-1.15308,-1.53707,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-2.03503,-0.93402,949.369,49.7326,-5.88597,0.810567,1048.23,968.121,,
38,-4.76875,-2.04487,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-1.75792,-1.41529,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-0.00465303,-1.36086,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,1.898,-1.14558,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,0.351986,-1.03299,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-1.61863,-0.974401,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-3.71491,-1.07422,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-5.45406,-1.38021,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
38,-2.05102,0.971834,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-2.05101,0.971839,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-4.94989,1.7783,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
38,-6.31863,2.73847,1085.23,1007.87,-5.53458,0.952411,1024.07,974.282,,
38,-3.1213,9.44139,45.0415,71.2006,-5.61363,0.930928,1008.98,958.677,,
38,-1.44322,18.2027,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
38,-1.13739,16.4703,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
38,-7.74885,6.85395,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.74885,6.85396,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.74884,6.85395,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-7.74885,6.85395,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,2.11961,7.28596,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
38,-3.53875,13.3015,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
38,-18.0322,19.0414,241.377,1258.15,-5.64929,0.793292,985.766,975.295,,
38,-19.3622,16.2479,164.975,1064.43,-5.65186,0.781668,983.23,973.378,,
38,-15.4941,12.2233,156.964,1049.01,-5.65367,0.775783,982.778,973.266,,
38,-16.4978,6.5658,155.941,1068.54,-5.65311,0.776849,982.715,973.272,,
38,-8.35224,-11.7887,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.70827,-6.87298,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-6.5963,-11.5238,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.47329,-0.275515,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-6.22037,-6.4791,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.2159,-37.3577,96.8591,1179.42,-5.45887,0.894391,969.225,954.043,,
38,-6.4302,-51.339,90.2806,732.474,-5.48284,0.979271,974.025,964.63,,
38,-4.89082,-60.4719,89.027,606.769,-5.49163,1.00079,975.508,967.734,,
38,-6.05871,-55.2471,88.0848,713.599,-5.48646,0.989706,974.675,966.03,,
38,-1.53327,-61.1707,85.6075,744.019,-5.48826,0.993678,974.96,966.628,,
38,-1.29664,-65.7564,88.7752,608.459,-5.49413,1.00653,975.888,968.566,,
38,-2.60531,-65.2674,90.0987,531.295,-5.49718,1.01229,976.383,969.433,,
38,0.35507,-63.7088,88.6723,697.063,-5.501,1.00582,977.282,968.554,,
38,-3.98069,-52.4094,89.0026,808.832,-5.49378,0.984937,976.209,965.406,,
38,-2.28349,-44.1184,79.4628,1127.32,-5.47282,0.934789,972.997,957.886,,
38,-1.68553,-32.1946,67.4013,1145.83,-5.47404,0.897484,973.925,952.443,,
38,-1.42674,-11.7113,37.415,459.325,-5.41897,0.786892,965.144,935.753,,
38,-0.276582,-7.73691,24.8188,202.89,-5.38,0.737691,958.994,928.721,,
38,-0.889051,-5.30293,23.0528,133.351,-5.37256,0.728805,958.114,927.311,,
38,1.7614,-4.54201,33.8307,93.8934,-5.4856,0.817612,979.063,941.359,,
38,3.39113,1.4134,36.0135,79.0857,-5.53483,0.856566,988.244,947.528,,
38,-6.46583,6.14762,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-6.52589,1.10053,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-13.457,14.6714,155.635,995.954,-5.63246,0.771735,980.737,969.735,,
38,-19.9123,-0.432942,156.865,1044.7,-5.65293,0.774943,982.636,973.088,,
38,-23.9025,-6.22476,156.935,1048.92,-5.65419,0.774781,982.734,973.306,,
38,-23.5402,1.03222,157.408,1067.89,-5.65324,0.776957,982.726,973.308,,
38,-17.7169,-6.64462,149.605,1508.29,-5.62405,0.82855,981.772,973.232,,
38,-4.96961,-0.620443,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
38,-2.1795,8.60565,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
38,-6.55034,3.46047,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-6.55034,3.46046,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-6.55034,3.46046,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-6.55034,3.46047,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
38,-3.8243,1.47734,166.614,1378.3,-5.54018,1.05183,985.679,960.199,,
38,-4.80257,6.21067,146.597,1386.03,-5.5403,1.054,984.843,959.892,,
38,-6.01287,9.44985,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-6.15885,2.40004,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.37335,0.622327,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.38451,-8.79075,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.70264,-10.7526,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-7.31261,-4.67743,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.58944,-11.8102,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-6.22578,-0.39678,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.58313,-4.51383,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.57061,-7.01581,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.09613,-1.42081,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.03412,-5.37048,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-5.42238,0.235653,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.91013,-2.57465,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.94827,-3.06398,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.88119,-2.52074,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.78812,-5.93704,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.43047,-4.07708,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.39546,-1.02013,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,-4.12481,-1.47254,146.23,1386.16,-5.5403,1.05404,984.827,959.887,,
38,2.59339,-5.98883,44.9688,161.992,,,,,,
38,6.15289,-1.9613,32.7985,56.8684,,,,,,
38,7.76318,1.04716,32.5017,54.7438,,,,,,
38,6.74352,-1.08056,32.6312,54.69,,,,,,
38,4.38233,-5.19249,32.8502,54.5164,,,,,,
38,-0.313286,-9.77499,44.9102,70.4759,,,,,,
38,-1.92649,2.11975,681.314,805.845,,,,,,
38,-0.833769,4.5269,681.316,805.844,,,,,,
38,-5.81138,-1.47874,949.78,52.5956,,,,,,
38,-5.81878,-1.48973,949.372,49.7573,,,,,,
38,-5.79442,-1.4907,949.369,49.7322,,,,,,
38,-5.77611,-1.49512,949.369,49.7322,,,,,,
38,-5.73559,-1.48946,949.369,49.7322,,,,,,
38,-4.6752,0.945488,1069.77,1009.01,,,,,,
38,-4.6752,0.945487,1069.77,1009.01,,,,,,
38,-4.67521,0.945475,1069.77,1009.01,,,,,,
38,-4.6752,0.945482,1069.77,1009.01,,,,,,
38,-4.6752,0.945484,1069.77,1009.01,,,,,,
38,-4.6752,0.945487,1069.77,1009.01,,,,,,
38,-4.6752,0.945487,1069.77,1009.01,,,,,,
38,-4.67521,0.945475,1069.77,1009.01,,,,,,
38,-4.6752,0.945482,1069.77,1009.01,,,,,,
38,-4.35122,-1.40539,950.026,54.2225,,,,,,
38,-5.52321,-1.43681,949.373,49.7603,,,,,,
38,-5.65608,-1.44202,949.369,49.7322,,,,,,
38,-10.1841,-2.55771,1018.29,946.232,,,,,,
38,-10.9802,-3.27487,1018.29,946.232,,,,,,
38,0.564198,-5.77079,45.2606,70.5158,,,,,,
38,-2.37494,0.217748,680.39,804.83,,,,,,
38,-2.0642,0.45418,679.874,804.259,,,,,,
38,-2.95261,-0.224709,146.231,1386.16,,,,,,
38,-2.99261,-0.013723,146.231,1386.16,,,,,,
38,-2.99567,-0.147058,146.23,1386.16,,,,,,
38,-3.02839,-0.148542,146.255,1386.14,,,,,,
38,-3.05897,-0.2267,146.255,1386.14,,,,,,
38,12.6318,22.8802,1085.23,1007.87,,,,,,
38,0.384948,-3.02411,38.0686,20.3993,,,,,,
38,-0.402948,1.61664,23.3006,85.2345,,,,,,
38,-5.13439,-1.3454,681.314,805.845,,,,,,
38,-16.3209,-4.24399,681.314,805.845,,,,,,
39,8.81668,16.244,45.6311,125.656,-5.70514,0.90466,1011.19,948.214,,
39,-5.58607,-1.86046,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
39,-3.12109,-0.0676994,1085.23,1007.87,-5.53455,0.952416,1024.07,974.282,,
39,-9.55459,-12.0705,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
39,-9.13882,-10.5603,681.314,805.845,-5.65382,0.903978,1020.61,966.838,,
39,-8.75948,-9.45373,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
39,-17.7242,-3.55581,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
39,-23.9536,-8.54722,1085.23,1007.87,-5.53455,0.952417,1024.07,974.282,,
39,-10.1481,-5.82323,917.573,1011.23,-4.96286,2.02399,999.14,1016.27,,
39,-10.6917,-5.88696,526.697,547.757,-4.66966,2.35675,977.417,997.96,,
39,-13.9863,-12.006,199.795,220.709,-4.71515,2.20031,976.812,981.372,,
39,-0.250226,6.97068,685.427,547.211,-4.63963,1.55791,1043.82,1032.49,,
39,-11.4787,5.97154,222.192,213.098,-4.00522,0.826111,1098.74,1037.17,,
39,-12.5503,18.4319,363.605,354.713,-4.00204,0.779108,1101.78,1027.31,,
39,-13.2749,26.6326,647.053,557.851,-4.14842,0.718292,1096.8,1003.59,,
39,-29.3168,37.6464,264.529,271.586,-3.92371,0.682476,1113.37,1007.75,,
39,-25.2364,41.3232,248.213,247.731,-3.91145,0.682603,1114.84,1008.7,,
39,-8.08752,37.9644,240.778,230.504,-3.90761,0.682867,1115.39,1009.02,,
39,17.3387,-5.30115,173.447,177.92,-2.74899,0.305442,1094.87,1053.71,,
39,30.8791,3.93871,580.554,281.187,-4.7429,2.15264,1037.32,1106.85,,
39,53.8097,12.9442,56.2687,40.5232,-4.79741,3.0892,1049.13,1203.3,,
39,68.6456,9.25538,249.395,420.893,-6.03111,1.29887,1024.99,996.56,,
39,85.5539,-3.47775,174.692,423.821,-6.04599,1.30586,1025.05,997.087,,
39,68.2177,-38.3693,174.621,423.817,-6.046,1.30586,1025.06,997.087,,
39,68.6881,-32.6061,174.62,423.817,-6.046,1.30586,1025.06,997.087,,
39,66.0332,-26.6157,174.618,423.816,-6.046,1.30586,1025.06,997.087,,
39,62.1648,-20.0116,174.618,423.816,-6.046,1.30586,1025.06,997.087,,
39,58.2568,-31.9075,174.618,423.816,-6.046,1.30586,1025.06,997.087,,
39,64.1445,-37.633,174.639,423.832,-6.046,1.30586,1025.05,997.088,,
39,55.4867,-48.421,174.636,423.822,-6.046,1.30586,1025.05,997.088,,
39,45.5289,-59.2636,208.668,471.59,-6.04953,1.30202,1025.4,997.056,,
39,48.4896,-60.2507,175.424,425.024,-6.04614,1.30571,1025.07,997.086,,
39,35.4536,-65.5373,175.794,431.221,-6.04687,1.30493,1025.14,997.079,,
39,29.1886,-14.6565,380.012,649.933,-6.44986,0.865675,1064.67,992.972,,
39,19.2466,-11.6676,1112.48,727.089,-6.44106,1.04467,1056.82,989.849,,
39,-24.4763,8.17428,238.154,301.074,-6.33099,1.59413,1027.71,983.747,,
39,-17.1721,6.71837,223.91,297.876,-6.33058,1.5962,1027.61,983.72,,
39,-15.3057,7.60351,214.357,428.815,-6.33905,1.58852,1029.07,982.175,,
39,-19.4571,41.2472,139.164,436.925,-6.37191,1.59546,1034.37,974.159,,
39,-9.23108,20.5595,241.291,700.856,-6.34923,1.57873,1030.89,980.367,,
39,35.0594,-16.3527,656.153,568.389,-6.45838,0.948714,1061.62,991.308,,
39,31.7766,-12.091,348.534,493.293,-6.48146,0.830914,1067.77,992.637,,
39,31.7929,-6.40701,348.164,493.228,-6.4815,0.830701,1067.78,992.64,,
39,28.9659,-3.15387,348.169,493.227,-6.4815,0.830699,1067.78,992.64,,
39,20.8674,10.038,348.199,493.209,-6.4815,0.830682,1067.78,992.639,,
39,-12.3323,0.162339,313.159,95.1811,-6.51425,0.498592,1058.17,986.396,,
39,-15.0935,12.1654,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
39,5.195,44.3218,869.903,786.437,-5.91604,0.80513,1048.4,976.501,,
39,1.23563,37.9144,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
39,12.2293,49.6013,1282.39,3959.12,-6.21905,1.2249,1107.33,1115.3,,
39,1.53398,29.0755,610.426,953.634,-6.76495,0.320422,1120.81,1029.79,,
39,-6.63402,22.4787,541.823,234.53,-6.90492,0.0818588,1123.68,1007.75,,
39,-6.50158,32.9917,526.216,231.553,-6.90376,0.0771936,1122.96,1007.72,,
39,-71.0885,50.2716,250.631,614.299,-3.93982,0.674239,1113.27,1009.02,,
39,-47.8432,27.1736,240.788,231.77,-3.90783,0.682855,1115.38,1009.02,,
39,-42.6411,35.003,270.237,247.419,-3.92379,0.682455,1113.37,1007.76,,
39,-49.4447,36.4203,243.181,231.547,-3.90904,0.68284,1115.24,1008.93,,
39,-49.4082,27.5014,384.439,281.613,-3.96638,0.681372,1108.17,1004.57,,
39,-62.8845,31.3297,879.005,415.896,-4.04928,0.679513,1097.58,997.913,,
39,-52.7963,-10.5162,434.583,235.225,-4.64802,1.06503,1077.28,1009.28,,
39,-50.714,-2.86521,302.33,60.9211,-4.68973,1.08659,1075.1,1009.28,,
39,-39.9238,5.23457,299.445,60.8781,-4.68934,1.08646,1075.12,1009.28,,
39,-38.4634,-1.8459,299.463,60.8788,-4.68934,1.08647,1075.12,1009.28,,
39,-9.70877,-2.9418,240.202,106.458,-5.1171,1.2241,1055.75,1007.42,,
39,3.79228,5.62971,234.261,106.794,-5.12057,1.22519,1055.59,1007.41,,
39,-4.91367,-2.7808,424.12,196.877,-5.19927,1.41819,1025,999.471,,
39,-19.1278,-14.1502,480.598,124.737,-5.29383,1.43715,1026.18,1008.65,,
39,-27.9034,-38.6123,46.8712,51.2503,-5.37014,1.44795,1027.92,1016.46,,
39,-25.6164,-25.8879,51.3419,48.5493,,,,,,
39,-20.3759,-25.8523,213.673,167.218,,,,,,
39,-3.6396,-16.4143,505.997,272.401,,,,,,
39,0.0669001,-11.313,737.029,253.48,,,,,,
39,6.66798,-9.13891,499.288,255.316,,,,,,
39,7.3265,-4.40224,143.565,189.832,,,,,,
39,5.31793,-1.60269,44.9106,70.514,,,,,,
39,0.563095,6.65206,681.312,805.843,,,,,,
39,-0.749503,5.78775,681.316,805.844,,,,,,
39,-5.16691,0.940549,1069.77,1009.01,,,,,,
39,-5.16691,0.940549,1069.77,1009.01,,,,,,
39,-5.16692,0.940537,1069.77,1009.01,,,,,,
39,-5.16691,0.940544,1069.77,1009.01,,,,,,
39,-5.16691,0.940546,1069.77,1009.01,,,,,,
39,-5.16691,0.940545,1069.77,1009.01,,,,,,
39,-5.16691,0.940545,1069.77,1009.01,,,,,,
39,-5.16691,0.940545,1069.77,1009.01,,,,,,
39,-5.49908,-1.46555,950.022,54.2745,,,,,,
39,-4.20858,-1.40985,949.373,49.7609,,,,,,
39,-4.83477,-1.39856,949.369,49.7322,,,,,,
39,-5.75146,-1.41434,949.369,49.7322,,,,,,
39,-6.17692,-1.38633,949.369,49.7322,,,,,,
39,-6.50808,-1.52823,949.369,49.7322,,,,,,
39,-6.32941,-1.57019,949.369,49.7322,,,,,,
39,-5.78972,-1.51337,949.369,49.7322,,,,,,
39,-5.65637,-1.47118,949.372,49.7537,,,,,,
39,-5.6803,-1.46992,949.369,49.7322,,,,,,
39,-5.70936,-1.46209,949.369,49.7322,,,,,,
39,-3.73938,0.396007,1047.58,825.125,,,,,,
39,-3.33767,0.958915,1069.77,1009.01,,,,,,
39,-3.33767,0.958915,1069.77,1009.01,,,,,,
39,-3.33767,0.958915,1069.77,1009.01,,,,,,
39,-3.30638,0.951457,1085.23,1007.87,,,,,,
39,0.216047,-0.553841,1085.23,1007.87,,,,,,
39,-26.8286,21.7678,238.845,371.69,,,,,,
39,-8.89964,-3.47735,63.2358,34.5659,,,,,,
39,-4.73965,-2.4513,38.0676,20.3987,,,,,,
39,5.7937,-8.83917,23.3006,85.2345,,,,,,
39,-4.65704,6.68153,681.314,805.845,,,,,,
39,-7.46626,3.03432,681.314,805.845,,,,,,
40,8.81668,16.244,45.6311,125.656,-5.70514,0.90466,1011.19,948.214,,
40,-7.72948,-1.59117,949.499,50.6551,-5.88563,0.810702,1048.21,968.127,,
40,-6.82627,-1.60895,949.373,49.7593,-5.88596,0.810571,1048.23,968.122,,
40,-6.61523,-1.62554,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-6.23733,-1.7329,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-12.1454,0.870459,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
40,-12.1454,0.870471,1069.77,1009.01,-5.63033,0.90951,1024.09,969.508,,
40,-33.396,2.74745,1075.74,890.372,-5.57915,0.934415,1027.15,973.502,,
40,-16.6044,-2.45201,968.592,163.722,-5.84436,0.827361,1045.38,968.853,,
40,-9.52731,-2.62043,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-8.91578,-3.7056,949.369,49.7321,-5.88597,0.810567,1048.23,968.121,,
40,7.821,-1.28705,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,3.74308,-5.72544,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
40,0.289659,-5.55459,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
40,-1.5928,-2.52688,505.197,156.223,-5.66063,0.884331,1045.75,970.928,,
40,-1.14291,-0.781582,326.141,75.6933,-5.68578,0.85174,1045.61,967.436,,
40,4.63557,-0.843135,202.652,44.1967,-5.72684,0.807861,1046.06,965.441,,
40,4.34637,-0.802373,166.131,32.197,-5.73235,0.797433,1046.37,965.13,,
40,5.44935,0.526,187.181,36.4345,-5.72254,0.798935,1046.96,965.781,,
40,7.47808,0.786252,182.98,33.874,-5.72199,0.795863,1047.23,965.888,,
40,2.77735,-3.21931,200.078,46.4601,-5.70918,0.80622,1047.37,966.773,,
40,3.49648,-2.58919,202.528,42.9124,-5.7105,0.800966,1047.65,966.573,,
40,-13.6281,0.543257,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
40,-19.3825,-6.37744,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
40,-3.52525,-1.18887,949.37,49.7332,-5.88597,0.810567,1048.23,968.121,,
40,-8.98363,-1.97473,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-4.81471,-1.61468,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-8.38998,-1.86336,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-5.35582,-2.00307,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-2.8596,-1.49984,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-4.03757,-1.78906,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-3.19977,-1.44077,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-6.813,-1.6291,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-4.99225,-1.74485,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-5.74074,-1.77055,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-9.33007,-2.11734,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-1.91595,-1.59536,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-10.8185,-2.08724,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-4.13776,-2.11254,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-0.587309,-1.34183,949.369,49.7324,-5.88597,0.810567,1048.23,968.121,,
40,-4.157,-2.14937,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-1.31035,-1.29018,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-0.743073,-1.30296,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-4.36858,-0.967017,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
40,-9.89926,-2.27288,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
40,-20.0484,-5.73729,748.919,274.283,-5.46567,1.14945,1046.14,990.791,,
40,-23.8706,-4.90791,351.735,128.807,-5.43259,1.12344,1044.76,983.146,,
40,-30.4643,1.73594,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
40,-26.5035,-5.09453,1374.59,401.539,-5.9099,0.802564,1049.26,969.872,,
40,1.74619,-1.42409,949.37,49.7337,-5.88597,0.810567,1048.23,968.121,,
40,3.89006,-1.70203,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,6.15854,-0.832868,949.369,49.7324,-5.88597,0.810567,1048.23,968.121,,
40,2.27386,-0.752312,949.369,49.7323,-5.88597,0.810567,1048.23,968.121,,
40,-1.0191,-0.941929,949.369,49.7322,-5.88597,0.810567,1048.23,968.121,,
40,-10.8981,-7.66887,1018.29,946.232,-5.8358,0.888174,1047.98,977.286,,
