trial,target x rel,target y rel,widget dx,widget dy
277,-15.6479611,34.7758575,2.3437452,-1.5624968
277,-13.0547375,30.0040298,2.4042393,-2.2479906
277,-10.928242,24.9519486,2.8709674,-1.9677372
277,-8.8985142,20.0611604,2.967735,-2.1290302
277,-6.3204126,16.0736005,2.4193613,-3.0322585
277,-3.7422938,9.8602302,2.4193441,-0.806448
277,-1.1006868,4.2819493,2.3558559,-1.4415375
277,-0.4996138,-1.0138315,2.3860887,-0.6874956
277,-3.3428339,-4.5286632,1.0430043,0
277,-10.0781004,-4.5286632,-1.8817217,0
277,-16.8133668,-4.5286632,-1.8817218,0
277,-23.5486333,-4.5286632,-1.8817217,0
277,-28.1316811,-4.5286632,-4.0339403,0
277,-30.7073392,-4.5286632,-6.0413301,0
277,-32.1952814,-4.5286632,-7.129046,0
277,-35.1671332,-4.5286632,-5.6451363,0
277,-38.8163688,-4.5286632,-4.9677526,0
277,-41.1430084,-5.496412,-6.2903486,0.9677488
277,-41.1773048,-6.8099176,-8.5826918,1.3135056
277,-39.4092599,-7.6577009,-10.385033,0.8477833
277,-43.9940079,-9.270597,-4.0322402,1.6128961
277,-45.1916291,-9.5286632,-7.419367,0.2580662
277,-47.195698,-9.5286632,-6.6129192,0
277,-48.1352373,-9.5286632,-7.6774489,0
277,-45.9730409,-9.5286632,-10.7791846,0
277,-47.5587934,-9.5286632,-7.0312357,0
277,-48.2765699,-9.5286632,-7.8992116,0
277,-49.3128901,-9.5286632,-7.580668,0
277,-49.5105046,-9.2383368,-8.4193737,-0.2903264
277,-48.0307592,-8.431888,-10.0967335,-0.8064488
277,-49.3896592,-7.6254338,-7.2580882,-0.8064542
277,-45.4481711,-5.4661559,-12.5584763,-2.1592779
277,-42.9462078,-2.5931656,-11.1189515,-2.8729903
277,-39.2728342,-0.2383368,-12.2903617,-2.3548288
277,-31.8253746,0.6648872,-16.0644478,-0.903224
277,-30.7649119,2.2777957,-9.6774509,-1.6129085
277,-24.736767,2.4713368,-14.645133,-0.1935411
277,-20.83761,2.4713368,-12.5161452,0
277,-12.5835319,2.1810104,-16.8710663,0.2903264
277,5.7348627,0.6971353,-26.9353828,1.4838751
277,20.5050476,-5.7544986,-23.387173,6.4516339
277,48.7589602,-18.5931928,-36.8709008,12.8386942
277,62.8516316,-27.1415748,-22.7096596,8.548382
277,63.3979359,-31.1536673,-9.1632924,4.0120925
277,56.9396988,-32.5286632,-2.1587511,1.3749959
277,49.1248495,-32.5286632,-0.8021389,0
277,41.3100002,-32.5286632,-0.8021389,0
277,33.495151,-32.5286632,-0.8021389,0
277,25.6803017,-32.5286632,-0.8021389,0
277,17.8654524,-32.5286632,-0.8021389,0
277,10.0506031,-32.5286632,-0.8021388,0
277,2.2357538,-32.5286632,-0.8021389,0
277,0.617229,-30.4641423,-6.9984634,-2.0645209
277,7.3228435,-24.3350974,-15.3226027,-6.1290449
277,19.6090251,-14.7544771,-20.9031697,-9.5806203
277,23.0888505,-9.9157516,-12.0968136,-4.8387255
277,31.2520855,-5.9349127,-16.7802232,-3.9808389
277,33.4677673,-2.4641423,-10.8326699,-3.4707704
277,33.7217549,1.0842467,-8.8709758,-3.548389
277,35.8789291,4.6003678,-10.7741624,-3.5161211
277,35.3264833,5.4068221,-8.0645424,-0.8064543
277,36.2579166,6.9552158,-9.5484214,-1.5483937
277,34.4564298,7.4713368,-6.8155014,-0.516121
277,33.959396,7.4713368,-8.1199544,0
277,36.5359262,7.3423058,-11.1935183,0.129031
277,34.370572,6.5358515,-6.451634,0.8064543
277,35.1729757,4.2455183,-9.4193919,2.2903332
277,33.4914402,1.8261682,-6.9354527,2.4193501
277,31.1294729,-1.2474118,-6.2550208,3.07358
277,30.3043338,-3.5796592,-5.7524082,3.3838142
277,33.472476,2.3516917,0.9615391,0.6410261
277,36.6406184,8.2830425,0.961539,0.6410261
277,39.8087606,14.2143935,0.9615391,0.641026
277,42.9769029,20.1457444,0.9615391,0.6410261
277,46.1450451,26.0770954,0.9615391,0.641026
277,49.3131874,32.0084463,0.9615391,0.6410261
277,47.4868528,33.0056735,6.7543767,5.9867968
277,39.1939805,28.0899963,13.2903351,11.9354955
277,29.1269489,21.6582217,15.0644945,13.451593
277,19.6082443,16.0973652,14.5161675,12.5806749
277,6.8638503,8.6011188,17.7418569,14.5160647
277,-9.8484712,-5.9598126,21.7097844,21.5807498
277,-18.9799784,-15.2625223,14.12897,16.3225281
277,-27.3050978,-25.50077,13.3225823,17.258066
277,-37.7915083,-38.9648363,15.4838734,20.4838847
277,-42.4714219,-47.2675307,9.6773765,15.3225128
277,-44.8288209,-51.6993616,7.3548619,11.4516492
277,-48.6136157,-55.7158268,8.7822576,11.0362836
277,-52.7693805,-59.7887543,9.1532277,11.0927459
277,-57.2880738,-64.8657445,9.5161562,12.0968085
277,-64.3873315,-73.1684389,12.0967206,15.3225128
277,-66.8415065,-77.6002697,7.4516379,11.4516492
277,-70.2633819,-81.8707483,8.4193382,11.2902969
277,-72.1288239,-84.8469003,6.8629049,9.9959704
277,-72.1717063,-86.6375995,5.0403453,8.8105176
277,-73.6258277,-89.2951577,6.4515843,9.6773765
277,-71.2090201,-89.6302012,2.5806553,7.3548619
277,-69.2115517,-90.4490759,2.9999944,7.8386931
277,-67.0527968,-88.3969988,2.838708,4.9677412
277,-64.2690474,-83.7279937,2.2137135,2.3508133
277,-60.8340813,-81.3956658,1.5624968,4.6874905
277,-58.2217057,-77.6601327,2.3850873,3.2842852
277,-56.2242373,-75.6080488,2.9999944,4.9677345
277,-53.2912901,-72.685003,2.0645157,4.0967726
277,-49.1002815,-68.0845474,0.8064543,2.4193627
277,-44.9092771,-63.4841003,0.8064585,2.4193713
277,-41.4743111,-60.3705239,1.5624969,3.906242
277,-38.6562778,-55.6057314,2.1794295,2.2550258
277,-34.9168796,-49.8117189,1.2580647,1.2258059
277,-30.1129671,-43.5983548,0.1935504,0.8064543
277,-25.9219584,-37.3849999,0.8064542,0.8064634
277,-21.7309435,-32.7845257,0.806448,2.4193442
277,-17.5207771,-27.5328473,0.7872964,1.76814
277,-13.3166613,-22.0997233,0.7933471,1.5866943
277,-9.7063038,-17.2734645,1.3871054,2.1935596
277,-7.934644,-14.285908,3.2258031,4.0322619
277,-3.7436291,-9.6854339,0.806448,2.4193442
277,-0.2403184,-4.825158,0.8064528,1.1935474
277,0.9307629,-2.4528663,0.7933471,0.3870946
277,0.3370154,-2.4528663,6.1317476,5.5380001
277,0.3370154,-2.4528663,0,0
277,0.3370154,-2.4528663,0,0
277,0.3370154,-2.4528663,0,0
277,0.3370154,-2.4528663,0,0
278,0,0,0,0
278,3.2900632,-2.3642895,0.9615391,0
278,6.5801264,-4.7285789,0.9615391,0
278,9.8701898,-7.0928684,0.961539,0
278,13.160253,-9.4571578,0.9615391,0
278,16.4503162,-11.8214473,0.9615391,0
278,19.7403794,-14.1857367,0.9615391,0
278,20.6966739,-15.3242092,3.2953079,-1.225817
278,20.4966616,-16.0755966,4.4516146,-1.612902
278,20.6081662,-17.0598535,4.1400977,-1.3800326
278,22.5160232,-18.6428945,2.3437453,-0.7812484
278,25.1547171,-19.3942755,1.6129085,-1.6129085
278,28.4063194,-20.7585649,1,-1
278,31.4321112,-22.3164034,1.2258105,-0.806451
278,33.3933861,-23.6484337,2.2903274,-1.0322591
278,33.6889143,-24.4005012,3.9560742,-1.6122219
278,35.8128539,-25.1690437,2.1276627,-1.595747
278,37.503004,-25.6767635,2.5614522,-1.8565696
278,36.9159181,-24.8152609,4.8386883,-3.2257921
278,35.0304316,-24.0464931,6.1370888,-3.1330572
278,30.8384654,-21.1567349,8.4435685,-5.2540477
278,27.0255468,-18.3597343,8.0645209,-5.16129
278,25.2448587,-17.6272501,6.0322905,-3.0967737
278,21.4319806,-17.5721954,8.0644804,-2.4193441
278,20.5868096,-17.5171236,5.0967733,-2.4193613
278,15.8524864,-14.3259401,8.9859255,-5.5554729
278,11.2835585,-12.1489397,8.8205303,-4.5412899
278,9.5028703,-13.5777365,6.0322905,-0.9354926
278,5.6899922,-14.32913,8.0644804,-1.612896
278,3.3609391,-15.8224529,6.5806554,-0.8709665
278,0.6125502,-15.7351192,6.9999913,-2.4516232
278,-0.2315892,-14.2304502,5.0957417,-3.8689584
278,1.665931,-12.3636674,2.3540821,-4.2310723
278,3.5092784,-12.8930959,2.4082549,-1.8348609
278,5.3526258,-13.4225243,2.408255,-1.834861
278,7.1959731,-13.9519529,2.408255,-1.8348609
278,9.0393205,-14.4813814,2.4082549,-1.8348609
278,10.8826678,-15.01081,2.408255,-1.8348609
278,12.7260152,-15.5402384,2.408255,-1.834861
278,14.5693626,-16.069667,2.4082549,-1.8348609
278,16.4127099,-16.5990955,2.408255,-1.8348609
278,13.638226,-14.7422908,7.0260863,-4.2210942
278,4.341401,-10.0097981,13.5484273,-7.0967821
278,-7.5359575,-5.9225032,16.1289608,-6.4515844
278,-10.6795413,-4.2787114,7.3951861,-4.0080812
278,-11.4198506,-4.296243,4.9919117,-2.3467579
278,-10.1359767,-5.4024727,2.9677284,-1.2580597
278,-7.81987,-6.6377195,1.9354956,-1.1290427
278,-6.7940599,-6.5826648,3.2257922,-2.4193441
278,-4.2198797,-8.0759861,1.6774222,-0.8709682
278,-3.2323977,-9.0894668,3.2641203,-1.3508087
278,-2.5876487,-10.2239199,3.6068533,-1.2298363
278,-2.2070378,-10.9752822,3.8709914,-1.6129272
278,-4.4070197,-8.5008834,6.4515843,-4.8386882
278,-3.5102619,-8.3490395,3.3548445,-2.5161334
278,-1.9038254,-8.2939662,2.6451658,-2.4193627
278,-0.4102951,-8.2751901,2.758072,-2.3830656
278,0.6961533,-8.2806139,3.145154,-2.3588656
278,1.7219634,-8.2255593,3.2257922,-2.4193441
278,-0.6594587,-7.6594709,1.6774222,-1.6451651
278,-7.1912576,-4.5917516,2.7742107,-3.3548618
278,-14.8947302,-1.3337,2.8387027,-3.2580516
278,-21.7856955,0.6924953,2.0261953,-2.0261953
278,-27.4317139,1.4737437,0.7812484,-0.7812484
278,-31.5535377,1.8920905,-0.7429462,-0.4183468
278,-35.611855,2.2953169,-0.8064527,-0.4032264
278,-39.6701722,2.6985432,-0.8064527,-0.4032263
278,-43.7284895,3.1017696,-0.8064527,-0.4032264
278,-47.7867593,3.5049928,-0.8065002,-0.4032232
278,-45.6202936,3.5049928,-7.0312357,0
278,-39.8065861,4.6662951,-10.6784774,-1.1613023
278,-33.7358943,5.5049928,-10.9354618,-0.8386977
278,-27.9555104,5.5049928,-10.6451539,0
278,-19.1106137,5.5049928,-13.7096667,0
278,-17.5237992,5.5049928,-6.4515844,0
278,-10.7463697,5.5049928,-11.6421995,0
278,-4.4468466,5.1178905,-11.1642931,0.3871023
278,-0.8277756,4.5049928,-8.483841,0.6128977
278,1.565518,4.5049928,-7.2580636,0
278,0.7329883,4.5049928,-4.0322402,0
278,-0.0995179,4.5049928,-4.0322638,0
278,-1.4038067,4.5049928,-3.5604812,0
278,-2.3451774,4.5049928,-3.9233993,0
278,-0.7583441,4.5049928,-6.4516032,0
278,-3.20377,4.5049928,-2.4193441,0
278,-4.4233678,4.5049928,-3.6451722,0
278,-5.6752407,4.5049928,-3.6128971,0
278,-7.1236839,4.5049928,-3.4163267,0
278,-8.0822063,4.5049928,-3.9062476,0
278,-12.1405283,4.5049928,-0.806448,0
278,-16.1988455,4.5049928,-0.8064528,0
278,-19.4184486,4.5049928,-1.6451669,0
278,-21.6380614,4.5049928,-2.6451571,0
278,-23.1560333,4.5362465,-3.3467981,-0.0312537
278,-21.770816,5.3174949,-6.2499873,-0.7812484
278,-18.393626,5.5049928,-8.24196,-0.1874979
278,-14.3874347,5.9243508,-8.8709612,-0.419358
278,-9.9296416,6.9566083,-9.3225631,-1.0322575
278,-4.4395544,8.5372548,-10.3548572,-1.5806465
278,-2.0462362,9.3437091,-7.2580882,-0.8064543
278,2.6656205,9.5049928,-9.5766266,-0.1612837
278,5.6112836,9.5049928,-7.8104331,0
278,7.7465085,9.5049928,-6.9999949,0
278,13.3011196,9.5049928,-10.4193811,0
278,17.3073463,9.5049928,-8.8709967,0
278,22.6038495,9.5049928,-10.1612731,0
278,25.4144397,9.5049928,-7.6753602,0
278,26.9710431,9.5049928,-6.4213734,0
278,30.7514359,9.5049928,-8.6451628,0
278,29.1124829,9.5049928,-3.2258169,0
278,28.1186756,9.5049928,-3.8709627,0
278,26.3829291,9.5049928,-3.1290235,0
278,26.1633706,9.5049928,-4.6452115,0
278,30.459848,9.5049928,-9.1612473,0
278,29.6273493,9.5049928,-4.0322713,0
278,26.8593291,9.5049928,-2.0967498,0
278,22.9282294,9.5049928,-0.9336703,0
278,18.4634594,9.5049928,-0.4,0
278,13.9986895,9.5049928,-0.4,0
278,9.5339195,9.5049928,-0.4,0
278,5.0691495,9.5049928,-0.4,0
278,0.6043795,9.5049928,-0.4,0
278,-3.8603904,9.5049928,-0.4,0
278,-8.3251604,9.5049928,-0.4,0
278,-12.7899304,9.5049928,-0.4,0
278,-17.2547004,9.5049928,-0.4,0
278,-16.0724504,9.5049928,-6.04702,0
278,-12.0017566,9.5049928,-8.9354637,0
278,-11.2859047,9.5049928,-5.5806219,0
278,-11.3119492,9.5049928,-4.8387255,0
278,-9.9831828,9.5049928,-6.1935364,0
278,-8.9860516,9.5049928,-5.8619011,0
278,-8.5836758,9.5049928,-5.2671458,0
278,-8.803308,9.5049928,-4.6451378,0
278,-11.2487153,9.5049928,-2.4193627,0
278,-8.9521905,9.5049928,-7.1612947,0
278,-6.7201886,9.5049928,-7.0967719,0
278,-6.0496769,9.5049928,-5.5352817,0
278,-6.8690867,9.5049928,-4.0453602,0
278,-6.0886769,9.5049928,-5.6451797,0
278,-3.2760404,9.5049928,-7.6774065,0
278,-1.5279113,8.5372471,-6.6128991,0.9677457
278,-0.1668474,7.5049928,-6.2258339,1.0322543
278,1.9179773,7.5049928,-6.9495947,0
278,1.7406979,7.5049928,-4.6874905,0
278,1.6904254,7.5049928,-4.8144975,0
278,1.6643659,7.5049928,-4.8387105,0
278,1.9286485,7.5049928,-5.1290526,0
278,2.9026142,7.2146511,-5.8387357,0.2903417
278,5.2958766,4.7953069,-7.2580323,2.4193442
278,6.1145554,3.129991,-5.6834488,1.6653159
278,9.727626,1.5372471,-8.4778406,1.5927439
278,13.6047986,0.2146657,-8.7419426,1.3225814
278,14.4819838,-0.4950072,-5.7419551,0.7096729
278,16.0687981,-0.4950072,-6.4515843,0
278,16.2362918,-1.9143714,-5.0322637,1.4193642
278,16.1134558,-2.4950072,-4.741934,0.5806358
278,15.7002946,-2.4950072,-4.4516087,0
278,14.5774503,-2.4950072,-3.7419257,0
278,11.3255764,-2.4950072,-1.6128961,0
278,9.4930776,-2.4950072,-3.0322712,0
278,9.2842604,-1.7225342,-1.6774039,0
278,11.2781699,-0.0526311,-0.4197648,0
278,15.3695157,2.3116583,0.1602565,0
278,19.4608615,4.6759478,0.1602566,0
278,23.5522073,7.0402372,0.1602565,0
278,27.6435531,9.4045267,0.1602565,0
278,31.7348989,11.7688161,0.1602565,0
278,34.1018293,14.0081015,1.884672,0.1250041
278,27.4159538,15.5911425,10.9374778,0.7812484
278,14.0324023,12.1842275,17.6351538,5.7712045
278,0.7679131,6.5485175,17.5160915,7.9999994
278,-7.0772015,2.2999317,12.096717,6.6128753
278,-7.9223911,1.4384081,5.0967919,3.225813
278,-10.1223731,0.5769055,6.4515843,3.2257921
278,-8.543159,1.2456238,2.6723882,1.6955711
278,-6.6836919,1.4990239,2.3921353,2.1108893
278,-7.1095217,0.4762131,4.6774321,3.3871003
278,-10.0576374,-1.6495473,7.199718,4.4900498
278,-8.4656134,-1.9448362,2.6595784,2.6595784
278,-7.9353827,-2.850294,3.7213716,3.2697472
278,-10.0708458,-5.3892151,6.3870654,4.9032106
278,-10.6579689,-9.4765597,4.8387254,6.451634
278,-9.9547343,-12.2735365,3.5483678,5.1612663
278,-9.7474968,-13.3507736,4.0443648,3.4415265
278,-9.5483103,-13.3514102,4.0524158,2.3649261
278,-7.8450946,-13.3742052,2.5483866,2.3870844
278,-9.2386719,-12.6228242,5.6451797,1.6129085
278,-8.6967227,-11.8714334,3.7096531,1.6128986
278,-9.4773884,-11.1200469,5.032268,1.612903
278,-10.3628734,-10.352534,5.1370873,1.5967765
278,-8.5870829,-9.552758,2.4758119,1.5645134
278,-9.9806603,-8.801377,5.6451797,1.6129085
278,-8.1483831,-7.4048222,2.4193251,0.9677346
278,-7.7677613,-6.7502152,3.8709805,1.7096825
278,-8.6451892,-6.8052826,5.1290303,2.4193568
278,-8.6657507,-6.916791,4.2721638,2.4757979
278,-11.4454365,-7.6775185,7.0312881,3.1250169
278,-9.8903715,-6.5833749,2.6965373,1.2701459
278,-8.6065186,-5.928768,2.9677495,1.7096825
278,-8.1291098,-5.4676998,3.7741935,1.9032213
278,-7.0387854,-3.9743752,3.1612779,0.8709648
278,-5.2065458,-3.2229942,2.4193627,1.6129085
278,-1.9982837,-1.7730155,1.0433403,0.9143107
278,-0.348507,-0.6557052,2.6018256,1.2469792
278,0.6450372,0.0956797,3.2580581,1.6129045
278,3.0901936,0.8470721,1.8064459,1.6128971
278,3.3095248,1.598453,4.0322712,1.6129085
278,4.2062807,1.6724092,3.3548464,2.2903332
278,4.8238055,1.1939517,3.6340775,2.842747
278,5.6449812,0.9171269,3.4304267,2.6411142
278,7.4127216,1.5394867,2.4838619,1.7419297
278,8.4385069,0.6779592,3.225817,3.2258169
278,9.4642923,1.1712812,3.2258169,1.8709675
278,9.4973821,0.8324695,2.2580515,1.612901
278,8.2512708,-0.4120036,1.8760037,1.5947523
278,5.9659925,-1.914017,2.2852783,1.5020134
278,4.353084,-2.7204713,1.6129085,0.8064543
278,3.7563139,-3.1882118,0.5967701,0.4677405
278,3.3530884,-3.5914374,0.4032255,0.4032256
278,2.8046995,-3.8495008,0.5483889,0.2580634
278,2.0012701,-3.9432557,0.8034294,0.0937549
278,1.2200217,-4.7245041,0.7812484,0.7812484
278,-0.2598245,-4.8495008,1.4798462,0.1249967
278,-1.2275593,-4.8495008,0.9677348,0
278,-1.7651927,-4.8495008,0.5376334,0
278,-2.3028261,-4.8495008,0.5376334,0
278,-2.8404595,-4.8495008,0.5376334,0
278,-3.5924795,-4.8495008,0.75202,0
278,-4.3888503,-4.8495008,0.7963708,0
278,-4.904975,-4.8495007,7.4111249,6.8950002
278,-4.904975,-4.8495007,0,0
278,-4.904975,-4.8495007,0,0
278,-4.904975,-4.8495007,0,0
278,-4.904975,-4.8495007,0,0
279,0,0,0,0
279,2.3408255,-0.4,0.6,0.4
279,4.6816509,-0.8,0.6,0.4
279,7.0224764,-1.2,0.6,0.4
279,9.3633018,-1.6,0.6,0.4
279,11.7041273,-2,0.6,0.4
279,12.2255899,-2,2.4193628,0
279,11.6170184,-2,3.549397,0
279,11.7524052,-2,2.8054386,0
279,12.4996693,-2,2.1935614,0
279,11.4082546,-2,4.0322402,0
279,10.3168088,-2,4.0322712,0
279,9.8382715,-2,3.4193628,0
279,10.0119644,-2,2.7671325,0
279,9.6231407,-2,3.3296492,0
279,6.1123818,-2,6.4515843,0
279,3.4080276,-2,5.6451797,0
279,1.9294902,-2,4.4193628,0
279,1.6767797,-2,3.193536,0
279,1.7819256,-2,2.8356795,0
279,0.8165091,-2,3.906242,0
279,0.5315175,-2,3.225817,0
279,-0.3663825,-2,3.8387255,0
279,-0.6190931,-2,3.193536,0
279,-0.3234263,-2.2258093,2.6451587,0.2258093
279,-0.5731291,-3,3.1905282,0.7741907
279,0.0239511,-3,2.3437453,0
279,-1.8880722,-3,4.8528487,0
279,-2.9149658,-3.4193595,3.9677191,0.4193595
279,-3.0709176,-4,3.0967772,0.5806405
279,-4.9688161,-4,4.838724,0
279,-6.8666789,-4,4.8386882,0
279,-8.6436112,-4.6250043,4.7177578,0.6250043
279,-8.3721196,-5,2.6693338,0.3749957
279,-6.0962727,-5,0.6649786,0
279,-3.4566521,-5,0.3012048,0
279,-0.8170313,-5,0.3012047,0
279,1.8225894,-5,0.3012047,0
279,4.4622101,-5,0.3012048,0
279,7.1018308,-5,0.3012047,0
279,9.7414516,-5,0.3012047,0
279,12.3810722,-5,0.3012048,0
279,15.020693,-5,0.3012047,0
279,17.6603137,-5,0.3012047,0
279,18.8963132,-5,1.704826,0
279,17.1113023,-5,4.7258363,0
279,14.4069916,-5,5.6451362,0
279,11.0574817,-5,6.2903354,0
279,8.9015462,-5,5.0967609,0
279,7.0359263,-5,4.8064454,0
279,3.6662558,-5,6.3104959,0
279,1.9195908,-5,4.6874905,0
279,1.3422662,-5,3.51815,0
279,1.5089037,-5,2.774188,0
279,1.5142488,-5,2.9354803,0
279,0.6163612,-4.9354807,3.8387131,-0.0645193
279,1.9442781,-4.1290264,1.6129085,-0.8064543
279,1.4593299,-4.5427018,2.2268171,-0.7852811
279,-0.2608147,-5.5706154,2.386081,-1.2469755
279,-3.196295,-6.8985409,2.9354803,-1.6129
279,-6.9704888,-8.2909772,3.7741938,-1.5483891
279,-7.776943,-10.4253484,0.8064542,-0.8064543
279,-8.5833921,-12.5597248,0.8064491,-0.806449
279,-8.9059694,-13.7717204,0.3225773,-1.7288299
279,-8.9059694,-13.0542774,0,-3.6582684
279,-8.9059694,-9.6079883,0,-6.3871146
279,-8.9059694,-6.903634,0,-5.6451797
279,-8.9059694,-4.1993163,0,-5.6451432
279,-8.9059694,-1.4949794,0,-5.6451623
279,-8.9059694,1.145855,0,-5.5816599
279,-8.9059694,3.3652876,0,-5.1602581
279,-8.9059694,2.0373707,0,-1.6129085
279,-8.9059694,4.0965564,0,-5.0000112
279,-8.9059694,4.3815214,0,-3.2257904
279,-8.9059694,3.3439263,0,-1.9032304
279,-8.7184671,2.9071263,-0.1875023,-2.5040254
279,-7.1559586,3.0913178,-1.5625085,-3.125017
279,-6.9059694,4.7150066,-0.2499892,-4.5645142
279,-6.422095,5.6451428,-0.4838744,-3.8709617
279,-5.615643,5.6397991,-0.806452,-2.9354817
279,-4.7124191,5.2150951,-0.9032239,-2.5161215
279,-3.0995106,5.5000867,-1.6129085,-3.225817
279,-2.9059694,5.6963532,-0.1935412,-3.137092
279,-2.422095,6.9087644,-0.4838744,-4.1532366
279,-1.9059694,9.0969774,-0.5161256,-5.1290385
279,-1.8091943,11.7045183,-0.0967751,-5.5483663
279,-1.00274,13.6024183,-0.8064543,-4.8387255
279,-0.1962912,14.7906074,-0.8064488,-4.1290145
279,0.0940306,14.3013953,-0.2903218,-2.4516134
279,0.0940306,12.7476682,0,-1.3870983
279,0.0940306,10.8821096,0,-1.0752669
279,0.0940306,9.016551,0,-1.0752668
279,0.0940306,7.1509923,0,-1.0752668
279,0.0940306,4.6612635,0,-0.4510966
279,0.0940306,1.820438,0,-0.1
279,0.0940306,-1.0203874,0,-0.1
279,0.0940306,-3.8612129,0,-0.1
279,0.0940306,-6.7020383,0,-0.1
279,0.0940306,-9.5428638,0,-0.1
279,0.0940306,-12.3836892,0,-0.1
279,0.0940306,-15.2245147,0,-0.1
279,0.0940306,-18.0653401,0,-0.1
279,0.0940306,-20.9061656,0,-0.1
279,0.0940306,-20.7142097,0,-3.1327814
279,0.0940306,-18.1711407,0,-5.4838944
279,0.0940306,-15.0474532,0,-6.0645129
279,0.0940306,-13.9560385,0,-4.0322402
279,0.0940306,-10.8242921,0,-6.0725719
279,0.0940306,-8.9344671,0,-4.8306504
279,0.0940306,-6.875268,0,-5.0000246
279,0.0940306,-3.8806183,0,-5.9354751
279,0.0940306,-3.5956516,0,-3.2257922
279,0.0940306,-5.5364805,0,-0.9999965
279,0.0940306,-6.094231,0,-2.383075
279,0.0940306,-5.5471486,0,-3.4879078
279,0.0940306,-4.0685947,0,-4.4193794
279,0.0940306,-0.5578358,0,-6.4515843
279,0.0940306,5.1787872,0,-8.6774485
279,0.0940306,8.915354,0,-6.6773922
279,0.0940306,11.5420678,0,-5.5675393
279,0.0940306,13.840165,0,-5.2389226
279,0.0940306,14.9315797,0,-4.0322402
279,0.0940306,14.539144,0,-2.5483897
279,0.0940306,14.5660581,0,-2.9677396
279,0.0940306,15.2058761,0,-3.5806434
279,0.2502838,16.2721154,-0.1562532,-4.0070648
279,1.0315322,17.2375321,-0.7812484,-3.9062421
279,1.0940306,20.5447142,-0.0624984,-6.2480076
279,1.0940306,21.8619309,0,-4.2580421
279,1.4488709,21.7920682,-0.3548403,-2.8709628
279,2.0940306,21.109311,-0.6451597,-2.2580682
279,2.0940306,19.781394,0,-1.6129085
279,2.0940306,17.9263557,0,-1.0857871
279,2.0940306,16.0493588,0,-1.0638286
279,2.0940306,14.172362,0,-1.0638286
279,2.0940306,12.4051837,0,-1.1736472
279,2.0940306,11.0772668,0,-1.6129085
279,2.0940306,12.071929,0,-3.9354877
279,2.0940306,11.9476222,0,-2.8165186
279,2.0940306,11.738654,0,-2.7318573
279,1.7927434,11.7242395,-0.044485,-2.5806388
279,0.2863421,10.5122353,-0.2224199,0
279,-1.2200593,9.3002311,-0.2224199,0
279,-2.7264606,8.0882269,-0.2224199,0
279,-4.2328619,6.8762227,-0.2224199,0
279,-5.7392633,5.6642184,-0.2224199,0
279,-7.2456645,4.4522142,-0.22242,0
279,-8.7520658,3.24021,-0.2224199,0
279,-10.2584672,2.0282058,-0.2224199,0
279,-11.7648685,0.8162016,-0.2224199,0
279,-13.2712699,-0.3958026,-0.2224199,0
279,-14.7776712,-1.6078069,-0.2224199,0
279,-16.2840725,-2.8198111,-0.2224199,0
279,-17.7904738,-4.0318153,-0.22242,0
279,-19.2968751,-5.2438195,-0.2224199,0
279,-20.8032764,-6.4558237,-0.2224199,0
279,-22.3096778,-7.6678279,-0.2224199,0
279,-23.8160791,-8.8798321,-0.2224199,0
279,-25.3224804,-10.0918364,-0.2224199,0
279,-26.8288818,-11.3038406,-0.2224199,0
279,-28.335283,-12.5158448,-0.22242,0
279,-29.8416844,-13.727849,-0.2224199,0
279,-31.3480857,-14.9398532,-0.2224199,0
279,-30.9840291,-15.2792106,-2.9655247,0
279,-28.7312956,-14.1179081,-5.1935589,-1.1613025
279,-25.9947263,-11.8921099,-5.6773948,-2.2257982
279,-25.7097209,-10.2792014,-3.2258308,-1.6129085
279,-23.0054102,-8.6663053,-5.6451362,-1.6128961
279,-22.8101439,-7.6854572,-3.1360917,-0.9808481
279,-21.8225237,-6.1179081,-3.9284457,-1.5675491
279,-19.6988535,-4.0856602,-5.0644956,-2.0322479
279,-19.4138713,-3.2792106,-3.2258077,-0.8064496
279,-20.7418006,-3.2792106,-1.6128961,0
279,-22.0697206,-3.2792106,-1.6129055,0
279,-22.2050943,-3.2792106,-2.8054517,0
279,-21.4029808,-3.2792106,-3.742939,0
279,-21.1179893,-3.2792106,-3.2258169,0
279,-20.8330226,-3.2792106,-3.2257922,0
279,-20.548037,-3.2792106,-3.225811,0
279,-19.4243262,-3.2792106,-4.0645363,0
279,-17.7875293,-3.2792106,-4.5776223,0
279,-16.8220981,-3.2792106,-3.9062567,0
279,-13.3113392,-3.2792106,-6.4515843,0
279,-13.4779751,-3.2792106,-2.7741896,0
279,-14.805892,-3.2792106,-1.6129085,0
279,-16.3596247,-3.2792106,-1.3870928,0
279,-18.244993,-3.3417149,-1.0554571,0.0625043
279,-14.1545827,-4.9042117,-7.0312358,1.5624968
279,-12.9562915,-5.2792106,-4.1391166,0.3749989
279,-12.6713,-5.2792106,-3.225817,0
279,-11.9346911,-5.2792106,-3.6774343,0
279,-9.972306,-5.2792106,-4.9032106,0
279,-6.4614974,-5.2792106,-6.451634,0
279,-5.612024,-5.2792106,-3.7902989,0
279,-5.7947869,-5.6985703,-2.7580625,0.4193597
279,-6.7678792,-6.2792106,-1.9677332,0.5806403
