trial,target x,target y,widget x,widget y
129,101,122,124.9349622,127.8381923
129,101,122,120.9349766,127.0317441
129,101,122,117.7091596,126.2252898
129,101,122,116.7465389,126.0639999
129,101,122,116.3497133,126.0639999
129,101,122,115.8381915,125.9510957
129,101,122,115.0317403,125.5478701
129,101,122,114.2252892,125.1446445
129,101,122,113.4188381,124.741419
129,101,122,112.6123869,124.3381934
129,101,122,111.0640029,123.8140006
129,101,122,108.0317441,123.0639999
129,101,122,107.2252898,123.0639999
129,101,122,106.4188405,122.4188405
129,101,122,105.7661294,121.9150647
129,101,122,105.2342138,121.6491068
129,101,122,104.7022981,121.383149
129,101,122,104.1703824,121.1171912
129,101,122,103.4188405,121.0639999
129,101,122,102.9742569,121.0639999
129,101,122,102.8140004,121.0639999
129,101,122,102.6537439,121.0639999
129,101,122,102.4934874,121.0639999
129,101,122,102.3332309,121.0639999
129,101,122,102.1729744,121.0639999
129,101,122,101.936,121.0639999
129,101,122,101.536,121.0639999
129,101,122,101.136,121.0639999
129,101,122,100.736,121.0639999
129,101,122,100.336,121.0639999
129,101,122,101,122
129,101,122,101,122
129,101,122,101,122
129,101,122,101,122
129,101,122,101,122
130,117,385,432.9389999,376.9389999
130,117,385,430.2146392,376.9389999
130,117,385,427.4902784,376.9389999
130,117,385,424.7659177,376.9389999
130,117,385,422.0415569,376.9389999
130,117,385,419.3171962,376.9389999
130,117,385,416.5928355,376.9389999
130,117,385,389.5841377,376.9389999
130,117,385,315.2513478,376.9389999
130,117,385,221.4549539,375.9712401
130,117,385,181.9389999,371.9389999
130,117,385,165.809915,363.0680032
130,117,385,161.8373951,360.9389999
130,117,385,161.7037053,360.9389999
130,117,385,161.5700155,360.9389999
130,117,385,161.4363257,360.9389999
130,117,385,161.3026358,360.9389999
130,117,385,161.168946,360.9389999
130,117,385,161.0352562,360.9389999
130,117,385,160.6056633,361.4945609
130,117,385,159.4151864,363.478689
130,117,385,158.2247095,365.4628172
130,117,385,155.4873848,367.7777112
130,117,385,149.7454495,372.7131952
130,117,385,143.0357697,378.1648074
130,117,385,139.6164416,379.0357674
130,117,385,131.5518991,381.4551301
130,117,385,126.8140018,383.1889991
130,117,385,123.2615797,384.3583549
130,117,385,120.7131923,385.1648074
130,117,385,119.8744882,385.9551278
130,117,385,118.2615797,386.3583549
130,117,385,116.6486713,386.7615821
130,117,385,115.5014967,386.9389999
130,117,385,114.8260957,386.9389999
130,117,385,114.4228701,386.9389999
130,117,385,114.0196445,386.9389999
130,117,385,115,388
130,117,385,115,388
130,117,385,115,388
130,117,385,115,388
130,117,385,115,388
131,567,273,376.6889999,173.6889999
131,567,273,378.3019084,174.4954541
131,567,273,379.9148169,175.3019084
131,567,273,384.4632354,176.9470784
131,567,273,397.7828085,180.8765157
131,567,273,426.6889999,188.6889999
131,567,273,469.4310748,197.5599966
131,567,273,525.6571363,212.5600781
131,567,273,563.4955495,223.2051569
131,567,273,576.1406185,226.9148092
131,567,273,577.6889999,227.7082338
131,567,273,577.6889999,228.1890026
131,567,273,577.6889999,228.6697715
131,567,273,577.6889999,229.1505403
131,567,273,577.6889999,229.6313091
131,567,273,577.6889999,230.1120779
131,567,273,577.6889999,230.5928467
131,567,273,575.1889828,236.9390427
131,567,273,573.6889999,242.3664379
131,567,273,573.6889999,246.7212834
131,567,273,573.6244733,253.7212632
131,567,273,572.0115773,254.5277112
131,567,273,571.6889999,256.6244928
131,567,273,571.6889999,258.5778975
131,567,273,571.6889999,260.1652
131,567,273,571.6889999,261.7212632
131,567,273,571.6889999,262.5277112
131,567,273,571.0438356,264.6244928
131,567,273,570.6889999,267.0438452
131,567,273,570.6889999,269.6890044
131,567,273,570.6889999,272.7212632
131,567,273,570.6889999,273.5277112
131,567,273,570.6889999,274.3341642
131,567,273,570.6889999,275.140615
131,567,273,570.6889999,276.2051301
131,567,273,572,279
131,567,273,572,279
131,567,273,572,279
131,567,273,572,279
131,567,273,572,279
132,522,260,323.8460002,393.8460002
132,522,260,325.4417432,393.0481287
132,522,260,327.0374861,392.2502572
132,522,260,328.6332291,391.4523857
132,522,260,337.7813762,384.2654444
132,522,260,370.8460002,356.8460002
132,522,260,401.4910257,327.8138707
132,522,260,442.689437,292.3462639
132,522,260,475.9103796,267.426719
132,522,260,495.9104611,257.4911799
132,522,260,512.8460002,251.8460002
132,522,260,519.2975845,251.0395522
132,522,260,523.9105042,249.6201986
132,522,260,526.6584963,248.4397522
132,522,260,527.9105153,247.8460002
132,522,260,528.1793327,247.8460002
132,522,260,528.4481501,247.8460002
132,522,260,528.7169675,247.8460002
132,522,260,528.8460002,248.0545557
132,522,260,528.8460002,248.4556252
132,522,260,528.8460002,248.8566946
132,522,260,528.8460002,249.257764
132,522,260,528.8460002,249.6588335
132,522,260,528.8460002,250.0599029
132,522,260,528.8460002,250.4609724
132,522,260,528.8460002,250.8772479
132,522,260,528.8460002,251.6584963
132,522,260,530,253
132,522,260,530,253
132,522,260,530,253
132,522,260,530,253
132,522,260,530,253
133,177,112,391.142,357.142
133,177,112,388.7226434,353.1097391
133,177,112,386.3032869,349.0774782
133,177,112,383.8839304,345.0452173
133,177,112,373.8294398,329.8919113
133,177,112,344.142,286.142
133,177,112,307.0451048,240.1741081
133,177,112,271.174234,196.6581001
133,177,112,247.4323194,168.5936093
133,177,112,237.0129622,157.0129622
133,177,112,233.1107521,153.0482562
133,177,112,232.3294978,150.7044935
133,177,112,226.0129622,145.2387698
133,177,112,219.6258697,140.4645798
133,177,112,215.6903849,137.4645773
133,177,112,213.948465,135.1097441
133,177,112,209.1097395,134.3032899
133,177,112,205.0170018,131.0170018
133,177,112,200.6258697,128.3032899
133,177,112,196.0129622,126.2387698
133,177,112,192.0774883,123.0774883
133,177,112,190.4645798,121.4645798
133,177,112,188.8516713,120.4968356
133,177,112,186.3919873,118.8294905
133,177,112,183.6903849,116.9161924
133,177,112,182.1097441,116.142
133,177,112,181.3032899,116.142
133,177,112,178.5613427,116.142
133,177,112,176.6903849,115.6903849
133,177,112,177,116
133,177,112,177,116
133,177,112,177,116
133,177,112,177,116
133,177,112,177,116
134,137,299,241.0019999,242.0019999
134,137,299,238.5826371,242.0019999
134,137,299,236.1632885,242.0019999
134,137,299,233.3769956,242.0019999
134,137,299,228.6793763,242.9697597
134,137,299,219.0019999,247.0019999
134,137,299,201.2600065,258.2923593
134,137,299,176.7761754,270.1955564
134,137,299,162.3245797,276.8407099
134,137,299,160.0019999,278.2207514
134,137,299,160.0019999,279.0019999
134,137,299,159.1955487,279.0019999
134,137,299,158.3890976,279.0019999
134,137,299,159,280
134,137,299,159,280
134,137,299,159,280
134,137,299,159,280
134,137,299,159,280
135,292,347,597.72,124.72
135,292,347,597.72,124.9216128
135,292,347,597.72,125.1232256
135,292,347,597.72,125.3248384
135,292,347,597.72,125.5264512
135,292,347,597.4700187,125.9074861
135,292,347,591.2200313,130.5949766
135,292,347,555.3975555,150.7199247
135,292,347,500.1718551,180.3327761
135,292,347,430.2366348,218.493897
135,292,347,348.8490993,266.3328561
135,292,347,327.0750022,281.6553689
135,292,347,320.2200127,287.2199874
135,292,347,318.302889,289.4151851
135,292,347,317.5007501,290.7520833
135,292,347,316.6986112,292.0889814
135,292,347,315.8964723,293.4258795
135,292,347,315.0943334,294.7627777
135,292,347,314.2921946,296.0996758
135,292,347,313.4900557,297.4365739
135,292,347,312.5264665,299.0103003
135,292,347,307.6877783,306.2683326
135,292,347,304.1393735,314.1715663
135,292,347,301.8167783,319.9780544
135,292,347,300.4700008,324.4699948
135,292,347,299.72,329.7522556
135,292,347,299.72,330.5587037
135,292,347,299.72,331.0425783
135,292,347,299.72,331.4458055
135,292,347,299.4619369,332.2361263
135,292,347,298.532514,333.9699814
135,292,347,296.1887687,337.0949751
135,292,347,295.72,339.6554699
135,292,347,295.2683892,341.6232218
135,292,347,294.2038738,344.0103157
135,292,347,292.5909767,347.7845117
135,292,347,290.9780682,348.5909659
135,292,347,290.72,349.3762473
135,292,347,290.4941955,349.72
135,292,347,290.0909699,349.72
135,292,347,291,351
135,292,347,291,351
135,292,347,291,351
135,292,347,291,351
135,292,347,291,351
136,353,252,444.7840002,106.7840002
136,353,252,442.799872,109.1649539
136,353,252,440.8157439,111.5459077
136,353,252,438.2356152,115.1065775
136,353,252,432.1066308,123.2355526
136,353,252,416.7840002,141.7840002
136,353,252,403.8808315,161.9452012
136,353,252,391.8777662,182.2214723
136,353,252,384.6227115,195.4936738
136,353,252,382.3969086,200.7517289
136,353,252,380.7840002,204.7840002
136,353,252,379.9775521,208.0097923
136,353,252,375.4936946,216.1388097
136,353,252,371.159008,223.6277365
136,353,252,368.0098171,228.7517289
136,353,252,364.7840002,232.7840002
136,353,252,361.558208,238.4291364
136,353,252,356.4936946,245.3001073
136,353,252,352.9452901,250.4614203
136,353,252,351.1277454,253.0027517
136,353,252,348.7840002,253.7840002
136,353,252,348.7840002,254.5904482
136,353,252,350,256
136,353,252,350,256
136,353,252,350,256
136,353,252,350,256
136,353,252,350,256
137,517,360,419.846,105.846
137,517,360,420.646,107.646
137,517,360,421.446,109.446
137,517,360,422.246,111.246
137,517,360,423.046,113.046
137,517,360,423.846,114.846
137,517,360,446.4267188,155.1687121
137,517,360,467.781498,204.6847451
137,517,360,489.6271932,263.5645876
137,517,360,508.7814575,317.4910981
137,517,360,516.846,336.846
137,517,360,519.2653627,338.4589084
137,517,360,519.5845309,339.107469
137,517,360,519.2404945,339.4515055
137,517,360,518.896458,339.7955419
137,517,360,518.5524216,340.1395783
137,517,360,518.2083852,340.4836147
137,517,360,517.8643488,340.8276511
137,517,360,517.5203123,341.1716876
137,517,360,517.1762759,341.515724
137,517,360,516.6585125,342.0959832
137,517,360,511.9709871,348.3460171
137,517,360,510.2330962,351.6847113
137,517,360,509.4266449,353.265355
137,517,360,508.846,353.9589042
137,517,360,508.846,354.3621297
137,517,360,508.846,354.7653553
137,517,360,508.846,355.1634609
137,517,360,508.846,355.5602865
137,517,360,508.846,356.0718075
137,517,360,508.8524098,356.846
137,517,360,509.0126663,356.846
137,517,360,509.1729228,356.846
137,517,360,509.3331793,356.846
137,517,360,509.4934358,356.846
137,517,360,509.6536923,356.846
137,517,360,509.8139488,356.846
137,517,360,511.1363187,357.4911593
137,517,360,512.2976108,357.846
137,517,360,514,359
137,517,360,514,359
137,517,360,514,359
137,517,360,514,359
137,517,360,514,359
138,496,328,192.4090002,234.4090002
138,496,328,194.2707003,234.6749573
138,496,328,196.1324004,234.9409145
138,496,328,197.9941005,235.2068716
138,496,328,203.8605526,236.5702747
138,496,328,222.4090002,241.4090002
138,496,328,289.3441875,260.7637531
138,496,328,355.0539645,283.1831232
138,496,328,412.4088125,300.6992773
138,496,328,453.2214069,309.8464917
138,496,328,470.4090002,311.4090002
138,496,328,476.0541364,311.4090002
138,496,328,477.6122072,311.5106037
138,496,328,477.8795868,311.6442935
138,496,328,478.1469665,311.7779833
138,496,328,478.4143461,311.9116731
138,496,328,478.6817257,312.0453629
138,496,328,478.9491053,312.1790528
138,496,328,479.216485,312.3127426
138,496,328,480.0864049,313.3122065
138,496,328,482.6670468,316.5380235
138,496,328,489.1186808,319.7638405
138,496,328,491.6589994,321.6589994
138,496,328,494.0864074,323.2477038
138,496,328,496.4090002,324.6348017
138,496,328,496.4090002,325.4196377
138,496,328,496.4090002,325.6855948
138,496,328,496.4090002,325.951552
138,496,328,496.4090002,326.2175092
138,496,328,498,328
138,496,328,498,328
138,496,328,498,328
138,496,328,498,328
138,496,328,498,328
139,348,156,391.033,365.033
139,348,156,391.033,364.5010857
139,348,156,391.033,363.9691713
139,348,156,391.033,363.437257
139,348,156,391.033,354.7105324
139,348,156,391.033,320.033
139,348,156,391.033,286.968376
139,348,156,392.2205039,251.1266581
139,348,156,392.6459038,227.7749415
139,348,156,390.6781797,217.9362679
139,348,156,385.033,205.033
139,348,156,380.1942745,199.3878203
139,348,156,377.1942887,195.5813849
139,348,156,375.6267519,193.2205039
139,348,156,374.6459085,190.6781797
139,348,156,373.033,185.033
139,348,156,371.4200915,184.2265458
139,348,156,369.1942887,182.1942887
139,348,156,367.1942899,179.7749349
139,348,156,365.1579937,177.8142484
139,348,156,362.033,177.033
139,348,156,360.4200915,174.6136373
139,348,156,358.1942887,171.5813849
139,348,156,356.613645,170.033
139,348,156,355.8071924,169.8071924
139,348,156,355.033,169.0017521
139,348,156,355.033,168.2204979
139,348,156,354.7265469,166.8071877
139,348,156,354.3233214,165.1942855
139,348,156,353.8071924,163.5813849
139,348,156,352.9684883,162.0007442
139,348,156,351.3555798,161.1942899
139,348,156,350.4080004,159.7830007
139,348,156,349.613645,158.613645
139,348,156,348.9881278,157.9881278
139,348,156,348.8278716,157.8278716
139,348,156,348.6676153,157.6676153
139,348,156,348.507359,157.507359
139,348,156,348.3471027,157.3471027
139,348,156,348.1868465,157.1868465
139,348,156,349,158
139,348,156,349,158
139,348,156,349,158
139,348,156,349,158
139,348,156,349,158
140,124,207,479.0009999,140.0009999
140,124,207,478.5977744,139.1945488
140,124,207,478.1945488,138.3880976
140,124,207,472.1300294,137.1622899
140,124,207,457.2197008,136.0009999
140,124,207,433.0009999,136.0009999
140,124,207,365.2588435,143.2590881
140,124,207,309.1622548,154.1945565
140,124,207,266.8074434,164.6139053
140,124,207,242.3235721,171.2268092
140,124,207,239.9956799,172.0009999
140,124,207,239.8627013,172.0009999
140,124,207,239.7297227,172.0009999
140,124,207,239.5967442,172.0009999
140,124,207,239.4637656,172.0009999
140,124,207,239.330787,172.0009999
140,124,207,239.1978084,172.0009999
140,124,207,239.0648298,172.0009999
140,124,207,234.8074496,172.420355
140,124,207,227.1945257,173.0009999
140,124,207,220.2266813,173.2268428
140,124,207,200.8719284,178.8719791
140,124,207,189.9041924,181.2913286
140,124,207,183.3759809,182.4385031
140,124,207,178.6461442,183.2268092
140,124,207,173.7428937,184.0977898
140,124,207,167.2913094,186.5171339
140,124,207,161.4848497,189.5816572
140,124,207,156.2913094,191.9042301
140,124,207,151.7509943,193.251001
140,124,207,147.6461039,194.2268428
140,124,207,138.7751755,199.8719791
140,124,207,134.4203427,202.9364929
140,124,207,132.0977698,204.0009999
140,124,207,131.0009999,204.259065
140,124,207,130.8134915,205.0009999
140,124,207,128.4697463,205.0009999
140,124,207,127.3558356,205.6461642
140,124,207,126.7751915,206.0009999
140,124,207,126.3719659,206.0009999
140,124,207,127,207
140,124,207,127,207
140,124,207,127,207
140,124,207,127,207
140,124,207,127,207
141,588,141,303.846,371.846
141,588,141,308.1240794,368.1026804
141,588,141,312.4021589,364.3593608
141,588,141,316.6802384,360.6160413
141,588,141,320.9583179,356.8727217
141,588,141,325.2363974,353.1294022
141,588,141,329.5144769,349.3860826
141,588,141,333.7925564,345.6427631
141,588,141,350.4711978,328.8145466
141,588,141,387.5237087,294.6522265
141,588,141,452.846,243.846
141,588,141,489.1364409,215.6201015
141,588,141,502.7492678,204.5556406
141,588,141,505.9155197,201.6374406
141,588,141,506.0492096,201.2363712
141,588,141,506.1828994,200.8353017
141,588,141,506.3165892,200.4342323
141,588,141,506.450279,200.0331628
141,588,141,506.5839688,199.6320934
141,588,141,506.7176586,199.231024
141,588,141,507.1585512,198.595959
141,588,141,514.9710353,192.3459716
141,588,141,527.8783527,182.8781896
141,588,141,541.1363925,174.0717644
141,588,141,550.5234278,168.6201907
141,588,141,552.9750531,167.8137367
141,588,141,556.2008452,167.0072886
141,588,141,558.0960085,166.2209957
141,588,141,560.1040785,165.4266405
141,588,141,562.2976185,164.6201907
141,588,141,563.9427898,163.7169469
141,588,141,566.3621339,160.4911547
141,588,141,568.7814929,158.5556713
141,588,141,570.2835031,157.4084968
141,588,141,571.0718092,156.846
141,588,141,571.9105265,156.7169469
141,588,141,573.5234226,153.4911547
141,588,141,575.7814929,151.5556713
141,588,141,578.2008452,149.0395396
141,588,141,580.0960011,146.5959988
141,588,141,580.9750531,145.7169469
141,588,141,584.2008452,142.4911547
141,588,141,584.846,140.5556713
141,588,141,585.297615,139.846
141,588,141,585.972984,139.846
141,588,141,586.3698097,139.846
141,588,141,586.7666353,139.846
141,588,141,588,141
141,588,141,588,141
141,588,141,588,141
141,588,141,588,141
141,588,141,588,141
142,485,202,126.72,216.72
142,485,202,127.2576348,216.9888174
142,485,202,127.7952696,217.2576348
142,485,202,128.3329044,217.5264522
142,485,202,134.5910413,218.1716186
142,485,202,155.9702049,219.72
142,485,202,187.2201416,219.72
142,485,202,252.3329546,211.1393472
142,485,202,310.945817,201.5264497
142,485,202,352.5588455,194.3651443
142,485,202,390.3652655,189.72
142,485,202,406.4942263,189.72
142,485,202,421.594993,188.4700008
142,485,202,430.8167752,187.72
142,485,202,435.5264743,187.72
142,485,202,442.0103695,187.72
142,485,202,449.2684019,187.72
142,485,202,452.655493,187.72
142,485,202,455.0325095,187.72
142,485,202,457.3974279,187.9458093
142,485,202,459.7845266,188.72
142,485,202,461.3974227,188.72
142,485,202,464.9458216,190.0103287
142,485,202,468.0748453,191.1716151
142,485,202,469.9700011,191.72
142,485,202,470.7845266,191.7522633
142,485,202,472.3974227,192.5587113
142,485,202,474.0103287,194.655493
142,485,202,474.72,196.1716151
142,485,202,475.4941954,196.9780651
142,485,202,477.7517476,197.8152426
142,485,202,478.1485732,199.0057195
142,485,202,478.5453988,200.1961964
142,485,202,480,202
142,485,202,480,202
142,485,202,480,202
142,485,202,480,202
142,485,202,480,202
143,453,326,264.0019999,149.0019999
143,453,326,268.0342711,151.4213626
143,453,326,281.8729791,161.8084602
143,453,326,298.1270213,174.502017
143,453,326,316.3892145,190.7763184
143,453,326,343.0019999,219.0019999
143,453,326,356.711722,239.1633559
143,453,326,364.90523,263.6149205
143,453,326,368.0613605,276.0019999
143,453,326,368.1755158,276.0019999
143,453,326,368.2896711,276.0019999
143,453,326,368.4038264,276.0019999
143,453,326,368.5179817,276.0019999
143,453,326,368.6321371,276.0019999
143,453,326,368.7462924,276.0019999
143,453,326,368.8604477,276.0019999
143,453,326,368.974603,276.0019999
143,453,326,378.1955564,281.5181338
143,453,326,391.1310355,290.4536153
143,453,326,405.7439947,301.6149483
143,453,326,422.2601061,314.1955795
143,453,326,428.7116904,319.0342677
143,453,326,430.6269995,320.6269995
143,453,326,431.4213549,321.0019999
143,453,326,432.905237,321.0019999
143,453,326,436.0342631,321.0019999
143,453,326,436.8407112,321.0019999
143,453,326,438.2923285,321.0019999
143,453,326,439.439503,321.439503
143,453,326,440.905237,322.0019999
143,453,326,444.0665264,322.0019999
143,453,326,445.6794225,322.0019999
143,453,326,447.2923285,322.0019999
143,453,326,449.3568451,322.0019999
143,453,326,451.5020021,322.252001
143,453,326,454,324
143,453,326,454,324
143,453,326,454,324
143,453,326,454,324
143,453,326,454,324
144,415,309,587.0020001,271.0020001
144,415,309,585.2020001,271.4020001
144,415,309,583.4020001,271.8020001
144,415,309,581.6020001,272.2020001
144,415,309,579.8020001,272.6020001
144,415,309,578.0020001,273.0020001
144,415,309,559.4536952,275.4213442
144,415,309,527.4214643,281.5181072
144,415,309,502.8730193,285.0020001
144,415,309,490.5957967,285.0020001
144,415,309,482.0020001,285.0020001
144,415,309,476.3568638,285.8084481
144,415,309,467.6471906,287.8407025
144,415,309,461.3245928,289.4213519
144,415,309,457.8729921,290.6794049
144,415,309,453.9082571,293.0644954
144,415,309,451.5645118,294.6269923
144,415,309,449.1632977,295.6149009
144,415,309,447.1632965,297.2600555
144,415,309,445.0987937,300.131008
144,415,309,441.8084651,304.0665118
144,415,309,436.9697396,305.6794202
144,415,309,433.5020016,307.876999
144,415,309,430.7439447,309.0020001
144,415,309,428.0987937,309.2278017
144,415,309,424.9374884,310.0020001
144,415,309,423.3245799,310.0020001
144,415,309,422.3568407,310.0020001
144,415,309,423,311
144,415,309,423,311
144,415,309,423,311
144,415,309,423,311
144,415,309,423,311
145,454,130,377.158,215.158
145,454,130,377.7990251,214.8374875
145,454,130,378.4400501,214.5169749
145,454,130,379.0810752,214.1964624
145,454,130,379.7221003,213.8759498
145,454,130,380.3631254,213.5554373
145,454,130,381.0041505,213.2349248
145,454,130,388.8767361,201.8767703
145,454,130,404.6095982,178.6741509
145,454,130,424.6418236,150.2870848
145,454,130,439.158,134.158
145,454,130,448.8353765,126.8999676
145,454,130,453.6096032,123.9321984
145,454,130,456.3767441,122.7517519
145,454,130,459,123
145,454,130,459,123
145,454,130,459,123
145,454,130,459,123
145,454,130,459,123
146,297,307,119.9400001,177.9400001
146,297,307,120.4719144,178.7378715
146,297,307,121.0038287,179.535743
146,297,307,121.535743,180.3336145
146,297,307,122.0676573,181.131486
146,297,307,122.5995717,181.9293575
146,297,307,123.131486,182.727229
146,297,307,123.6634003,183.5251004
146,297,307,130.5205558,188.1980067
146,297,307,151.1979252,201.7141016
146,297,307,193.9400001,229.9400001
146,297,307,223.7785776,247.6818569
146,297,307,251.7786271,264.1980159
146,297,307,269.0024805,273.9712403
146,297,307,276.4883661,277.7141831
146,297,307,282.9400001,280.9400001
146,297,307,287.7786883,285.7786883
146,297,307,295.069008,291.2303056
146,297,307,298.9400001,294.2180741
146,297,307,298.9400001,294.7528333
146,297,307,298.9400001,295.2875926
146,297,307,298.9400001,295.8223519
146,297,307,298.9400001,296.3571111
146,297,307,298.9400001,296.8918704
146,297,307,298.9400001,297.4266296
146,297,307,298.9400001,298.0962384
146,297,307,298.9400001,302.0024805
146,297,307,298.9400001,306.6174048
146,297,307,298.9400001,309.7787037
146,297,307,298.9400001,311.0529004
146,297,307,298.9400001,311.456126
146,297,307,298.9400001,311.8593516
146,297,307,298.8486768,311.9400001
146,297,307,298.7345214,311.9400001
146,297,307,298.6203661,311.9400001
146,297,307,298.5062108,311.9400001
146,297,307,298.3920555,311.9400001
146,297,307,298.2779001,311.9400001
146,297,307,298.1637448,311.9400001
146,297,307,298.0495895,311.9400001
146,297,307,299,313
146,297,307,299,313
146,297,307,299,313
146,297,307,299,313
146,297,307,299,313
147,462,310,162.97,143.97
147,462,310,164.0338287,143.97
147,462,310,165.0976573,143.97
147,462,310,166.161486,143.97
147,462,310,177.2279252,147.4538237
147,462,310,219.97,161.97
147,462,310,275.6149148,186.1634412
147,462,310,331.2601548,212.1957262
147,462,310,366.3571008,229.5829054
147,462,310,378.3051092,236.1934061
147,462,310,379.5019164,236.9912776
147,462,310,380.6987236,237.7891491
147,462,310,381.8955308,238.5870206
147,462,310,383.0923381,239.384892
147,462,310,384.2891453,240.1827635
147,462,310,385.4859525,240.980635
147,462,310,386.6827597,241.7785065
147,462,310,393.7119088,246.8732064
147,462,310,403.4216155,254.5829054
147,462,310,412.3248453,262.3248453
147,462,310,417.163535,267.163535
147,462,310,422.0022605,272.0022605
147,462,310,424.8449989,274.2199993
147,462,310,426.3893551,275.8087101
147,462,310,427.4216151,277.8732302
147,462,310,429.1312792,281.0990234
147,462,310,433.1635504,284.3248403
147,462,310,435.9054781,284.97
147,462,310,438.282497,285.407499
147,462,310,441.0990377,286.1958076
147,462,310,445.0667675,287.0022559
147,462,310,447.4861303,287.8087101
147,462,310,449.2603187,289.9054781
147,462,310,452.2280544,293.2280544
147,462,310,455.7199978,296.969997
147,462,310,458.0345117,300.0345117
147,462,310,459.6474202,301.6474202
147,462,310,459.97,302.6151594
147,462,310,460.4216109,303.8732218
147,462,310,460.97,305.1402124
147,462,310,460.97,305.6721268
147,462,310,460.97,306.2040411
147,462,310,460.97,306.7359554
147,462,310,462,308
147,462,310,462,308
147,462,310,462,308
147,462,310,462,308
147,462,310,462,308
148,108,315,106.908,235.908
148,108,315,106.908,236.7144511
148,108,315,106.908,237.5209023
148,108,315,106.908,238.3273534
148,108,315,106.908,239.1338046
148,108,315,106.908,240.6267018
148,108,315,106.908,258.5955493
148,108,315,106.908,276.391883
148,108,315,106.908,289.1015504
148,108,315,106.908,295.3596151
148,108,315,106.908,297.1660466
148,108,315,106.908,303.6176806
148,108,315,106.908,306.7829989
148,108,315,106.908,310.0047752
148,108,315,106.908,313.3596151
148,108,315,106.8757442,315.101535
148,108,315,106.0692899,319.9402604
148,108,315,105.908,321.2254609
148,108,315,105.908,321.6222866
148,108,315,107,323
148,108,315,107,323
148,108,315,107,323
148,108,315,107,323
148,108,315,107,323
149,106,150,252.97,375.97
149,106,150,251.155485,372.1393571
149,106,150,249.3409699,368.3087142
149,106,150,247.5264548,364.4780713
149,106,150,245.7119398,360.6474283
149,106,150,243.1263129,354.782663
149,106,150,222.0326056,300.0952738
149,106,150,205.3248849,257.5507619
149,106,150,187.9054791,224.2925737
149,106,150,171.2603095,200.8086944
149,106,150,161.4861626,189.4216509
149,106,150,149.3893489,175.7119288
149,106,150,141.970003,169.2200023
149,106,150,136.0345148,164.8732248
149,106,150,131.2925774,161.2925774
149,106,150,128.776465,158.8409767
149,106,150,123.9377396,155.6151597
149,106,150,122.3248407,154.97
149,106,150,120.6575031,154.97
149,106,150,118.5183849,154.97
149,106,150,116.9054884,154.9377442
149,106,150,115.2925799,154.13129
149,106,150,114.3248407,153.97
149,106,150,113.0667783,152.1635566
149,106,150,111.4700015,149.7200008
149,106,150,109.9538722,148.97
149,106,150,109.5506466,148.97
149,106,150,109.147421,148.97
149,106,150,108.8580009,148.97
149,106,150,108.6580009,148.97
149,106,150,108.4580009,148.97
149,106,150,108.2580009,148.97
149,106,150,108.0580009,148.97
149,106,150,109,150
149,106,150,109,150
149,106,150,109,150
149,106,150,109,150
149,106,150,109,150
150,148,341,131.908,243.908
150,148,341,131.908,247.8142421
150,148,341,131.908,250.0692899
150,148,341,131.908,257.4886359
150,148,341,132.4886373,272.1660067
150,148,341,134.908,289.908
150,148,341,142.1660324,314.9078892
150,148,341,145.0954979,322.6892468
150,148,341,145.908,324.073138
150,148,341,145.908,324.4171744
150,148,341,145.908,324.7612108
150,148,341,145.908,325.1052472
150,148,341,145.908,325.4492837
150,148,341,145.908,325.7933201
150,148,341,145.908,326.1373565
150,148,341,145.908,326.4813929
150,148,341,145.908,326.8254294
150,148,341,145.908,328.7467024
150,148,341,145.908,332.0047752
150,148,341,145.908,335.3455032
150,148,341,145.908,336.908
150,148,341,145.908,338.5208961
150,148,341,145.908,340.7467024
150,148,341,147,343
150,148,341,147,343
150,148,341,147,343
150,148,341,147,343
150,148,341,147,343
151,480,291,396.1569998,309.1569998
151,480,291,397.5010868,309.4258172
151,480,291,398.8451737,309.6946346
151,480,291,400.1892607,309.963452
151,480,291,403.3445157,310.1569998
151,480,291,411.1569998,310.1569998
151,480,291,418.415088,310.1569998
151,480,291,433.6409865,304.6408235
151,480,291,448.4473924,299.0602023
151,480,291,460.3183297,295.2537627
151,480,291,471.3757857,292.0944896
151,480,291,476.8445246,290.5319927
151,480,291,482.4473592,289.5440913
151,480,291,486.4150783,288.3182808
151,480,291,488.3828091,287.1569998
151,480,291,489.2215264,287.1569998
151,480,291,490.8344225,287.1569998
151,480,291,492,288
151,480,291,492,288
151,480,291,492,288
151,480,291,492,288
151,480,291,492,288
152,151,151,127.8140001,107.8140001
152,151,151,127.8140001,108.6204502
152,151,151,127.8140001,109.4269003
152,151,151,127.8140001,110.2333505
152,151,151,128.2514917,111.4702374
152,151,151,129.8140001,113.8140001
152,151,151,132.2333443,119.4591364
152,151,151,134.6527025,124.4914049
152,151,151,136.2333519,128.0720556
152,151,151,137.0398017,130.7172065
152,151,151,137.8452478,133.8452478
152,151,151,138.6264962,134.6264962
152,151,151,140.0398017,135.4269009
152,151,151,141.2333519,136.6527038
152,151,151,142.0398017,138.0398017
152,151,151,142.8462557,138.9107669
152,151,151,143.6527038,141.330111
152,151,151,143.8140001,142.438997
152,151,151,144.6527038,143.2333519
152,151,151,145.8140001,144.0398017
152,151,151,145.8785113,144.8140001
152,151,151,147.4914074,144.8140001
152,151,151,148.1314573,145.7663716
