trial,target x,target y,widget x,widget y,widget x[-1],widget x[-2],widget x[-3],widget y[-1],widget y[-2],widget y[-3]
132,522,260,328.6332291,391.4523857,327.0374861,325.4417432,323.8460002,392.2502572,393.0481287,393.8460002
132,522,260,337.7813762,384.2654444,328.6332291,327.0374861,325.4417432,391.4523857,392.2502572,393.0481287
132,522,260,370.8460002,356.8460002,337.7813762,328.6332291,327.0374861,384.2654444,391.4523857,392.2502572
132,522,260,401.4910257,327.8138707,370.8460002,337.7813762,328.6332291,356.8460002,384.2654444,391.4523857
132,522,260,442.689437,292.3462639,401.4910257,370.8460002,337.7813762,327.8138707,356.8460002,384.2654444
132,522,260,475.9103796,267.426719,442.689437,401.4910257,370.8460002,292.3462639,327.8138707,356.8460002
132,522,260,495.9104611,257.4911799,475.9103796,442.689437,401.4910257,267.426719,292.3462639,327.8138707
132,522,260,512.8460002,251.8460002,495.9104611,475.9103796,442.689437,257.4911799,267.426719,292.3462639
132,522,260,519.2975845,251.0395522,512.8460002,495.9104611,475.9103796,251.8460002,257.4911799,267.426719
132,522,260,523.9105042,249.6201986,519.2975845,512.8460002,495.9104611,251.0395522,251.8460002,257.4911799
132,522,260,526.6584963,248.4397522,523.9105042,519.2975845,512.8460002,249.6201986,251.0395522,251.8460002
132,522,260,527.9105153,247.8460002,526.6584963,523.9105042,519.2975845,248.4397522,249.6201986,251.0395522
132,522,260,528.1793327,247.8460002,527.9105153,526.6584963,523.9105042,247.8460002,248.4397522,249.6201986
132,522,260,528.4481501,247.8460002,528.1793327,527.9105153,526.6584963,247.8460002,247.8460002,248.4397522
132,522,260,528.7169675,247.8460002,528.4481501,528.1793327,527.9105153,247.8460002,247.8460002,247.8460002
132,522,260,528.8460002,248.0545557,528.7169675,528.4481501,528.1793327,247.8460002,247.8460002,247.8460002
132,522,260,528.8460002,248.4556252,528.8460002,528.7169675,528.4481501,248.0545557,247.8460002,247.8460002
132,522,260,528.8460002,248.8566946,528.8460002,528.8460002,528.7169675,248.4556252,248.0545557,247.8460002
132,522,260,528.8460002,249.257764,528.8460002,528.8460002,528.8460002,248.8566946,248.4556252,248.0545557
132,522,260,528.8460002,249.6588335,528.8460002,528.8460002,528.8460002,249.257764,248.8566946,248.4556252
132,522,260,528.8460002,250.0599029,528.8460002,528.8460002,528.8460002,249.6588335,249.257764,248.8566946
132,522,260,528.8460002,250.4609724,528.8460002,528.8460002,528.8460002,250.0599029,249.6588335,249.257764
132,522,260,528.8460002,250.8772479,528.8460002,528.8460002,528.8460002,250.4609724,250.0599029,249.6588335
132,522,260,528.8460002,251.6584963,528.8460002,528.8460002,528.8460002,250.8772479,250.4609724,250.0599029
132,522,260,530,253,528.8460002,528.8460002,528.8460002,251.6584963,250.8772479,250.4609724
132,522,260,530,253,530,528.8460002,528.8460002,253,251.6584963,250.8772479
132,522,260,530,253,530,530,528.8460002,253,253,251.6584963
132,522,260,530,253,530,530,530,253,253,253
132,522,260,530,253,530,530,530,253,253,253
133,177,112,391.142,357.142,391.142,391.142,391.142,357.142,357.142,357.142
133,177,112,388.7226434,353.1097391,391.142,391.142,391.142,357.142,357.142,357.142
133,177,112,386.3032869,349.0774782,388.7226434,391.142,391.142,353.1097391,357.142,357.142
133,177,112,383.8839304,345.0452173,386.3032869,388.7226434,391.142,349.0774782,353.1097391,357.142
133,177,112,373.8294398,329.8919113,383.8839304,386.3032869,388.7226434,345.0452173,349.0774782,353.1097391
133,177,112,344.142,286.142,373.8294398,383.8839304,386.3032869,329.8919113,345.0452173,349.0774782
133,177,112,307.0451048,240.1741081,344.142,373.8294398,383.8839304,286.142,329.8919113,345.0452173
133,177,112,271.174234,196.6581001,307.0451048,344.142,373.8294398,240.1741081,286.142,329.8919113
133,177,112,247.4323194,168.5936093,271.174234,307.0451048,344.142,196.6581001,240.1741081,286.142
133,177,112,237.0129622,157.0129622,247.4323194,271.174234,307.0451048,168.5936093,196.6581001,240.1741081
133,177,112,233.1107521,153.0482562,237.0129622,247.4323194,271.174234,157.0129622,168.5936093,196.6581001
133,177,112,232.3294978,150.7044935,233.1107521,237.0129622,247.4323194,153.0482562,157.0129622,168.5936093
133,177,112,226.0129622,145.2387698,232.3294978,233.1107521,237.0129622,150.7044935,153.0482562,157.0129622
133,177,112,219.6258697,140.4645798,226.0129622,232.3294978,233.1107521,145.2387698,150.7044935,153.0482562
133,177,112,215.6903849,137.4645773,219.6258697,226.0129622,232.3294978,140.4645798,145.2387698,150.7044935
133,177,112,213.948465,135.1097441,215.6903849,219.6258697,226.0129622,137.4645773,140.4645798,145.2387698
133,177,112,209.1097395,134.3032899,213.948465,215.6903849,219.6258697,135.1097441,137.4645773,140.4645798
133,177,112,205.0170018,131.0170018,209.1097395,213.948465,215.6903849,134.3032899,135.1097441,137.4645773
133,177,112,200.6258697,128.3032899,205.0170018,209.1097395,213.948465,131.0170018,134.3032899,135.1097441
133,177,112,196.0129622,126.2387698,200.6258697,205.0170018,209.1097395,128.3032899,131.0170018,134.3032899
133,177,112,192.0774883,123.0774883,196.0129622,200.6258697,205.0170018,126.2387698,128.3032899,131.0170018
133,177,112,190.4645798,121.4645798,192.0774883,196.0129622,200.6258697,123.0774883,126.2387698,128.3032899
133,177,112,188.8516713,120.4968356,190.4645798,192.0774883,196.0129622,121.4645798,123.0774883,126.2387698
133,177,112,186.3919873,118.8294905,188.8516713,190.4645798,192.0774883,120.4968356,121.4645798,123.0774883
133,177,112,183.6903849,116.9161924,186.3919873,188.8516713,190.4645798,118.8294905,120.4968356,121.4645798
133,177,112,182.1097441,116.142,183.6903849,186.3919873,188.8516713,116.9161924,118.8294905,120.4968356
133,177,112,181.3032899,116.142,182.1097441,183.6903849,186.3919873,116.142,116.9161924,118.8294905
133,177,112,178.5613427,116.142,181.3032899,182.1097441,183.6903849,116.142,116.142,116.9161924
133,177,112,176.6903849,115.6903849,178.5613427,181.3032899,182.1097441,116.142,116.142,116.142
133,177,112,177,116,176.6903849,178.5613427,181.3032899,115.6903849,116.142,116.142
133,177,112,177,116,177,176.6903849,178.5613427,116,115.6903849,116.142
133,177,112,177,116,177,177,176.6903849,116,116,115.6903849
133,177,112,177,116,177,177,177,116,116,116
133,177,112,177,116,177,177,177,116,116,116
134,137,299,241.0019999,242.0019999,241.0019999,241.0019999,241.0019999,242.0019999,242.0019999,242.0019999
134,137,299,238.5826371,242.0019999,241.0019999,241.0019999,241.0019999,242.0019999,242.0019999,242.0019999
134,137,299,236.1632885,242.0019999,238.5826371,241.0019999,241.0019999,242.0019999,242.0019999,242.0019999
134,137,299,233.3769956,242.0019999,236.1632885,238.5826371,241.0019999,242.0019999,242.0019999,242.0019999
134,137,299,228.6793763,242.9697597,233.3769956,236.1632885,238.5826371,242.0019999,242.0019999,242.0019999
134,137,299,219.0019999,247.0019999,228.6793763,233.3769956,236.1632885,242.9697597,242.0019999,242.0019999
134,137,299,201.2600065,258.2923593,219.0019999,228.6793763,233.3769956,247.0019999,242.9697597,242.0019999
134,137,299,176.7761754,270.1955564,201.2600065,219.0019999,228.6793763,258.2923593,247.0019999,242.9697597
134,137,299,162.3245797,276.8407099,176.7761754,201.2600065,219.0019999,270.1955564,258.2923593,247.0019999
134,137,299,160.0019999,278.2207514,162.3245797,176.7761754,201.2600065,276.8407099,270.1955564,258.2923593
134,137,299,160.0019999,279.0019999,160.0019999,162.3245797,176.7761754,278.2207514,276.8407099,270.1955564
134,137,299,159.1955487,279.0019999,160.0019999,160.0019999,162.3245797,279.0019999,278.2207514,276.8407099
134,137,299,158.3890976,279.0019999,159.1955487,160.0019999,160.0019999,279.0019999,279.0019999,278.2207514
134,137,299,159,280,158.3890976,159.1955487,160.0019999,279.0019999,279.0019999,279.0019999
134,137,299,159,280,159,158.3890976,159.1955487,280,279.0019999,279.0019999
134,137,299,159,280,159,159,158.3890976,280,280,279.0019999
134,137,299,159,280,159,159,159,280,280,280
134,137,299,159,280,159,159,159,280,280,280
135,292,347,597.72,124.72,597.72,597.72,597.72,124.72,124.72,124.72
135,292,347,597.72,124.9216128,597.72,597.72,597.72,124.72,124.72,124.72
135,292,347,597.72,125.1232256,597.72,597.72,597.72,124.9216128,124.72,124.72
135,292,347,597.72,125.3248384,597.72,597.72,597.72,125.1232256,124.9216128,124.72
135,292,347,597.72,125.5264512,597.72,597.72,597.72,125.3248384,125.1232256,124.9216128
135,292,347,597.4700187,125.9074861,597.72,597.72,597.72,125.5264512,125.3248384,125.1232256
135,292,347,591.2200313,130.5949766,597.4700187,597.72,597.72,125.9074861,125.5264512,125.3248384
135,292,347,555.3975555,150.7199247,591.2200313,597.4700187,597.72,130.5949766,125.9074861,125.5264512
135,292,347,500.1718551,180.3327761,555.3975555,591.2200313,597.4700187,150.7199247,130.5949766,125.9074861
135,292,347,430.2366348,218.493897,500.1718551,555.3975555,591.2200313,180.3327761,150.7199247,130.5949766
135,292,347,348.8490993,266.3328561,430.2366348,500.1718551,555.3975555,218.493897,180.3327761,150.7199247
135,292,347,327.0750022,281.6553689,348.8490993,430.2366348,500.1718551,266.3328561,218.493897,180.3327761
135,292,347,320.2200127,287.2199874,327.0750022,348.8490993,430.2366348,281.6553689,266.3328561,218.493897
135,292,347,318.302889,289.4151851,320.2200127,327.0750022,348.8490993,287.2199874,281.6553689,266.3328561
135,292,347,317.5007501,290.7520833,318.302889,320.2200127,327.0750022,289.4151851,287.2199874,281.6553689
135,292,347,316.6986112,292.0889814,317.5007501,318.302889,320.2200127,290.7520833,289.4151851,287.2199874
135,292,347,315.8964723,293.4258795,316.6986112,317.5007501,318.302889,292.0889814,290.7520833,289.4151851
135,292,347,315.0943334,294.7627777,315.8964723,316.6986112,317.5007501,293.4258795,292.0889814,290.7520833
135,292,347,314.2921946,296.0996758,315.0943334,315.8964723,316.6986112,294.7627777,293.4258795,292.0889814
135,292,347,313.4900557,297.4365739,314.2921946,315.0943334,315.8964723,296.0996758,294.7627777,293.4258795
135,292,347,312.5264665,299.0103003,313.4900557,314.2921946,315.0943334,297.4365739,296.0996758,294.7627777
135,292,347,307.6877783,306.2683326,312.5264665,313.4900557,314.2921946,299.0103003,297.4365739,296.0996758
135,292,347,304.1393735,314.1715663,307.6877783,312.5264665,313.4900557,306.2683326,299.0103003,297.4365739
135,292,347,301.8167783,319.9780544,304.1393735,307.6877783,312.5264665,314.1715663,306.2683326,299.0103003
135,292,347,300.4700008,324.4699948,301.8167783,304.1393735,307.6877783,319.9780544,314.1715663,306.2683326
135,292,347,299.72,329.7522556,300.4700008,301.8167783,304.1393735,324.4699948,319.9780544,314.1715663
135,292,347,299.72,330.5587037,299.72,300.4700008,301.8167783,329.7522556,324.4699948,319.9780544
135,292,347,299.72,331.0425783,299.72,299.72,300.4700008,330.5587037,329.7522556,324.4699948
135,292,347,299.72,331.4458055,299.72,299.72,299.72,331.0425783,330.5587037,329.7522556
135,292,347,299.4619369,332.2361263,299.72,299.72,299.72,331.4458055,331.0425783,330.5587037
135,292,347,298.532514,333.9699814,299.4619369,299.72,299.72,332.2361263,331.4458055,331.0425783
135,292,347,296.1887687,337.0949751,298.532514,299.4619369,299.72,333.9699814,332.2361263,331.4458055
135,292,347,295.72,339.6554699,296.1887687,298.532514,299.4619369,337.0949751,333.9699814,332.2361263
135,292,347,295.2683892,341.6232218,295.72,296.1887687,298.532514,339.6554699,337.0949751,333.9699814
135,292,347,294.2038738,344.0103157,295.2683892,295.72,296.1887687,341.6232218,339.6554699,337.0949751
135,292,347,292.5909767,347.7845117,294.2038738,295.2683892,295.72,344.0103157,341.6232218,339.6554699
135,292,347,290.9780682,348.5909659,292.5909767,294.2038738,295.2683892,347.7845117,344.0103157,341.6232218
135,292,347,290.72,349.3762473,290.9780682,292.5909767,294.2038738,348.5909659,347.7845117,344.0103157
135,292,347,290.4941955,349.72,290.72,290.9780682,292.5909767,349.3762473,348.5909659,347.7845117
135,292,347,290.0909699,349.72,290.4941955,290.72,290.9780682,349.72,349.3762473,348.5909659
135,292,347,291,351,290.0909699,290.4941955,290.72,349.72,349.72,349.3762473
135,292,347,291,351,291,290.0909699,290.4941955,351,349.72,349.72
135,292,347,291,351,291,291,290.0909699,351,351,349.72
135,292,347,291,351,291,291,291,351,351,351
135,292,347,291,351,291,291,291,351,351,351
136,353,252,444.7840002,106.7840002,444.7840002,444.7840002,444.7840002,106.7840002,106.7840002,106.7840002
136,353,252,442.799872,109.1649539,444.7840002,444.7840002,444.7840002,106.7840002,106.7840002,106.7840002
136,353,252,440.8157439,111.5459077,442.799872,444.7840002,444.7840002,109.1649539,106.7840002,106.7840002
136,353,252,438.2356152,115.1065775,440.8157439,442.799872,444.7840002,111.5459077,109.1649539,106.7840002
136,353,252,432.1066308,123.2355526,438.2356152,440.8157439,442.799872,115.1065775,111.5459077,109.1649539
136,353,252,416.7840002,141.7840002,432.1066308,438.2356152,440.8157439,123.2355526,115.1065775,111.5459077
136,353,252,403.8808315,161.9452012,416.7840002,432.1066308,438.2356152,141.7840002,123.2355526,115.1065775
136,353,252,391.8777662,182.2214723,403.8808315,416.7840002,432.1066308,161.9452012,141.7840002,123.2355526
136,353,252,384.6227115,195.4936738,391.8777662,403.8808315,416.7840002,182.2214723,161.9452012,141.7840002
136,353,252,382.3969086,200.7517289,384.6227115,391.8777662,403.8808315,195.4936738,182.2214723,161.9452012
136,353,252,380.7840002,204.7840002,382.3969086,384.6227115,391.8777662,200.7517289,195.4936738,182.2214723
136,353,252,379.9775521,208.0097923,380.7840002,382.3969086,384.6227115,204.7840002,200.7517289,195.4936738
136,353,252,375.4936946,216.1388097,379.9775521,380.7840002,382.3969086,208.0097923,204.7840002,200.7517289
136,353,252,371.159008,223.6277365,375.4936946,379.9775521,380.7840002,216.1388097,208.0097923,204.7840002
136,353,252,368.0098171,228.7517289,371.159008,375.4936946,379.9775521,223.6277365,216.1388097,208.0097923
136,353,252,364.7840002,232.7840002,368.0098171,371.159008,375.4936946,228.7517289,223.6277365,216.1388097
136,353,252,361.558208,238.4291364,364.7840002,368.0098171,371.159008,232.7840002,228.7517289,223.6277365
136,353,252,356.4936946,245.3001073,361.558208,364.7840002,368.0098171,238.4291364,232.7840002,228.7517289
136,353,252,352.9452901,250.4614203,356.4936946,361.558208,364.7840002,245.3001073,238.4291364,232.7840002
136,353,252,351.1277454,253.0027517,352.9452901,356.4936946,361.558208,250.4614203,245.3001073,238.4291364
136,353,252,348.7840002,253.7840002,351.1277454,352.9452901,356.4936946,253.0027517,250.4614203,245.3001073
136,353,252,348.7840002,254.5904482,348.7840002,351.1277454,352.9452901,253.7840002,253.0027517,250.4614203
136,353,252,350,256,348.7840002,348.7840002,351.1277454,254.5904482,253.7840002,253.0027517
136,353,252,350,256,350,348.7840002,348.7840002,256,254.5904482,253.7840002
136,353,252,350,256,350,350,348.7840002,256,256,254.5904482
136,353,252,350,256,350,350,350,256,256,256
136,353,252,350,256,350,350,350,256,256,256
137,517,360,419.846,105.846,419.846,419.846,419.846,105.846,105.846,105.846
137,517,360,420.646,107.646,419.846,419.846,419.846,105.846,105.846,105.846
137,517,360,421.446,109.446,420.646,419.846,419.846,107.646,105.846,105.846
137,517,360,422.246,111.246,421.446,420.646,419.846,109.446,107.646,105.846
137,517,360,423.046,113.046,422.246,421.446,420.646,111.246,109.446,107.646
137,517,360,423.846,114.846,423.046,422.246,421.446,113.046,111.246,109.446
137,517,360,446.4267188,155.1687121,423.846,423.046,422.246,114.846,113.046,111.246
137,517,360,467.781498,204.6847451,446.4267188,423.846,423.046,155.1687121,114.846,113.046
137,517,360,489.6271932,263.5645876,467.781498,446.4267188,423.846,204.6847451,155.1687121,114.846
137,517,360,508.7814575,317.4910981,489.6271932,467.781498,446.4267188,263.5645876,204.6847451,155.1687121
137,517,360,516.846,336.846,508.7814575,489.6271932,467.781498,317.4910981,263.5645876,204.6847451
137,517,360,519.2653627,338.4589084,516.846,508.7814575,489.6271932,336.846,317.4910981,263.5645876
137,517,360,519.5845309,339.107469,519.2653627,516.846,508.7814575,338.4589084,336.846,317.4910981
137,517,360,519.2404945,339.4515055,519.5845309,519.2653627,516.846,339.107469,338.4589084,336.846
137,517,360,518.896458,339.7955419,519.2404945,519.5845309,519.2653627,339.4515055,339.107469,338.4589084
137,517,360,518.5524216,340.1395783,518.896458,519.2404945,519.5845309,339.7955419,339.4515055,339.107469
137,517,360,518.2083852,340.4836147,518.5524216,518.896458,519.2404945,340.1395783,339.7955419,339.4515055
137,517,360,517.8643488,340.8276511,518.2083852,518.5524216,518.896458,340.4836147,340.1395783,339.7955419
137,517,360,517.5203123,341.1716876,517.8643488,518.2083852,518.5524216,340.8276511,340.4836147,340.1395783
137,517,360,517.1762759,341.515724,517.5203123,517.8643488,518.2083852,341.1716876,340.8276511,340.4836147
137,517,360,516.6585125,342.0959832,517.1762759,517.5203123,517.8643488,341.515724,341.1716876,340.8276511
137,517,360,511.9709871,348.3460171,516.6585125,517.1762759,517.5203123,342.0959832,341.515724,341.1716876
137,517,360,510.2330962,351.6847113,511.9709871,516.6585125,517.1762759,348.3460171,342.0959832,341.515724
137,517,360,509.4266449,353.265355,510.2330962,511.9709871,516.6585125,351.6847113,348.3460171,342.0959832
137,517,360,508.846,353.9589042,509.4266449,510.2330962,511.9709871,353.265355,351.6847113,348.3460171
137,517,360,508.846,354.3621297,508.846,509.4266449,510.2330962,353.9589042,353.265355,351.6847113
137,517,360,508.846,354.7653553,508.846,508.846,509.4266449,354.3621297,353.9589042,353.265355
137,517,360,508.846,355.1634609,508.846,508.846,508.846,354.7653553,354.3621297,353.9589042
137,517,360,508.846,355.5602865,508.846,508.846,508.846,355.1634609,354.7653553,354.3621297
137,517,360,508.846,356.0718075,508.846,508.846,508.846,355.5602865,355.1634609,354.7653553
137,517,360,508.8524098,356.846,508.846,508.846,508.846,356.0718075,355.5602865,355.1634609
137,517,360,509.0126663,356.846,508.8524098,508.846,508.846,356.846,356.0718075,355.5602865
137,517,360,509.1729228,356.846,509.0126663,508.8524098,508.846,356.846,356.846,356.0718075
137,517,360,509.3331793,356.846,509.1729228,509.0126663,508.8524098,356.846,356.846,356.846
137,517,360,509.4934358,356.846,509.3331793,509.1729228,509.0126663,356.846,356.846,356.846
137,517,360,509.6536923,356.846,509.4934358,509.3331793,509.1729228,356.846,356.846,356.846
137,517,360,509.8139488,356.846,509.6536923,509.4934358,509.3331793,356.846,356.846,356.846
137,517,360,511.1363187,357.4911593,509.8139488,509.6536923,509.4934358,356.846,356.846,356.846
137,517,360,512.2976108,357.846,511.1363187,509.8139488,509.6536923,357.4911593,356.846,356.846
137,517,360,514,359,512.2976108,511.1363187,509.8139488,357.846,357.4911593,356.846
137,517,360,514,359,514,512.2976108,511.1363187,359,357.846,357.4911593
137,517,360,514,359,514,514,512.2976108,359,359,357.846
137,517,360,514,359,514,514,514,359,359,359
137,517,360,514,359,514,514,514,359,359,359
138,496,328,192.4090002,234.4090002,192.4090002,192.4090002,192.4090002,234.4090002,234.4090002,234.4090002
138,496,328,194.2707003,234.6749573,192.4090002,192.4090002,192.4090002,234.4090002,234.4090002,234.4090002
138,496,328,196.1324004,234.9409145,194.2707003,192.4090002,192.4090002,234.6749573,234.4090002,234.4090002
138,496,328,197.9941005,235.2068716,196.1324004,194.2707003,192.4090002,234.9409145,234.6749573,234.4090002
138,496,328,203.8605526,236.5702747,197.9941005,196.1324004,194.2707003,235.2068716,234.9409145,234.6749573
138,496,328,222.4090002,241.4090002,203.8605526,197.9941005,196.1324004,236.5702747,235.2068716,234.9409145
138,496,328,289.3441875,260.7637531,222.4090002,203.8605526,197.9941005,241.4090002,236.5702747,235.2068716
138,496,328,355.0539645,283.1831232,289.3441875,222.4090002,203.8605526,260.7637531,241.4090002,236.5702747
138,496,328,412.4088125,300.6992773,355.0539645,289.3441875,222.4090002,283.1831232,260.7637531,241.4090002
138,496,328,453.2214069,309.8464917,412.4088125,355.0539645,289.3441875,300.6992773,283.1831232,260.7637531
138,496,328,470.4090002,311.4090002,453.2214069,412.4088125,355.0539645,309.8464917,300.6992773,283.1831232
138,496,328,476.0541364,311.4090002,470.4090002,453.2214069,412.4088125,311.4090002,309.8464917,300.6992773
138,496,328,477.6122072,311.5106037,476.0541364,470.4090002,453.2214069,311.4090002,311.4090002,309.8464917
138,496,328,477.8795868,311.6442935,477.6122072,476.0541364,470.4090002,311.5106037,311.4090002,311.4090002
138,496,328,478.1469665,311.7779833,477.8795868,477.6122072,476.0541364,311.6442935,311.5106037,311.4090002
138,496,328,478.4143461,311.9116731,478.1469665,477.8795868,477.6122072,311.7779833,311.6442935,311.5106037
138,496,328,478.6817257,312.0453629,478.4143461,478.1469665,477.8795868,311.9116731,311.7779833,311.6442935
138,496,328,478.9491053,312.1790528,478.6817257,478.4143461,478.1469665,312.0453629,311.9116731,311.7779833
138,496,328,479.216485,312.3127426,478.9491053,478.6817257,478.4143461,312.1790528,312.0453629,311.9116731
138,496,328,480.0864049,313.3122065,479.216485,478.9491053,478.6817257,312.3127426,312.1790528,312.0453629
138,496,328,482.6670468,316.5380235,480.0864049,479.216485,478.9491053,313.3122065,312.3127426,312.1790528
138,496,328,489.1186808,319.7638405,482.6670468,480.0864049,479.216485,316.5380235,313.3122065,312.3127426
138,496,328,491.6589994,321.6589994,489.1186808,482.6670468,480.0864049,319.7638405,316.5380235,313.3122065
138,496,328,494.0864074,323.2477038,491.6589994,489.1186808,482.6670468,321.6589994,319.7638405,316.5380235
138,496,328,496.4090002,324.6348017,494.0864074,491.6589994,489.1186808,323.2477038,321.6589994,319.7638405
138,496,328,496.4090002,325.4196377,496.4090002,494.0864074,491.6589994,324.6348017,323.2477038,321.6589994
138,496,328,496.4090002,325.6855948,496.4090002,496.4090002,494.0864074,325.4196377,324.6348017,323.2477038
138,496,328,496.4090002,325.951552,496.4090002,496.4090002,496.4090002,325.6855948,325.4196377,324.6348017
138,496,328,496.4090002,326.2175092,496.4090002,496.4090002,496.4090002,325.951552,325.6855948,325.4196377
138,496,328,498,328,496.4090002,496.4090002,496.4090002,326.2175092,325.951552,325.6855948
138,496,328,498,328,498,496.4090002,496.4090002,328,326.2175092,325.951552
138,496,328,498,328,498,498,496.4090002,328,328,326.2175092
138,496,328,498,328,498,498,498,328,328,328
138,496,328,498,328,498,498,498,328,328,328
139,348,156,391.033,365.033,391.033,391.033,391.033,365.033,365.033,365.033
139,348,156,391.033,364.5010857,391.033,391.033,391.033,365.033,365.033,365.033
139,348,156,391.033,363.9691713,391.033,391.033,391.033,364.5010857,365.033,365.033
139,348,156,391.033,363.437257,391.033,391.033,391.033,363.9691713,364.5010857,365.033
139,348,156,391.033,354.7105324,391.033,391.033,391.033,363.437257,363.9691713,364.5010857
139,348,156,391.033,320.033,391.033,391.033,391.033,354.7105324,363.437257,363.9691713
139,348,156,391.033,286.968376,391.033,391.033,391.033,320.033,354.7105324,363.437257
139,348,156,392.2205039,251.1266581,391.033,391.033,391.033,286.968376,320.033,354.7105324
139,348,156,392.6459038,227.7749415,392.2205039,391.033,391.033,251.1266581,286.968376,320.033
139,348,156,390.6781797,217.9362679,392.6459038,392.2205039,391.033,227.7749415,251.1266581,286.968376
139,348,156,385.033,205.033,390.6781797,392.6459038,392.2205039,217.9362679,227.7749415,251.1266581
139,348,156,380.1942745,199.3878203,385.033,390.6781797,392.6459038,205.033,217.9362679,227.7749415
139,348,156,377.1942887,195.5813849,380.1942745,385.033,390.6781797,199.3878203,205.033,217.9362679
139,348,156,375.6267519,193.2205039,377.1942887,380.1942745,385.033,195.5813849,199.3878203,205.033
139,348,156,374.6459085,190.6781797,375.6267519,377.1942887,380.1942745,193.2205039,195.5813849,199.3878203
139,348,156,373.033,185.033,374.6459085,375.6267519,377.1942887,190.6781797,193.2205039,195.5813849
139,348,156,371.4200915,184.2265458,373.033,374.6459085,375.6267519,185.033,190.6781797,193.2205039
139,348,156,369.1942887,182.1942887,371.4200915,373.033,374.6459085,184.2265458,185.033,190.6781797
139,348,156,367.1942899,179.7749349,369.1942887,371.4200915,373.033,182.1942887,184.2265458,185.033
139,348,156,365.1579937,177.8142484,367.1942899,369.1942887,371.4200915,179.7749349,182.1942887,184.2265458
139,348,156,362.033,177.033,365.1579937,367.1942899,369.1942887,177.8142484,179.7749349,182.1942887
139,348,156,360.4200915,174.6136373,362.033,365.1579937,367.1942899,177.033,177.8142484,179.7749349
139,348,156,358.1942887,171.5813849,360.4200915,362.033,365.1579937,174.6136373,177.033,177.8142484
139,348,156,356.613645,170.033,358.1942887,360.4200915,362.033,171.5813849,174.6136373,177.033
139,348,156,355.8071924,169.8071924,356.613645,358.1942887,360.4200915,170.033,171.5813849,174.6136373
139,348,156,355.033,169.0017521,355.8071924,356.613645,358.1942887,169.8071924,170.033,171.5813849
139,348,156,355.033,168.2204979,355.033,355.8071924,356.613645,169.0017521,169.8071924,170.033
139,348,156,354.7265469,166.8071877,355.033,355.033,355.8071924,168.2204979,169.0017521,169.8071924
139,348,156,354.3233214,165.1942855,354.7265469,355.033,355.033,166.8071877,168.2204979,169.0017521
139,348,156,353.8071924,163.5813849,354.3233214,354.7265469,355.033,165.1942855,166.8071877,168.2204979
139,348,156,352.9684883,162.0007442,353.8071924,354.3233214,354.7265469,163.5813849,165.1942855,166.8071877
139,348,156,351.3555798,161.1942899,352.9684883,353.8071924,354.3233214,162.0007442,163.5813849,165.1942855
139,348,156,350.4080004,159.7830007,351.3555798,352.9684883,353.8071924,161.1942899,162.0007442,163.5813849
139,348,156,349.613645,158.613645,350.4080004,351.3555798,352.9684883,159.7830007,161.1942899,162.0007442
139,348,156,348.9881278,157.9881278,349.613645,350.4080004,351.3555798,158.613645,159.7830007,161.1942899
139,348,156,348.8278716,157.8278716,348.9881278,349.613645,350.4080004,157.9881278,158.613645,159.7830007
139,348,156,348.6676153,157.6676153,348.8278716,348.9881278,349.613645,157.8278716,157.9881278,158.613645
139,348,156,348.507359,157.507359,348.6676153,348.8278716,348.9881278,157.6676153,157.8278716,157.9881278
139,348,156,348.3471027,157.3471027,348.507359,348.6676153,348.8278716,157.507359,157.6676153,157.8278716
139,348,156,348.1868465,157.1868465,348.3471027,348.507359,348.6676153,157.3471027,157.507359,157.6676153
139,348,156,349,158,348.1868465,348.3471027,348.507359,157.1868465,157.3471027,157.507359
139,348,156,349,158,349,348.1868465,348.3471027,158,157.1868465,157.3471027
139,348,156,349,158,349,349,348.1868465,158,158,157.1868465
139,348,156,349,158,349,349,349,158,158,158
139,348,156,349,158,349,349,349,158,158,158
140,124,207,479.0009999,140.0009999,479.0009999,479.0009999,479.0009999,140.0009999,140.0009999,140.0009999
140,124,207,478.5977744,139.1945488,479.0009999,479.0009999,479.0009999,140.0009999,140.0009999,140.0009999
140,124,207,478.1945488,138.3880976,478.5977744,479.0009999,479.0009999,139.1945488,140.0009999,140.0009999
140,124,207,472.1300294,137.1622899,478.1945488,478.5977744,479.0009999,138.3880976,139.1945488,140.0009999
140,124,207,457.2197008,136.0009999,472.1300294,478.1945488,478.5977744,137.1622899,138.3880976,139.1945488
140,124,207,433.0009999,136.0009999,457.2197008,472.1300294,478.1945488,136.0009999,137.1622899,138.3880976
140,124,207,365.2588435,143.2590881,433.0009999,457.2197008,472.1300294,136.0009999,136.0009999,137.1622899
140,124,207,309.1622548,154.1945565,365.2588435,433.0009999,457.2197008,143.2590881,136.0009999,136.0009999
140,124,207,266.8074434,164.6139053,309.1622548,365.2588435,433.0009999,154.1945565,143.2590881,136.0009999
140,124,207,242.3235721,171.2268092,266.8074434,309.1622548,365.2588435,164.6139053,154.1945565,143.2590881
140,124,207,239.9956799,172.0009999,242.3235721,266.8074434,309.1622548,171.2268092,164.6139053,154.1945565
140,124,207,239.8627013,172.0009999,239.9956799,242.3235721,266.8074434,172.0009999,171.2268092,164.6139053
