trial,target x,target y,widget x,widget y,widget x [-1],widget y [-1],widget x [-2],widget y [-2],widget x [-2],widget y [-2]
264,555.0465012,279.5082293,553.0914988,255.0095808,555.0914949,225.9678436,557.0914988,207.7177681,557.424809,176.3846342
264,555.0465012,289.9143844,552.9248176,280.6346003,553.0914988,255.0095808,555.0914949,225.9678436,557.0914988,207.7177681
264,555.0465012,300.3205395,551.0914988,300.7178053,552.9248176,280.6346003,553.0914988,255.0095808,555.0914949,225.9678436
264,555.0465012,310.7266946,551.0914988,315.4678525,551.0914988,300.7178053,552.9248176,280.6346003,553.0914988,255.0095808
264,555.0465012,321.1328496,551.0914988,330.5765679,551.0914988,315.4678525,551.0914988,300.7178053,552.9248176,280.6346003
264,555.0465012,331.5390047,551.0914988,344.0511862,551.0914988,330.5765679,551.0914988,315.4678525,551.0914988,300.7178053
264,555.0465012,341.9451598,551.0914988,357.6344619,551.0914988,344.0511862,551.0914988,330.5765679,551.0914988,315.4678525
264,555.0465012,352.3513149,551.0914988,366.0927991,551.0914988,357.6344619,551.0914988,344.0511862,551.0914988,330.5765679
264,555.0465012,362.7574699,551.8915065,372.3678299,551.0914988,366.0927991,551.0914988,357.6344619,551.0914988,344.0511862
264,555.0465012,373.163625,553.5081683,382.7178133,551.8915065,372.3678299,551.0914988,366.0927991,551.0914988,357.6344619
264,555.0465012,383.5697801,554.0914988,394.8428761,553.5081683,382.7178133,551.8915065,372.3678299,551.0914988,366.0927991
264,555.0465012,393.9759352,554.0914988,403.9677959,554.0914988,394.8428761,553.5081683,382.7178133,551.8915065,372.3678299
264,555.0465012,404.3820903,554.0914988,408.7594691,554.0914988,403.9677959,554.0914988,394.8428761,553.5081683,382.7178133
264,555.0465012,414.7882453,554.0914988,414.8844803,554.0914988,408.7594691,554.0914988,403.9677959,554.0914988,394.8428761
264,555.0465012,425.1944004,554.0914988,422.5928058,554.0914988,414.8844803,554.0914988,408.7594691,554.0914988,403.9677959
264,555.0465012,435.6005555,554.0914988,430.6344639,554.0914988,422.5928058,554.0914988,414.8844803,554.0914988,408.7594691
264,555.0465012,446.0067106,554.0914988,437.926152,554.0914988,430.6344639,554.0914988,422.5928058,554.0914988,414.8844803
264,555.0465012,456.4128656,554.0914988,446.717855,554.0914988,437.926152,554.0914988,430.6344639,554.0914988,422.5928058
264,555.0465012,466.8190207,554.0914988,450.5511266,554.0914988,446.717855,554.0914988,437.926152,554.0914988,430.6344639
264,555.0465012,477.2251758,554.0914988,456.8011468,554.0914988,450.5511266,554.0914988,446.717855,554.0914988,437.926152
264,555.0465012,487.6313309,554.0914988,464.0928349,554.0914988,456.8011468,554.0914988,450.5511266,554.0914988,446.717855
264,547.0717104,490.0626952,554.0914988,470.4677919,554.0914988,464.0928349,554.0914988,456.8011468,554.0914988,450.5511266
264,536.7730722,490.1702121,554.0914988,478.6344778,554.0914988,470.4677919,554.0914988,464.0928349,554.0914988,456.8011468
264,526.3669172,490.1702121,554.0914988,487.9678118,554.0914988,478.6344778,554.0914988,470.4677919,554.0914988,464.0928349
264,515.9607621,490.1702121,554.0914988,492.0982195,554.0914988,487.9678118,554.0914988,478.6344778,554.0914988,470.4677919
264,505.554607,490.1702121,553.9477874,494.949824,554.0914988,492.0982195,554.0914988,487.9678118,554.0914988,478.6344778
264,495.1484519,490.1702121,552.7501813,494.8001232,553.9477874,494.949824,554.0914988,492.0982195,554.0914988,487.9678118
264,484.7422968,490.1702121,551.5525752,494.6504225,552.7501813,494.8001232,553.9477874,494.949824,554.0914988,492.0982195
264,474.3361418,490.1702121,550.3549691,494.5007217,551.5525752,494.6504225,552.7501813,494.8001232,553.9477874,494.949824
264,463.9299867,490.1702121,549.157363,494.3510209,550.3549691,494.5007217,551.5525752,494.6504225,552.7501813,494.8001232
264,453.5238316,490.1702121,547.9597569,494.2013202,549.157363,494.3510209,550.3549691,494.5007217,551.5525752,494.6504225
264,443.1176765,490.1702121,546.7621508,494.0516194,547.9597569,494.2013202,549.157363,494.3510209,550.3549691,494.5007217
264,432.7115215,490.1702121,537.8414392,491.6761047,546.7621508,494.0516194,547.9597569,494.2013202,549.157363,494.3510209
264,422.3053664,490.1702121,513.2114279,488.0077833,537.8414392,491.6761047,546.7621508,494.0516194,547.9597569,494.2013202
264,411.8992113,490.1702121,479.5912554,486.9677879,513.2114279,488.0077833,537.8414392,491.6761047,546.7621508,494.0516194
264,401.4930562,490.1702121,440.966318,491.3011583,479.5912554,486.9677879,513.2114279,488.0077833,537.8414392,491.6761047
264,391.0869011,490.1702121,410.2113935,496.0877971,440.966318,491.3011583,479.5912554,486.9677879,513.2114279,488.0077833
264,380.6807461,490.1702121,387.2580926,496.9677879,410.2113935,496.0877971,440.966318,491.3011583,479.5912554,486.9677879
264,370.274591,490.1702121,372.6914645,496.9677879,387.2580926,496.9677879,410.2113935,496.0877971,440.966318,491.3011583
264,359.8684359,490.1702121,359.091467,496.9677879,372.6914645,496.9677879,387.2580926,496.9677879,410.2113935,496.0877971
264,349.4622808,490.1702121,343.091479,496.9677879,359.091467,496.9677879,372.6914645,496.9677879,387.2580926,496.9677879
264,339.0561258,490.1702121,328.1747707,496.2594502,343.091479,496.9677879,359.091467,496.9677879,372.6914645,496.9677879
264,328.6499707,490.1702121,312.0913796,493.7177656,328.1747707,496.2594502,343.091479,496.9677879,359.091467,496.9677879
264,318.2438156,490.1702121,294.6331205,491.3844493,312.0913796,493.7177656,328.1747707,496.2594502,343.091479,496.9677879
264,307.8376605,490.1702121,278.5914442,490.9677879,294.6331205,491.3844493,312.0913796,493.7177656,328.1747707,496.2594502
264,297.4315054,490.1702121,267.3414318,491.8427946,278.5914442,490.9677879,294.6331205,491.3844493,312.0913796,493.7177656
264,287.0253504,490.1702121,262.4248295,491.9677879,267.3414318,491.8427946,278.5914442,490.9677879,294.6331205,491.3844493
264,276.6191953,490.1702121,261.1331626,491.9677879,262.4248295,491.9677879,267.3414318,491.8427946,278.5914442,490.9677879
264,266.2130402,490.1702121,260.0706641,491.9677879,261.1331626,491.9677879,262.4248295,491.9677879,267.3414318,491.8427946
264,255.8068851,490.1702121,259.5498318,491.9677879,260.0706641,491.9677879,261.1331626,491.9677879,262.4248295,491.9677879
264,245.9270894,489.6438527,258.7165011,491.8427887,259.5498318,491.9677879,260.0706641,491.9677879,261.1331626,491.9677879
264,239.9073016,485.2574855,255.5914919,490.8011189,258.7165011,491.8427887,259.5498318,491.9677879,260.0706641,491.9677879
264,235.0914988,479.6671332,252.0498053,489.9677879,255.5914919,490.8011189,258.7165011,491.8427887,259.5498318,491.9677879
264,235.0914988,469.2609781,246.841469,489.717782,252.0498053,489.9677879,255.5914919,490.8011189,258.7165011,491.8427887
264,235.0914988,458.854823,241.0498211,488.9677879,246.841469,489.717782,252.0498053,489.9677879,255.5914919,490.8011189
264,235.0914988,448.4486679,234.091471,488.9677879,241.0498211,488.9677879,246.841469,489.717782,252.0498053,489.9677879
264,235.0914988,438.0425128,228.216479,488.9677879,234.091471,488.9677879,241.0498211,488.9677879,246.841469,489.717782
264,235.0914988,427.6363578,224.6748313,488.9677879,228.216479,488.9677879,234.091471,488.9677879,241.0498211,488.9677879
264,235.0914988,417.2302027,224.0914988,486.9536883,224.6748313,488.9677879,228.216479,488.9677879,234.091471,488.9677879
264,235.0914988,406.8240476,224.0914988,482.3762145,224.0914988,486.9536883,224.6748313,488.9677879,228.216479,488.9677879
264,235.0914988,396.4178925,224.0914988,477.7987408,224.0914988,482.3762145,224.0914988,486.9536883,224.6748313,488.9677879
264,235.0914988,386.0117375,224.7165028,457.2176687,224.0914988,477.7987408,224.0914988,482.3762145,224.0914988,486.9536883
264,235.0914988,375.6055824,226.4248388,433.3010583,224.7165028,457.2176687,224.0914988,477.7987408,224.0914988,482.3762145
264,235.0914988,365.1994273,229.9248577,402.8842379,226.4248388,433.3010583,224.7165028,457.2176687,224.0914988,477.7987408
264,235.0914988,354.7932722,232.5915028,376.4677442,229.9248577,402.8842379,226.4248388,433.3010583,224.7165028,457.2176687
264,235.0914988,344.3871171,233.0914988,344.8427032,232.5915028,376.4677442,229.9248577,402.8842379,226.4248388,433.3010583
264,235.0914988,333.9809621,237.2581936,296.3008398,233.0914988,344.8427032,232.5915028,376.4677442,229.9248577,402.8842379
264,235.0914988,323.574807,239.8414988,264.3427879,237.2581936,296.3008398,233.0914988,344.8427032,232.5915028,376.4677442
264,235.0914988,313.1686519,240.0914988,255.467777,239.8414988,264.3427879,237.2581936,296.3008398,233.0914988,344.8427032
264,235.0914988,302.7624968,240.0914988,253.0511115,240.0914988,255.467777,239.8414988,264.3427879,237.2581936,296.3008398
264,235.0914988,292.3563417,240.0914988,250.4145799,240.0914988,253.0511115,240.0914988,255.467777,239.8414988,264.3427879
264,235.0914988,281.9501867,240.0914988,245.9676131,240.0914988,250.4145799,240.0914988,253.0511115,240.0914988,255.467777
264,235.0914988,271.5440316,240.3415013,219.7177457,240.0914988,245.9676131,240.0914988,250.4145799,240.0914988,253.0511115
264,235.0914988,261.1378765,243.0515171,184.6876872,240.3415013,219.7177457,240.0914988,245.9676131,240.0914988,250.4145799
264,235.0914988,250.7317214,248.4248328,153.634448,243.0515171,184.6876872,240.3415013,219.7177457,240.0914988,245.9676131
264,235.0914988,240.3255664,250.9248457,134.4677472,248.4248328,153.634448,243.0515171,184.6876872,240.3415013,219.7177457
264,235.0914988,229.9194113,255.0915147,121.9677402,250.9248457,134.4677472,248.4248328,153.634448,243.0515171,184.6876872
264,235.0914988,219.6848519,258.0914988,113.0335154,255.0915147,121.9677402,250.9248457,134.4677472,248.4248328,153.634448
264,235.0914988,209.8915412,258.0914988,113.2682574,258.0914988,113.0335154,255.0915147,121.9677402,250.9248457,134.4677472
264,235.0914988,200.0982306,258.0914988,113.5029994,258.0914988,113.2682574,258.0914988,113.0335154,255.0915147,121.9677402
264,235.0914988,190.3049199,258.0914988,113.7377413,258.0914988,113.5029994,258.0914988,113.2682574,258.0914988,113.0335154
264,235.0914988,180.5116093,258.0914988,113.9724833,258.0914988,113.7377413,258.0914988,113.5029994,258.0914988,113.2682574
264,235.0914988,170.7182986,258.0914988,114.2072253,258.0914988,113.9724833,258.0914988,113.7377413,258.0914988,113.5029994
264,235.0914988,160.9249879,258.0914988,114.4419673,258.0914988,114.2072253,258.0914988,113.9724833,258.0914988,113.7377413
264,235.0914988,151.1316773,258.0914988,114.6767093,258.0914988,114.4419673,258.0914988,114.2072253,258.0914988,113.9724833
264,235.0914988,141.3383666,258.0914988,114.9114512,258.0914988,114.6767093,258.0914988,114.4419673,258.0914988,114.2072253
264,235.0914988,138.9880303,258.0914988,116.5511226,258.0914988,114.9114512,258.0914988,114.6767093,258.0914988,114.4419673
264,235.0914988,138.9880303,258.0914988,119.4677929,258.0914988,116.5511226,258.0914988,114.9114512,258.0914988,114.6767093
264,235.0914988,138.9880303,258.0914988,124.3428115,258.0914988,119.4677929,258.0914988,116.5511226,258.0914988,114.9114512
264,235.0914988,138.9880303,255.3414755,126.8011368,258.0914988,124.3428115,258.0914988,119.4677929,258.0914988,116.5511226
264,235.0914988,138.9880303,255.0914988,127.9261226,255.3414755,126.8011368,258.0914988,124.3428115,258.0914988,119.4677929
264,235.0914988,138.9880303,254.5914968,127.9677879,255.0914988,127.9261226,255.3414755,126.8011368,258.0914988,124.3428115
264,240.0224988,143.9190303,259.0224988,132.8987879,254.5914968,127.9677879,255.0914988,127.9261226,255.3414755,126.8011368
264,240.0224988,143.9190303,259.0224988,132.8987879,259.0224988,132.8987879,254.5914968,127.9677879,255.0914988,127.9261226
264,240.0224988,143.9190303,259.0224988,132.8987879,259.0224988,132.8987879,259.0224988,132.8987879,254.5914968,127.9677879
264,240.0224988,143.9190303,259.0224988,132.8987879,259.0224988,132.8987879,259.0224988,132.8987879,259.0224988,132.8987879
264,240.0224988,143.9190303,259.0224988,132.8987879,259.0224988,132.8987879,259.0224988,132.8987879,259.0224988,132.8987879
265,677.8415452,293.1199999,677.8415452,293.1199999,677.8415452,293.1199999,677.8415452,293.1199999,677.8415452,293.1199999
265,677.1380357,299.0831349,677.8415452,294.9718551,677.8415452,293.1199999,677.8415452,293.1199999,677.8415452,293.1199999
265,676.2801972,305.0101577,676.98969,298.5274209,677.8415452,294.9718551,677.8415452,293.1199999,677.8415452,293.1199999
265,674.4478941,310.7091603,675.2261544,304.7738678,676.98969,298.5274209,677.8415452,294.9718551,677.8415452,293.1199999
265,672.3428825,316.3228925,673.3030792,308.427699,675.2261544,304.7738678,676.98969,298.5274209,677.8415452,294.9718551
265,669.4787393,321.577308,672.1378383,311.9348278,673.3030792,308.427699,675.2261544,304.7738678,676.98969,298.5274209
265,666.3819512,326.7216066,670.5338462,315.735398,672.1378383,311.9348278,673.3030792,308.427699,675.2261544,304.7738678
265,662.7836073,331.503094,669.2261581,319.5815485,670.5338462,315.735398,672.1378383,311.9348278,673.3030792,308.427699
265,658.8814167,336.0647872,667.1107709,324.5815485,669.2261581,319.5815485,670.5338462,315.735398,672.1378383,311.9348278
265,654.7726342,340.4258019,664.8045038,329.1940829,667.1107709,324.5815485,669.2261581,319.5815485,670.5338462,315.735398
265,650.3918561,344.5175211,662.5558273,332.8342905,664.8045038,329.1940829,667.1107709,324.5815485,669.2261581,319.5815485
265,645.8742233,348.4720826,659.4569361,337.1969137,662.5558273,332.8342905,664.8045038,329.1940829,667.1107709,324.5815485
265,641.2151849,352.2455324,656.2261654,342.3507595,659.4569361,337.1969137,662.5558273,332.8342905,664.8045038,329.1940829
265,636.2772449,355.6617663,653.7646351,345.9276825,656.2261654,342.3507595,659.4569361,337.1969137,662.5558273,332.8342905
265,631.3266623,359.0577035,649.9526697,349.0088754,653.7646351,345.9276825,656.2261654,342.3507595,659.4569361,337.1969137
265,626.2955837,362.3244107,646.6933987,352.2681464,649.9526697,349.0088754,653.7646351,345.9276825,656.2261654,342.3507595
265,621.0520855,365.2500956,645.6876994,353.3507687,646.6933987,352.2681464,649.9526697,349.0088754,653.7646351,345.9276825
265,615.8080648,368.1747471,643.7646241,356.2738421,645.6876994,353.3507687,646.6933987,352.2681464,649.9526697,349.0088754
265,610.551506,371.0745988,641.8415489,360.1199926,643.7646241,356.2738421,645.6876994,353.3507687,646.6933987,352.2681464
265,605.0867984,373.5627459,637.9954021,363.966143,641.8415489,360.1199926,643.7646241,356.2738421,645.6876994,353.3507687
265,599.6220905,376.0508923,634.1492517,365.9661467,637.9954021,363.966143,641.8415489,360.1199926,643.7646241,356.2738421
265,594.1573826,378.5390387,628.5338305,370.5430955,634.1492517,365.9661467,637.9954021,363.966143,641.8415489,360.1199926
265,588.5988489,380.8002036,624.5822907,372.7496272,628.5338305,370.5430955,634.1492517,365.9661467,637.9954021,363.966143
265,582.9833294,382.9235096,621.5338627,375.4276825,624.5822907,372.7496272,628.5338305,370.5430955,634.1492517,365.9661467
265,577.3567617,385.0200881,613.5338268,376.8507717,621.5338627,375.4276825,624.5822907,372.7496272,628.5338305,370.5430955
265,571.7216515,387.0913636,605.0558145,379.0485768,613.5338268,376.8507717,621.5338627,375.4276825,624.5822907,372.7496272
265,566.0186961,388.9616819,596.8415329,381.7866707,605.0558145,379.0485768,613.5338268,376.8507717,621.5338627,375.4276825
265,560.2727253,390.7045889,587.5452151,384.082969,596.8415329,381.7866707,605.0558145,379.0485768,613.5338268,376.8507717
265,554.5267544,392.4474958,578.174868,385.5274085,587.5452151,384.082969,596.8415329,381.7866707,605.0558145,379.0485768
265,548.7697066,394.1498408,566.9569874,387.1584513,578.174868,385.5274085,587.5452151,384.082969,596.8415329,381.7866707
265,542.9745539,395.7126538,553.174908,390.008879,566.9569874,387.1584513,578.174868,385.5274085,587.5452151,384.082969
265,537.1402753,397.132195,544.6193387,392.1199999,553.174908,390.008879,566.9569874,387.1584513,578.174868,385.5274085
265,531.3059966,398.5517363,535.5082107,392.4162964,544.6193387,392.1199999,553.174908,390.008879,566.9569874,387.1584513
265,525.4696672,399.9618018,526.6876737,394.3507742,535.5082107,392.4162964,544.6193387,392.1199999,553.174908,390.008879
265,519.6081854,401.2556478,512.3799966,397.235387,526.6876737,394.3507742,535.5082107,392.4162964,544.6193387,392.1199999
265,513.7090397,402.3754625,500.8415452,400.1199999,512.3799966,397.235387,526.6876737,394.3507742,535.5082107,392.4162964
265,507.809894,403.4952772,493.1492443,402.0430751,500.8415452,400.1199999,512.3799966,397.235387,526.6876737,394.3507742
265,501.9107482,404.6150918,490.0723196,402.1199999,493.1492443,402.0430751,500.8415452,400.1199999,512.3799966,397.235387
265,496.0033737,405.6851216,483.8785832,402.1199999,490.0723196,402.1199999,493.1492443,402.0430751,500.8415452,400.1199999
265,490.0636677,406.559543,478.8030865,402.9276916,483.8785832,402.1199999,490.0723196,402.1199999,493.1492443,402.0430751
265,484.1179396,407.3975303,468.6107929,406.1969173,478.8030865,402.9276916,483.8785832,402.1199999,490.0723196,402.1199999
265,478.1722116,408.2355176,461.6193246,409.2311102,468.6107929,406.1969173,478.8030865,402.9276916,483.8785832,402.1199999
265,472.2264835,409.0735049,455.4341278,411.379262,461.6193246,409.2311102,468.6107929,406.1969173,478.8030865,402.9276916
265,466.263457,409.764911,449.9569214,412.6969247,455.4341278,411.379262,461.6193246,409.2311102,468.6107929,406.1969173
265,460.2872732,410.3448257,445.6876957,413.1199999,449.9569214,412.6969247,455.4341278,411.379262,461.6193246,409.2311102
265,454.3098125,410.9139199,443.8415452,413.6014827,445.6876957,413.1199999,449.9569214,412.6969247,455.4341278,411.379262
265,448.3236375,411.3296421,443.0723102,414.1199999,443.8415452,413.6014827,445.6876957,413.1199999,449.9569214,412.6969247
265,442.3263718,411.5501654,441.3240586,414.1199999,443.0723102,414.1199999,443.8415452,413.6014827,445.6876957,413.1199999
265,436.3291061,411.7706887,439.5758069,414.1199999,441.3240586,414.1199999,443.0723102,414.1199999,443.8415452,413.6014827
265,430.3318404,411.991212,437.8275552,414.1199999,439.5758069,414.1199999,441.3240586,414.1199999,443.0723102,414.1199999
265,424.3345746,412.2117353,436.0793036,414.1199999,437.8275552,414.1199999,439.5758069,414.1199999,441.3240586,414.1199999
265,418.3373089,412.4322587,434.3310519,414.1199999,436.0793036,414.1199999,437.8275552,414.1199999,439.5758069,414.1199999
265,412.3400432,412.652782,432.5828002,414.1199999,434.3310519,414.1199999,436.0793036,414.1199999,437.8275552,414.1199999
265,406.3427775,412.8733053,430.8345486,414.1199999,432.5828002,414.1199999,434.3310519,414.1199999,436.0793036,414.1199999
265,400.3455118,413.0938286,429.0862969,414.1199999,430.8345486,414.1199999,432.5828002,414.1199999,434.3310519,414.1199999
265,394.3482461,413.3143519,427.3380452,414.1199999,429.0862969,414.1199999,430.8345486,414.1199999,432.5828002,414.1199999
265,388.3509803,413.5348752,425.5897936,414.1199999,427.3380452,414.1199999,429.0862969,414.1199999,430.8345486,414.1199999
265,382.3537146,413.7553977,423.8414957,414.1199999,425.5897936,414.1199999,427.3380452,414.1199999,429.0862969,414.1199999
265,376.352624,413.553365,397.8799801,414.1199999,423.8414957,414.1199999,425.5897936,414.1199999,427.3380452,414.1199999
265,370.3515335,413.3513322,375.6107728,414.1199999,397.8799801,414.1199999,423.8414957,414.1199999,425.5897936,414.1199999
265,364.3504429,413.1492995,363.2261691,414.1199999,375.6107728,414.1199999,397.8799801,414.1199999,423.8414957,414.1199999
265,358.3493524,412.9472667,349.1492608,414.1199999,363.2261691,414.1199999,375.6107728,414.1199999,397.8799801,414.1199999
265,352.3584677,412.5604311,339.841547,414.1199999,349.1492608,414.1199999,363.2261691,414.1199999,375.6107728,414.1199999
265,346.3711207,412.1095359,332.9156088,412.7125895,339.841547,414.1199999,349.1492608,414.1199999,363.2261691,414.1199999
265,340.384277,411.6495275,326.2646113,412.1199999,332.9156088,412.7125895,339.841547,414.1199999,349.1492608,414.1199999
265,334.3974333,411.1895192,319.6933811,411.527405,326.2646113,412.1199999,332.9156088,412.7125895,339.841547,414.1199999
265,328.4174252,410.660584,311.9953673,411.1199999,319.6933811,411.527405,326.2646113,412.1199999,332.9156088,412.7125895
265,322.4500977,410.0037838,303.8415306,411.1199999,311.9953673,411.1199999,319.6933811,411.527405,326.2646113,412.1199999
265,316.4895177,409.278945,297.0723086,411.1199999,303.8415306,411.1199999,311.9953673,411.1199999,319.6933811,411.527405
265,310.5289377,408.5541062,290.8800058,411.1199999,297.0723086,411.1199999,303.8415306,411.1199999,311.9953673,411.1199999
265,304.5691822,407.8235902,283.7646278,410.3507705,290.8800058,411.1199999,297.0723086,411.1199999,303.8415306,411.1199999
265,298.6243459,406.9903505,276.508216,408.7866671,283.7646278,410.3507705,290.8800058,411.1199999,297.0723086,411.1199999
265,292.703834,405.9896293,270.4953893,407.5815375,276.508216,408.7866671,283.7646278,410.3507705,290.8800058,411.1199999
265,286.783322,404.988908,265.2261636,405.8892311,270.4953893,407.5815375,276.508216,408.7866671,283.7646278,410.3507705
265,280.86281,403.9881868,257.3415618,404.5430806,265.2261636,405.8892311,270.4953893,407.5815375,276.508216,408.7866671
265,274.9495262,402.9503195,244.0723526,401.0430916,257.3415618,404.5430806,265.2261636,405.8892311,270.4953893,407.5815375
265,269.0755795,401.7102959,225.7262406,393.3892751,244.0723526,401.0430916,257.3415618,404.5430806,265.2261636,405.8892311
265,263.2118158,400.4179414,199.9954659,379.1969602,225.7262406,393.3892751,244.0723526,401.0430916,257.3415618,404.5430806
265,257.3480521,399.1255869,177.4953508,367.8122715,199.9954659,379.1969602,225.7262406,393.3892751,244.0723526,401.0430916
265,251.4842885,397.8332316,168.8415379,360.1199889,177.4953508,367.8122715,199.9954659,379.1969602,225.7262406,393.3892751
265,245.6714674,396.3360556,166.9184627,357.235376,168.8415379,360.1199889,177.4953508,367.8122715,199.9954659,379.1969602
265,239.8844233,394.7352398,166.8415452,356.196921,166.9184627,357.235376,168.8415379,360.1199889,177.4953508,367.8122715
265,234.0984532,393.1301059,166.8415452,355.2353834,166.8415452,356.196921,166.9184627,357.235376,168.8415379,360.1199889
265,228.4549832,391.1065854,166.5594936,355.1199999,166.8415452,355.2353834,166.8415452,356.196921,166.9184627,357.235376
265,222.8309449,389.0260128,166.2389807,355.1199999,166.5594936,355.1199999,166.8415452,355.2353834,166.8415452,356.196921
265,217.2069066,386.9454402,165.9184679,355.1199999,166.2389807,355.1199999,166.5594936,355.1199999,166.8415452,355.2353834
265,211.5828683,384.8648676,165.597955,355.1199999,165.9184679,355.1199999,166.2389807,355.1199999,166.5594936,355.1199999
265,205.95883,382.7842949,165.2774421,355.1199999,165.597955,355.1199999,165.9184679,355.1199999,166.2389807,355.1199999
265,200.3347917,380.7037223,164.9569293,355.1199999,165.2774421,355.1199999,165.597955,355.1199999,165.9184679,355.1199999
265,194.7107534,378.6231497,164.6364164,355.1199999,164.9569293,355.1199999,165.2774421,355.1199999,165.597955,355.1199999
265,189.0867151,376.542577,164.3159035,355.1199999,164.6364164,355.1199999,164.9569293,355.1199999,165.2774421,355.1199999
265,183.4626768,374.4620044,163.9953907,355.1199999,164.3159035,355.1199999,164.6364164,355.1199999,164.9569293,355.1199999
265,177.984208,372.0397698,159.3415287,354.1199962,163.9953907,355.1199999,164.3159035,355.1199999,164.6364164,355.1199999
265,172.6401097,369.3021578,148.6192928,351.3422135,159.3415287,354.1199962,163.9953907,355.1199999,164.3159035,355.1199999
265,167.3210682,366.5206079,138.2489485,348.008887,148.6192928,351.3422135,159.3415287,354.1199962,163.9953907,355.1199999
265,162.1049387,363.5585972,132.0637871,344.9348278,138.2489485,348.008887,148.6192928,351.3422135,159.3415287,354.1199962
265,157.0276332,360.3531529,126.9184774,341.6584659,132.0637871,344.9348278,138.2489485,348.008887,148.6192928,351.3422135
265,151.9708262,357.1187848,123.2646315,339.3507815,126.9184774,341.6584659,132.0637871,344.9348278,138.2489485,348.008887
265,147.0389286,353.7081681,120.3800144,335.8123127,123.2646315,339.3507815,126.9184774,341.6584659,132.0637871,344.9348278
265,142.3323326,349.9796485,117.7261563,333.6584439,120.3800144,335.8123127,123.2646315,339.3507815,126.9184774,341.6584659
265,137.6477902,346.2267026,116.687692,329.8122935,117.7261563,333.6584439,120.3800144,335.8123127,123.2646315,339.3507815
265,133.2265555,342.1821226,114.803081,326.0430714,116.687692,329.8122935,117.7261563,333.6584439,120.3800144,335.8123127
265,129.0381745,337.8796384,113.8415434,324.1199815,114.803081,326.0430714,116.687692,329.8122935,117.7261563,333.6584439
265,124.8773544,333.5542264,112.8800058,314.5046054,113.8415434,324.1199815,114.803081,326.0430714,116.687692,329.8122935
265,121.3812928,328.6758033,111.9844051,313.2628597,112.8800058,314.5046054,113.8415434,324.1199815,114.803081,326.0430714
265,117.9129288,323.7743386,111.8415452,312.3123044,111.9844051,313.2628597,112.8800058,314.5046054,113.8415434,324.1199815
265,115.1026501,318.4940103,111.8415452,308.2738256,111.8415452,312.3123044,111.9844051,313.2628597,112.8800058,314.5046054
265,112.5698419,313.0539407,110.4844008,305.0842832,111.8415452,308.2738256,111.8415452,312.3123044,111.9844051,313.2628597
265,110.7297206,307.3748206,109.8415452,297.966165,110.4844008,305.0842832,111.8415452,308.2738256,111.8415452,312.3123044
265,109.3790403,301.5329187,109.8415452,291.2353944,109.8415452,297.966165,110.4844008,305.0842832,111.8415452,308.2738256
265,108.7833617,295.5989434,109.8415452,288.5815412,109.8415452,291.2353944,109.8415452,297.966165,110.4844008,305.0842832
265,108.8139196,289.604212,110.3415416,287.6200036,109.8415452,288.5815412,109.8415452,291.2353944,109.8415452,297.966165
265,109.5501827,283.6850513,110.8415452,286.2311173,110.3415416,287.6200036,109.8415452,288.5815412,109.8415452,291.2353944
265,110.9900966,277.8618172,111.6107709,282.8123228,110.8415452,286.2311173,110.3415416,287.6200036,109.8415452,288.5815412
265,112.9046957,272.2031527,113.5338462,278.0815485,111.6107709,282.8123228,110.8415452,286.2311173,110.3415416,287.6200036
265,115.7583694,266.939612,114.9454401,275.3927356,113.5338462,278.0815485,111.6107709,282.8123228,110.8415452,286.2311173
265,119.012248,261.9209826,115.2701159,273.1200055,114.9454401,275.3927356,113.5338462,278.0815485,111.6107709,282.8123228
265,122.2661265,256.9023532,115.5947916,270.8472753,115.2701159,273.1200055,114.9454401,275.3927356,113.5338462,278.0815485
265,125.6917487,252.0124083,116.7646205,267.2738494,115.5947916,270.8472753,115.2701159,273.1200055,114.9454401,275.3927356
265,129.7249456,247.5858263,120.8030774,259.0046292,116.7646205,267.2738494,115.5947916,270.8472753,115.2701159,273.1200055
265,134.0130201,243.3826938,125.4569214,249.3507797,120.8030774,259.0046292,116.7646205,267.2738494,115.5947916,270.8472753
265,138.3597825,239.247428,129.1748709,244.4533485,125.4569214,249.3507797,120.8030774,259.0046292,116.7646205,267.2738494
265,143.136965,235.6098989,132.2646113,238.6584733,129.1748709,244.4533485,125.4569214,249.3507797,120.8030774,259.0046292
265,147.9148602,231.973194,142.8415251,227.1200219,132.2646113,238.6584733,129.1748709,244.4533485,125.4569214,249.3507797
265,152.7897194,228.47859,151.174878,221.5644447,142.8415251,227.1200219,132.2646113,238.6584733,129.1748709,244.4533485
265,157.8978731,225.3258797,157.8045197,217.7125859,151.174878,221.5644447,142.8415251,227.1200219,132.2646113,238.6584733
265,163.0263132,222.2028993,165.3030939,213.081532,157.8045197,217.7125859,151.174878,221.5644447,142.8415251,227.1200219
265,168.2159324,219.1910226,173.5082337,207.6755409,165.3030939,213.081532,157.8045197,217.7125859,151.174878,221.5644447
265,173.5477197,216.4373291,180.6877159,202.6584494,173.5082337,207.6755409,165.3030939,213.081532,157.8045197,217.7125859
265,178.928846,213.7732373,188.7261746,199.1584568,180.6877159,202.6584494,173.5082337,207.6755409,165.3030939,213.081532
