trial,widget dx,widget dy,widget dx[-1],widget dy[-1],widget dx[-2],widget dy[-2],widget dx[-3],widget dy[-3],widget dx[-4],widget dy[-4],target rel x,target rel y
215,5.6451484,0,7.9677524,0,10.2903338,0.193552,9.6773765,0.806448,16.406339,1.5625085,31.5113889,-7.908
215,5.5131319,0,5.6451484,0,7.9677524,0,10.2903338,0.193552,9.6773765,0.806448,25.998257,-7.908
215,2.3437453,0,5.5131319,0,5.6451484,0,7.9677524,0,10.2903338,0.193552,23.6545117,-7.908
215,1.1754125,0,2.3437453,0,5.5131319,0,5.6451484,0,7.9677524,0,22.4790992,-7.908
215,1.2258028,-0.4193518,1.1754125,0,2.3437453,0,5.5131319,0,5.6451484,0,21.2532964,-7.4886482
215,2.2903043,-0.5806482,1.2258028,-0.4193518,1.1754125,0,2.3437453,0,5.5131319,0,18.9629921,-6.908
215,3.9355038,0,2.2903043,-0.5806482,1.2258028,-0.4193518,1.1754125,0,2.3437453,0,15.0274883,-6.908
215,1.6129084,0,3.9355038,0,2.2903043,-0.5806482,1.2258028,-0.4193518,1.1754125,0,13.4145799,-6.908
215,3.447578,0,1.6129084,0,3.9355038,0,2.2903043,-0.5806482,1.2258028,-0.4193518,9.9670019,-6.908
215,2.2943537,0,3.447578,0,1.6129084,0,3.9355038,0,2.2903043,-0.5806482,7.6726482,-6.908
215,0.8064498,0,2.2943537,0,3.447578,0,1.6129084,0,3.9355038,0,6.8661984,-6.908
215,0.8064542,0,0.8064498,0,2.2943537,0,3.447578,0,1.6129084,0,6.0597442,-6.908
215,0.8064543,0,0.8064542,0,0.8064498,0,2.2943537,0,3.447578,0,5.2532899,-6.908
215,0.3740559,-0.212766,0.8064543,0,0.8064542,0,0.8064498,0,2.2943537,0,4.879234,-6.695234
215,0.2659572,-0.2659572,0.3740559,-0.212766,0.8064543,0,0.8064542,0,0.8064498,0,4.6132768,-6.4292768
215,0.2659571,-0.2659572,0.2659572,-0.2659572,0.3740559,-0.212766,0.8064543,0,0.8064542,0,4.3473197,-6.1633196
215,0.3198314,-0.2553196,0.2659571,-0.2659572,0.2659572,-0.2659572,0.3740559,-0.212766,0.8064543,0,4.0274883,-5.908
215,1.6129084,0,0.3198314,-0.2553196,0.2659571,-0.2659572,0.2659572,-0.2659572,0.3740559,-0.212766,2.4145799,-5.908
215,1.4145799,1.092,1.6129084,0,0.3198314,-0.2553196,0.2659571,-0.2659572,0.2659572,-0.2659572,1,-7
215,0,0,1.4145799,1.092,1.6129084,0,0.3198314,-0.2553196,0.2659571,-0.2659572,1,-7
215,0,0,0,0,1.4145799,1.092,1.6129084,0,0.3198314,-0.2553196,1,-7
215,0,0,0,0,0,0,1.4145799,1.092,1.6129084,0,1,-7
215,0,0,0,0,0,0,0,0,1.4145799,1.092,1,-7
216,0,0,0,0,0,0,0,0,0,0,-97.0639999,37.9360001
216,-2.3437453,0,0,0,0,0,0,0,0,0,-94.7202546,37.9360001
216,-1.8175446,0,-2.3437453,0,0,0,0,0,0,0,-92.90271,37.9360001
216,-3.1612875,0,-1.8175446,0,-2.3437453,0,0,0,0,0,-89.7414225,37.9360001
216,-6.580609,1.548366,-3.1612875,0,-1.8175446,0,-2.3437453,0,0,0,-83.1608135,36.3876341
216,-12.0968136,6.451634,-6.580609,1.548366,-3.1612875,0,-1.8175446,0,-2.3437453,0,-71.0639999,29.9360001
216,-20.9678103,12.9032679,-12.0968136,6.451634,-6.580609,1.548366,-3.1612875,0,-1.8175446,0,-50.0961896,17.0327322
216,-12.7509651,6.0654919,-20.9678103,12.9032679,-12.0968136,6.451634,-6.580609,1.548366,-3.1612875,0,-37.3452245,10.9672403
216,-8.3779944,3.1925289,-12.7509651,6.0654919,-20.9678103,12.9032679,-12.0968136,6.451634,-6.580609,1.548366,-28.9672301,7.7747114
216,-5.6774132,2.032257,-8.3779944,3.1925289,-12.7509651,6.0654919,-20.9678103,12.9032679,-12.0968136,6.451634,-23.2898169,5.7424544
216,-3.225817,0.8064543,-5.6774132,2.032257,-8.3779944,3.1925289,-12.7509651,6.0654919,-20.9678103,12.9032679,-20.0639999,4.9360001
216,-4.0322712,1.6129085,-3.225817,0.8064543,-5.6774132,2.032257,-8.3779944,3.1925289,-12.7509651,6.0654919,-16.0317287,3.3230916
216,-3.4193439,0.9999953,-4.0322712,1.6129085,-3.225817,0.8064543,-5.6774132,2.032257,-8.3779944,3.1925289,-12.6123848,2.3230963
216,-1.954633,0.3870962,-3.4193439,0.9999953,-4.0322712,1.6129085,-3.225817,0.8064543,-5.6774132,2.032257,-10.6577518,1.9360001
216,-0.7872977,0,-1.954633,0.3870962,-3.4193439,0.9999953,-4.0322712,1.6129085,-3.225817,0.8064543,-9.8704541,1.9360001
216,-0.8064542,0,-0.7872977,0,-1.954633,0.3870962,-3.4193439,0.9999953,-4.0322712,1.6129085,-9.0639999,1.9360001
216,-2.4193627,0,-0.8064542,0,-0.7872977,0,-1.954633,0.3870962,-3.4193439,0.9999953,-6.6446372,1.9360001
216,-1.8064449,0,-2.4193627,0,-0.8064542,0,-0.7872977,0,-1.954633,0.3870962,-4.8381923,1.9360001
216,-1.1935474,0,-1.8064449,0,-2.4193627,0,-0.8064542,0,-0.7872977,0,-3.6446449,1.9360001
216,-0.580645,0.0372344,-1.1935474,0,-1.8064449,0,-2.4193627,0,-0.8064542,0,-3.0639999,1.8987657
216,0,0.1329787,-0.580645,0.0372344,-1.1935474,0,-1.8064449,0,-2.4193627,0,-3.0639999,1.765787
216,0,0.1329788,0,0.1329787,-0.580645,0.0372344,-1.1935474,0,-1.8064449,0,-3.0639999,1.6328082
216,0,0.1329787,0,0.1329788,0,0.1329787,-0.580645,0.0372344,-1.1935474,0,-3.0639999,1.4998295
216,0,0.1329788,0,0.1329787,0,0.1329788,0,0.1329787,-0.580645,0.0372344,-3.0639999,1.3668507
216,0,0.1329787,0,0.1329788,0,0.1329787,0,0.1329788,0,0.1329787,-3.0639999,1.233872
216,0,0.1329788,0,0.1329787,0,0.1329788,0,0.1329787,0,0.1329788,-3.0639999,1.1008932
216,0,0.1329787,0,0.1329788,0,0.1329787,0,0.1329788,0,0.1329787,-3.0639999,0.9679145
216,0.9360001,0.9679145,0,0.1329787,0,0.1329788,0,0.1329787,0,0.1329788,-4,0
216,0,0,0.9360001,0.9679145,0,0.1329787,0,0.1329788,0,0.1329787,-4,0
216,0,0,0,0,0.9360001,0.9679145,0,0.1329787,0,0.1329788,-4,0
216,0,0,0,0,0,0,0.9360001,0.9679145,0,0.1329787,-4,0
216,0,0,0,0,0,0,0,0,0.9360001,0.9679145,-4,0
217,0,0,0,0,0,0,0,0,0,0,-230.0020001,140.9979999
217,-0.806448,1.6128961,0,0,0,0,0,0,0,0,-229.1955521,139.3851038
217,-3.7560456,2.1683507,-0.806448,1.6128961,0,0,0,0,0,0,-225.4395065,137.2167531
217,-5.9213725,3.1542343,-3.7560456,2.1683507,-0.806448,1.6128961,0,0,0,0,-219.518134,134.0625188
217,-12.4837812,5.7741595,-5.9213725,3.1542343,-3.7560456,2.1683507,-0.806448,1.6128961,0,0,-207.0343528,128.2883593
217,-29.0323527,11.2903594,-12.4837812,5.7741595,-5.9213725,3.1542343,-3.7560456,2.1683507,-0.806448,1.6128961,-178.0020001,116.9979999
217,-24.9998893,8.0644804,-29.0323527,11.2903594,-12.4837812,5.7741595,-5.9213725,3.1542343,-3.7560456,2.1683507,-153.0021108,108.9335195
217,-31.1290433,10.5161307,-24.9998893,8.0644804,-29.0323527,11.2903594,-12.4837812,5.7741595,-5.9213725,3.1542343,-121.8730675,98.4173888
217,-23.5897802,8.6693732,-31.1290433,10.5161307,-24.9998893,8.0644804,-29.0323527,11.2903594,-12.4837812,5.7741595,-98.2832873,89.7480156
217,-15.1522024,6.2983818,-23.5897802,8.6693732,-31.1290433,10.5161307,-24.9998893,8.0644804,-29.0323527,11.2903594,-83.1310849,83.4496338
217,-16.1290848,6.4516339,-15.1522024,6.2983818,-23.5897802,8.6693732,-31.1290433,10.5161307,-24.9998893,8.0644804,-67.0020001,76.9979999
217,-2.4193441,0.806448,-16.1290848,6.4516339,-15.1522024,6.2983818,-23.5897802,8.6693732,-31.1290433,10.5161307,-64.582656,76.1915519
217,-7.9354654,6.9354607,-2.4193441,0.806448,-16.1290848,6.4516339,-15.1522024,6.2983818,-23.5897802,8.6693732,-56.6471906,69.2560912
217,-9.6774122,8.8709612,-7.9354654,6.9354607,-2.4193441,0.806448,-16.1290848,6.4516339,-15.1522024,6.2983818,-46.9697784,60.38513
217,-9.5927275,8.5745877,-9.6774122,8.8709612,-7.9354654,6.9354607,-2.4193441,0.806448,-16.1290848,6.4516339,-37.3770509,51.8105423
217,-9.3750508,7.8125424,-9.5927275,8.5745877,-9.6774122,8.8709612,-7.9354654,6.9354607,-2.4193441,0.806448,-28.0020001,43.9979999
217,-0.806448,1.6128961,-9.3750508,7.8125424,-9.5927275,8.5745877,-9.6774122,8.8709612,-7.9354654,6.9354607,-27.1955521,42.3851038
217,-0.8064528,1.0000047,-0.806448,1.6128961,-9.3750508,7.8125424,-9.5927275,8.5745877,-9.6774122,8.8709612,-26.3890993,41.3850991
217,-0.3870992,0.8064526,-0.8064528,1.0000047,-0.806448,1.6128961,-9.3750508,7.8125424,-9.5927275,8.5745877,-26.0020001,40.5786465
217,0,0.8064512,-0.3870992,0.8064526,-0.8064528,1.0000047,-0.806448,1.6128961,-9.3750508,7.8125424,-26.0020001,39.7721953
217,-0.1249907,0.8991861,0,0.8064512,-0.3870992,0.8064526,-0.8064528,1.0000047,-0.806448,1.6128961,-25.8770094,38.8730092
217,-3.1249937,3.1249936,-0.1249907,0.8991861,0,0.8064512,-0.3870992,0.8064526,-0.8064528,1.0000047,-22.7520157,35.7480156
217,-1.3629164,2.5887181,-3.1249937,3.1249936,-0.1249907,0.8991861,0,0.8064512,-0.3870992,0.8064526,-21.3890993,33.1592975
217,-1.0161293,2.0000044,-1.3629164,2.5887181,-3.1249937,3.1249936,-0.1249907,0.8991861,0,0.8064512,-20.37297,31.1592931
217,-1.2096768,1.6129023,-1.0161293,2.0000044,-1.3629164,2.5887181,-3.1249937,3.1249936,-0.1249907,0.8991861,-19.1632932,29.5463908
217,-1.2258048,1.6129026,-1.2096768,1.6129023,-1.0161293,2.0000044,-1.3629164,2.5887181,-3.1249937,3.1249936,-17.9374884,27.9334882
217,-1.6129085,1.6129084,-1.2258048,1.6129026,-1.2096768,1.6129023,-1.0161293,2.0000044,-1.3629164,2.5887181,-16.3245799,26.3205798
217,-0.9475794,0.9475795,-1.6129085,1.6129084,-1.2258048,1.6129026,-1.2096768,1.6129023,-1.0161293,2.0000044,-15.3770005,25.3730003
217,0.6229995,1.3730003,-0.9475794,0.9475795,-1.6129085,1.6129084,-1.2258048,1.6129026,-1.2096768,1.6129023,-16,24
217,0,0,0.6229995,1.3730003,-0.9475794,0.9475795,-1.6129085,1.6129084,-1.2258048,1.6129026,-16,24
217,0,0,0,0,0.6229995,1.3730003,-0.9475794,0.9475795,-1.6129085,1.6129084,-16,24
217,0,0,0,0,0,0,0.6229995,1.3730003,-0.9475794,0.9475795,-16,24
217,0,0,0,0,0,0,0,0,0.6229995,1.3730003,-16,24
218,0,0,0,0,0,0,0,0,0,0,44.8109999,82.8109999
218,0,0.1602563,0,0,0,0,0,0,0,0,44.8109999,82.6507436
218,0,0.1602563,0,0.1602563,0,0,0,0,0,0,44.8109999,82.4904873
218,0,0.1602562,0,0.1602563,0,0.1602563,0,0,0,0,44.8109999,82.3302311
218,0,0.1602563,0,0.1602562,0,0.1602563,0,0.1602563,0,0,44.8109999,82.1699748
218,0,0.1602563,0,0.1602563,0,0.1602562,0,0.1602563,0,0.1602563,44.8109999,82.0097185
218,0,0.1602562,0,0.1602563,0,0.1602563,0,0.1602562,0,0.1602563,44.8109999,81.8494623
218,3.6774048,9.2319743,0,0.1602562,0,0.1602563,0,0.1602563,0,0.1602562,41.1335951,72.617488
218,4.0000025,10.0000062,3.6774048,9.2319743,0,0.1602562,0,0.1602563,0,0.1602563,37.1335926,62.6174818
218,2.97883,6.681465,4.0000025,10.0000062,3.6774048,9.2319743,0,0.1602562,0,0.1602563,34.1547626,55.9360168
218,2.3437627,3.1250169,2.97883,6.681465,4.0000025,10.0000062,3.6774048,9.2319743,0,0.1602562,31.8109999,52.8109999
218,0.8064481,1.6128961,2.3437627,3.1250169,2.97883,6.681465,4.0000025,10.0000062,3.6774048,9.2319743,31.0045518,51.1981038
218,0.8064527,2.2258063,0.8064481,1.6128961,2.3437627,3.1250169,2.97883,6.681465,4.0000025,10.0000062,30.1980991,48.9722975
218,0.806451,1.5806494,0.8064527,2.2258063,0.8064481,1.6128961,2.3437627,3.1250169,2.97883,6.681465,29.3916481,47.3916481
218,1.3916481,1.3916481,0.806451,1.5806494,0.8064527,2.2258063,0.8064481,1.6128961,2.3437627,3.1250169,28,46
218,0,0,1.3916481,1.3916481,0.806451,1.5806494,0.8064527,2.2258063,0.8064481,1.6128961,28,46
218,0,0,0,0,1.3916481,1.3916481,0.806451,1.5806494,0.8064527,2.2258063,28,46
218,0,0,0,0,0,0,1.3916481,1.3916481,0.806451,1.5806494,28,46
218,0,0,0,0,0,0,0,0,1.3916481,1.3916481,28,46
219,0,0,0,0,0,0,0,0,0,0,-19.1260002,44.8739998
219,-1.6128961,2.4193441,0,0,0,0,0,0,0,0,-17.5131041,42.4546557
219,-1.6129055,3.032259,-1.6128961,2.4193441,0,0,0,0,0,0,-15.9001986,39.4223967
219,-1.5866945,2.767141,-1.6129055,3.032259,-1.6128961,2.4193441,0,0,0,0,-14.3135041,36.6552557
219,-1.961687,3.3296219,-1.5866945,2.767141,-1.6129055,3.032259,-1.6128961,2.4193441,0,0,-12.3518171,33.3256338
219,-3.2258169,6.451634,-1.961687,3.3296219,-1.5866945,2.767141,-1.6129055,3.032259,-1.6128961,2.4193441,-9.1260002,26.8739998
219,-2.4193442,4.0322402,-3.2258169,6.451634,-1.961687,3.3296219,-1.5866945,2.767141,-1.6129055,3.032259,-6.706656,22.8417596
219,-1.1935566,2.1935614,-2.4193442,4.0322402,-3.2258169,6.451634,-1.961687,3.3296219,-1.5866945,2.767141,-5.5130994,20.6481982
219,0.4869006,1.6481982,-1.1935566,2.1935614,-2.4193442,4.0322402,-3.2258169,6.451634,-1.961687,3.3296219,-6,19
219,0,0,0.4869006,1.6481982,-1.1935566,2.1935614,-2.4193442,4.0322402,-3.2258169,6.451634,-6,19
219,0,0,0,0,0.4869006,1.6481982,-1.1935566,2.1935614,-2.4193442,4.0322402,-6,19
219,0,0,0,0,0,0,0.4869006,1.6481982,-1.1935566,2.1935614,-6,19
219,0,0,0,0,0,0,0,0,0.4869006,1.6481982,-6,19
220,0,0,0,0,0,0,0,0,0,0,-29.1889999,40.8110001
220,-4.0322712,1.6129085,0,0,0,0,0,0,0,0,-25.1567287,39.1980916
220,-4.0322477,3.4516103,-4.0322712,1.6129085,0,0,0,0,0,0,-21.124481,35.7464813
220,-3.1935462,2.7741913,-4.0322477,3.4516103,-4.0322712,1.6129085,0,0,0,0,-17.9309348,32.97229
220,-2.8356928,2.692551,-3.1935462,2.7741913,-4.0322477,3.4516103,-4.0322712,1.6129085,0,0,-15.095242,30.279739
220,-3.9062421,5.4687389,-2.8356928,2.692551,-3.1935462,2.7741913,-4.0322477,3.4516103,-4.0322712,1.6129085,-11.1889999,24.8110001
220,-1.6129085,3.225817,-3.9062421,5.4687389,-2.8356928,2.692551,-3.1935462,2.7741913,-4.0322477,3.4516103,-9.5760914,21.5851831
220,-1.6128991,3.2257981,-1.6129085,3.225817,-3.9062421,5.4687389,-2.8356928,2.692551,-3.1935462,2.7741913,-7.9631923,18.359385
220,-1.6129025,1.5483849,-1.6128991,3.2257981,-1.6129085,3.225817,-3.9062421,5.4687389,-2.8356928,2.692551,-6.3502898,16.8110001
220,-1.1612899,0.4516186,-1.6129025,1.5483849,-1.6128991,3.2257981,-1.6129085,3.225817,-3.9062421,5.4687389,-5.1889999,16.3593815
220,0.8110001,2.3593815,-1.1612899,0.4516186,-1.6129025,1.5483849,-1.6128991,3.2257981,-1.6129085,3.225817,-6,14
220,0,0,0.8110001,2.3593815,-1.1612899,0.4516186,-1.6129025,1.5483849,-1.6128991,3.2257981,-6,14
220,0,0,0,0,0.8110001,2.3593815,-1.1612899,0.4516186,-1.6129025,1.5483849,-6,14
220,0,0,0,0,0,0,0.8110001,2.3593815,-1.1612899,0.4516186,-6,14
220,0,0,0,0,0,0,0,0,0.8110001,2.3593815,-6,14
221,0,0,0,0,0,0,0,0,0,0,-220.97,207.03
221,-0.7978715,0.2659572,0,0,0,0,0,0,0,0,-220.1721285,206.7640428
221,-0.7978714,0.2659572,-0.7978715,0.2659572,0,0,0,0,0,0,-219.3742571,206.4980856
221,-0.7978715,0.2659571,-0.7978714,0.2659572,-0.7978715,0.2659572,0,0,0,0,-218.5763856,206.2321285
221,-2.1547516,1.3634031,-0.7978715,0.2659571,-0.7978714,0.2659572,-0.7978715,0.2659572,0,0,-216.421634,204.8687254
221,-6.451634,4.8387254,-2.1547516,1.3634031,-0.7978715,0.2659571,-0.7978714,0.2659572,-0.7978715,0.2659572,-209.97,200.03
221,-22.5805451,12.0967206,-6.451634,4.8387254,-2.1547516,1.3634031,-0.7978715,0.2659571,-0.7978714,0.2659572,-187.3894549,187.9332794
221,-23.8064787,14.5483945,-22.5805451,12.0967206,-6.451634,4.8387254,-2.1547516,1.3634031,-0.7978715,0.2659571,-163.5829762,173.3848849
221,-31.742018,22.0323112,-23.8064787,14.5483945,-22.5805451,12.0967206,-6.451634,4.8387254,-2.1547516,1.3634031,-131.8409582,151.3525737
221,-33.5584993,26.4476181,-31.742018,22.0323112,-23.8064787,14.5483945,-22.5805451,12.0967206,-6.451634,4.8387254,-98.2824589,124.9049556
221,-20.3124589,21.8749556,-33.5584993,26.4476181,-31.742018,22.0323112,-23.8064787,14.5483945,-22.5805451,12.0967206,-77.97,103.03
221,-26.6127853,29.0321295,-20.3124589,21.8749556,-33.5584993,26.4476181,-31.742018,22.0323112,-23.8064787,14.5483945,-51.3572147,73.9978705
221,-15.5807266,17.387184,-26.6127853,29.0321295,-20.3124589,21.8749556,-33.5584993,26.4476181,-31.742018,22.0323112,-35.7764881,56.6106865
221,-11.2581036,12.451657,-15.5807266,17.387184,-26.6127853,29.0321295,-20.3124589,21.8749556,-33.5584993,26.4476181,-24.5183845,44.1590295
221,-9.8064599,10.387105,-11.2581036,12.451657,-15.5807266,17.387184,-26.6127853,29.0321295,-20.3124589,21.8749556,-14.7119246,33.7719245
221,-8.0544013,8.0544012,-9.8064599,10.387105,-11.2581036,12.451657,-15.5807266,17.387184,-26.6127853,29.0321295,-6.6575233,25.7175233
221,-7.81248416,7.8124842,-8.0544013,8.0544012,-9.8064599,10.387105,-11.2581036,12.451657,-15.5807266,17.387184,1.15496086,17.9050391
221,-4.32664229,4.9395431,-7.81248416,7.8124842,-8.0544013,8.0544012,-9.8064599,10.387105,-11.2581036,12.451657,5.48160315,12.965496
221,-4.06452704,5.2903363,-4.32664229,4.9395431,-7.81248416,7.8124842,-8.0544013,8.0544012,-9.8064599,10.387105,9.54613019,7.6751597
221,-4.38709995,6.2258125,-4.06452704,5.2903363,-4.32664229,4.9395431,-7.81248416,7.8124842,-8.0544013,8.0544012,13.93323014,1.4493472
221,-3.16128149,5.4516031,-4.38709995,6.2258125,-4.06452704,5.2903363,-4.32664229,4.9395431,-7.81248416,7.8124842,17.09451163,-4.0022559
221,-1.61290849,0.8064542,-3.16128149,5.4516031,-4.38709995,6.2258125,-4.06452704,5.2903363,-4.32664229,4.9395431,18.70742012,-4.8087101
221,0.70742012,1.1912899,-1.61290849,0.8064542,-3.16128149,5.4516031,-4.38709995,6.2258125,-4.06452704,5.2903363,18,-6
221,0,0,0.70742012,1.1912899,-1.61290849,0.8064542,-3.16128149,5.4516031,-4.38709995,6.2258125,18,-6
221,0,0,0,0,0.70742012,1.1912899,-1.61290849,0.8064542,-3.16128149,5.4516031,18,-6
221,0,0,0,0,0,0,0.70742012,1.1912899,-1.61290849,0.8064542,18,-6
221,0,0,0,0,0,0,0,0,0.70742012,1.1912899,18,-6
222,0,0,0,0,0,0,0,0,0,0,84.78,-78.22
222,0,-0.2659571,0,0,0,0,0,0,0,0,84.78,-77.9540429
222,0,-0.2659572,0,-0.2659571,0,0,0,0,0,0,84.78,-77.6880857
222,0,-0.2659572,0,-0.2659572,0,-0.2659571,0,0,0,0,84.78,-77.4221285
222,1.7419118,-2.5246776,0,-0.2659572,0,-0.2659572,0,-0.2659571,0,0,83.0380882,-74.8974509
222,7.2580882,-9.6774509,1.7419118,-2.5246776,0,-0.2659572,0,-0.2659572,0,-0.2659571,75.78,-65.22
222,12.9032679,-16.1290848,7.2580882,-9.6774509,1.7419118,-2.5246776,0,-0.2659572,0,-0.2659572,62.8767321,-49.0909152
222,20.2580377,-23.4838359,12.9032679,-16.1290848,7.2580882,-9.6774509,1.7419118,-2.5246776,0,-0.2659572,42.6186944,-25.6070793
222,17.9677301,-17.8386948,20.2580377,-23.4838359,12.9032679,-16.1290848,7.2580882,-9.6774509,1.7419118,-2.5246776,24.6509643,-7.7683845
222,12.7147349,-10.3921551,17.9677301,-17.8386948,20.2580377,-23.4838359,12.9032679,-16.1290848,7.2580882,-9.6774509,11.9362294,2.6237706
222,10.1562294,-10.1562294,12.7147349,-10.3921551,17.9677301,-17.8386948,20.2580377,-23.4838359,12.9032679,-16.1290848,1.78,12.78
222,1.6129085,-1.6129085,10.1562294,-10.1562294,12.7147349,-10.3921551,17.9677301,-17.8386948,20.2580377,-23.4838359,0.1670915,14.3929085
222,0.9999953,-0.9999952,1.6129085,-1.6129085,10.1562294,-10.1562294,12.7147349,-10.3921551,17.9677301,-17.8386948,-0.8329038,15.3929037
222,1.1670962,0.3929037,0.9999953,-0.9999952,1.6129085,-1.6129085,10.1562294,-10.1562294,12.7147349,-10.3921551,-2,15
222,0,0,1.1670962,0.3929037,0.9999953,-0.9999952,1.6129085,-1.6129085,10.1562294,-10.1562294,-2,15
222,0,0,0,0,1.1670962,0.3929037,0.9999953,-0.9999952,1.6129085,-1.6129085,-2,15
222,0,0,0,0,0,0,1.1670962,0.3929037,0.9999953,-0.9999952,-2,15
222,0,0,0,0,0,0,0,0,1.1670962,0.3929037,-2,15
223,0,0,0,0,0,0,0,0,0,0,79.092,43.092
223,0,1.0638286,0,0,0,0,0,0,0,0,79.092,42.0281714
223,0,1.0638287,0,1.0638286,0,0,0,0,0,0,79.092,40.9643427
223,0,1.0638286,0,1.0638287,0,1.0638286,0,0,0,0,79.092,39.9005141
223,1.3548203,1.3891514,0,1.0638286,0,1.0638287,0,1.0638286,0,0,77.7371797,38.5113627
223,5.6451797,2.4193627,1.3548203,1.3891514,0,1.0638286,0,1.0638287,0,1.0638286,72.092,36.092
223,7.2580324,3.2257922,5.6451797,2.4193627,1.3548203,1.3891514,0,1.0638286,0,1.0638287,64.8339676,32.8662078
223,2.9677692,0.7742078,7.2580324,3.2257922,5.6451797,2.4193627,1.3548203,1.3891514,0,1.0638286,61.8661984,32.092
223,2.0322538,0.4193518,2.9677692,0.7742078,7.2580324,3.2257922,5.6451797,2.4193627,1.3548203,1.3891514,59.8339446,31.6726482
223,2.1794361,1.0181397,2.0322538,0.4193518,2.9677692,0.7742078,7.2580324,3.2257922,5.6451797,2.4193627,57.6545085,30.6545085
223,1.5625085,1.5625085,2.1794361,1.0181397,2.0322538,0.4193518,2.9677692,0.7742078,7.2580324,3.2257922,56.092,29.092
223,4.0322402,1.6128961,1.5625085,1.5625085,2.1794361,1.0181397,2.0322538,0.4193518,2.9677692,0.7742078,52.0597598,27.4791039
223,1.5806606,1.0000047,4.0322402,1.6128961,1.5625085,1.5625085,2.1794361,1.0181397,2.0322538,0.4193518,50.4790992,26.4790992
223,2.4838583,0.806451,1.5806606,1.0000047,4.0322402,1.6128961,1.5625085,1.5625085,2.1794361,1.0181397,47.9952409,25.6726482
223,3.5806457,0.5806482,2.4838583,0.806451,1.5806606,1.0000047,4.0322402,1.6128961,1.5625085,1.5625085,44.4145952,25.092
223,2.3850905,0.0624953,3.5806457,0.5806482,2.4838583,0.806451,1.5806606,1.0000047,4.0322402,1.6128961,42.0295047,25.0295047
223,1.5624969,1.5624969,2.3850905,0.0624953,3.5806457,0.5806482,2.4838583,0.806451,1.5806606,1.0000047,40.4670078,23.4670078
223,1.4670078,1.4670078,1.5624969,1.5624969,2.3850905,0.0624953,3.5806457,0.5806482,2.4838583,0.806451,39,22
223,0,0,1.4670078,1.4670078,1.5624969,1.5624969,2.3850905,0.0624953,3.5806457,0.5806482,39,22
223,0,0,0,0,1.4670078,1.4670078,1.5624969,1.5624969,2.3850905,0.0624953,39,22
223,0,0,0,0,0,0,1.4670078,1.4670078,1.5624969,1.5624969,39,22
223,0,0,0,0,0,0,0,0,1.4670078,1.4670078,39,22
224,0,0,0,0,0,0,0,0,0,0,138.9989998,-144.0010002
224,0.4,-0.8,0,0,0,0,0,0,0,0,138.5989998,-143.2010002
224,0.4,-0.8,0.4,-0.8,0,0,0,0,0,0,138.1989998,-142.4010002
224,0.4,-0.8,0.4,-0.8,0.4,-0.8,0,0,0,0,137.7989998,-141.6010002
224,0.4,-0.8,0.4,-0.8,0.4,-0.8,0.4,-0.8,0,0,137.3989998,-140.8010002
224,0.4,-0.8,0.4,-0.8,0.4,-0.8,0.4,-0.8,0.4,-0.8,136.9989998,-140.0010002
224,6.4515843,-9.6773765,0.4,-0.8,0.4,-0.8,0.4,-0.8,0.4,-0.8,130.5474155,-130.3236237
224,6.451622,-10.9032347,6.4515843,-9.6773765,0.4,-0.8,0.4,-0.8,0.4,-0.8,124.0957935,-119.420389
224,11.9031817,-16.3225359,6.451622,-10.9032347,6.4515843,-9.6773765,0.4,-0.8,0.4,-0.8,112.1926118,-103.0978531
224,17.6128501,-20.9676942,11.9031817,-16.3225359,6.451622,-10.9032347,6.4515843,-9.6773765,0.4,-0.8,94.5797617,-82.1301589
224,19.4869443,-20.7853598,17.6128501,-20.9676942,11.9031817,-16.3225359,6.451622,-10.9032347,6.4515843,-9.6773765,75.0928174,-61.3447991
224,22.6562041,-16.4062168,19.4869443,-20.7853598,17.6128501,-20.9676942,11.9031817,-16.3225359,6.451622,-10.9032347,52.4366133,-44.9385823
224,14.0182246,-9.4536893,22.6562041,-16.4062168,19.4869443,-20.7853598,17.6128501,-20.9676942,11.9031817,-16.3225359,38.4183887,-35.484893
224,7.5161479,-5.5806519,14.0182246,-9.4536893,22.6562041,-16.4062168,19.4869443,-20.7853598,17.6128501,-20.9676942,30.9022408,-29.9042411
224,3.8064473,-3.3548441,7.5161479,-5.5806519,14.0182246,-9.4536893,22.6562041,-16.4062168,19.4869443,-20.7853598,27.0957935,-26.549397
224,3.1935612,-1.5483968,3.8064473,-3.3548441,7.5161479,-5.5806519,14.0182246,-9.4536893,22.6562041,-16.4062168,23.9022323,-25.0010002
224,2.4193627,0,3.1935612,-1.5483968,3.8064473,-3.3548441,7.5161479,-5.5806519,14.0182246,-9.4536893,21.4828696,-25.0010002
224,1.1088694,-0.6249997,2.4193627,0,3.1935612,-1.5483968,3.8064473,-3.3548441,7.5161479,-5.5806519,20.3740002,-24.3760005
224,0.7943522,-0.3750003,1.1088694,-0.6249997,2.4193627,0,3.1935612,-1.5483968,3.8064473,-3.3548441,19.579648,-24.0010002
224,0.693549,0,0.7943522,-0.3750003,1.1088694,-0.6249997,2.4193627,0,3.1935612,-1.5483968,18.886099,-24.0010002
224,0.4032271,0,0.693549,0,0.7943522,-0.3750003,1.1088694,-0.6249997,2.4193627,0,18.4828719,-24.0010002
