trial,target r,target y,target x,iteration,time,widget x,widget y
264,47,299,429,8,0.4,421,327
264,47,299,429,9,0.45,421,327
265,14,187,411,0,0.0,277.876999855,102.876999855
265,14,187,411,1,0.05,281.60040955,103.408915526
265,14,187,411,2,0.1,286.618967492,104.651207694
265,14,187,411,3,0.15,309.199630467,120.780267739
265,14,187,411,4,0.2,337.23188476,141.457686349
265,14,187,411,5,0.25,357.876999855,157.876999855
265,14,187,411,6,0.3,373.554450768,171.328633797
265,14,187,411,7,0.35,382.651207694,177.070551815
265,14,187,411,8,0.4,389.102816826,179.48990834
265,14,187,411,9,0.45,391.715718861,181.296359358
265,14,187,411,10,0.5,393.876999855,181.876999855
265,14,187,411,11,0.55,398.102816826,181.876999855
265,14,187,411,12,0.6,403.102809135,181.876999855
265,14,187,411,13,0.65,405.502006933,182.689503394
265,14,187,411,14,0.7,408,184
265,14,187,411,15,0.75,408,184
265,14,187,411,16,0.8,408,184
265,14,187,411,17,0.85,408,184
265,14,187,411,18,0.9,408,184
266,13,172,494,0,0.0,116.877000093,234.877000093
266,13,172,494,1,0.05,119.277000093,234.877000093
266,13,172,494,2,0.1,121.677000093,234.877000093
266,13,172,494,3,0.15,140.618856981,231.651207932
266,13,172,494,4,0.2,260.345603409,209.595775519
266,13,172,494,5,0.25,388.877000093,186.877000093
266,13,172,494,6,0.3,440.651123133,182.425396916
266,13,172,494,7,0.35,456.137640526,179.877000093
266,13,172,494,8,0.4,457.999340651,179.877000093
266,13,172,494,9,0.45,459.861040777,179.877000093
266,13,172,494,10,0.5,461.722740902,179.877000093
266,13,172,494,11,0.55,472.07051201,179.877000093
266,13,172,494,12,0.6,488.457652896,179.877000093
266,13,172,494,13,0.65,494.715710168,179.877000093
266,13,172,494,14,0.7,494.877000093,179.637638193
266,13,172,494,15,0.75,494.877000093,179.371680695
266,13,172,494,16,0.8,494.877000093,179.105723197
266,13,172,494,17,0.85,496,180
266,13,172,494,18,0.9,496,180
266,13,172,494,19,0.95,496,180
266,13,172,494,20,1.0,496,180
266,13,172,494,21,1.05,496,180
267,52,203,213,0,0.0,497.846000195,351.846000195
267,52,203,213,1,0.05,495.870014477,353.630008984
267,52,203,213,2,0.1,490.670014477,350.430008984
267,52,203,213,3,0.15,485.470014477,347.230008984
267,52,203,213,4,0.2,428.426836042,312.749334964
267,52,203,213,5,0.25,351.846000195,271.846000195
267,52,203,213,6,0.3,285.2008851,238.491190661
267,52,203,213,7,0.35,258.491190661,223.394397017
267,52,203,213,8,0.4,244.096047133,217.783519752
267,52,203,213,9,0.45,239.706215541,215.846000195
267,52,203,213,10,0.5,239.168580757,215.846000195
267,52,203,213,11,0.55,238.528540442,215.846000195
267,52,203,213,12,0.6,239,217
267,52,203,213,13,0.65,239,217
267,52,203,213,14,0.7,239,217
267,52,203,213,15,0.75,239,217
267,52,203,213,16,0.8,239,217
268,47,313,176,0,0.0,132.126000166,239.126000166
268,47,313,176,1,0.05,133.351801755,247.867908905
268,47,313,176,2,0.1,142.438474741,279.094712028
268,47,313,176,3,0.15,152.771136448,293.384032529
268,47,313,176,4,0.2,159.803407414,298.545351978
268,47,313,176,5,0.25,165,300
268,47,313,176,6,0.3,165,300
268,47,313,176,7,0.35,165,300
268,47,313,176,8,0.4,165,300
268,47,313,176,9,0.45,165,300
269,45,303,189,0,0.0,470.876000166,289.876000166
269,45,303,189,1,0.05,470.069549024,289.876000166
269,45,303,189,2,0.1,466.521190632,289.876000166
269,45,303,189,3,0.15,449.68855884,289.876000166
269,45,303,189,4,0.2,351.585910646,291.134055602
269,45,303,189,5,0.25,243.714721008,292.876000166
269,45,303,189,6,0.3,238.715999937,292.929333576
269,45,303,189,7,0.35,238.315999937,293.062666909
269,45,303,189,8,0.4,237.915999937,293.196000242
269,45,303,189,9,0.45,237.515999937,293.329333576
269,45,303,189,10,0.5,237.115999937,293.462666909
269,45,303,189,11,0.55,236.715999937,293.596000242
269,45,303,189,12,0.6,236.315999937,293.729333576
269,45,303,189,13,0.65,235.915999937,293.862666909
269,45,303,189,14,0.7,224.617945822,295.779221904
269,45,303,189,15,0.75,214.876000166,297.897275251
269,45,303,189,16,0.8,214.876000166,298.429190921
269,45,303,189,17,0.85,216,300
269,45,303,189,18,0.9,216,300
269,45,303,189,19,0.95,216,300
269,45,303,189,20,1.0,216,300
269,45,303,189,21,1.05,216,300
270,16,370,138,0,0.0,272.313999891,284.313999891
270,16,370,138,1,0.05,268.34574364,286.694953642
270,16,370,138,2,0.1,238.24929799,302.31411064
270,16,370,138,3,0.15,165.668738668,345.055993231
270,16,370,138,4,0.2,128.90774882,364.313999891
270,16,370,138,5,0.25,128.313999891,364.711437199
270,16,370,138,6,0.3,128.313999891,365.352462276
270,16,370,138,7,0.35,128.313999891,365.993487353
270,16,370,138,8,0.4,128.313999891,367.120454134
270,16,370,138,9,0.45,126.313999891,369.523676604
270,16,370,138,10,0.5,127,371
270,16,370,138,11,0.55,127,371
270,16,370,138,12,0.6,127,371
270,16,370,138,13,0.65,127,371
270,16,370,138,14,0.7,127,371
271,10,281,371,0,0.0,566.720999956,164.720999956
271,10,281,371,1,0.05,566.720999956,166.316742921
271,10,281,371,2,0.1,564.011359354,169.462911772
271,10,281,371,3,0.15,532.559798948,181.559688198
271,10,281,371,4,0.2,437.753284765,214.624213209
271,10,281,371,5,0.25,383.720999956,243.720999956
271,10,281,371,6,0.3,376.8177936,252.07580949
271,10,281,371,7,0.35,370.75327117,265.656457529
271,10,281,371,8,0.4,366.720999956,274.527447996
271,10,281,371,9,0.45,365.301644919,275.979065068
271,10,281,371,10,0.5,362.720999956,280.720999956
271,10,281,371,11,0.55,363.124225527,281.930676668
271,10,281,371,12,0.6,363.527451098,283.140353381
271,10,281,371,13,0.65,364.133697456,283.720999956
271,10,281,371,14,0.7,366,285
271,10,281,371,15,0.75,366,285
271,10,281,371,16,0.8,366,285
271,10,281,371,17,0.85,366,285
271,10,281,371,18,0.9,366,285
272,74,207,310,0,0.0,123.095000029,207.095000029
272,74,207,310,1,0.05,127.998206385,214.998206385
272,74,207,310,2,0.1,150.707825452,224.095000029
272,74,207,310,3,0.15,188.28237877,223.28250394
272,74,207,310,4,0.2,223.417498951,217.578889157
272,74,207,310,5,0.25,254.482067031,211.030488861
272,74,207,310,6,0.3,266.719996862,209.095000029
272,74,207,310,7,0.35,268,210
272,74,207,310,8,0.4,268,210
272,74,207,310,9,0.45,268,210
272,74,207,310,10,0.5,268,210
272,74,207,310,11,0.55,268,210
273,30,147,351,0,0.0,400.971000195,119.971000195
273,30,147,351,1,0.05,396.002277669,119.971000195
273,30,147,351,2,0.1,376.261359593,122.938728981
273,30,147,351,3,0.15,352.874279589,131.809688437
273,30,147,351,4,0.2,348,136
273,30,147,351,5,0.25,348,136
273,30,147,351,6,0.3,348,136
273,30,147,351,7,0.35,348,136
273,30,147,351,8,0.4,348,136
274,14,100,579,0,0.0,507.127000093,174.127000093
274,14,100,579,1,0.05,510.973150554,168.037261865
274,14,100,579,2,0.1,514.819301014,161.947523636
274,14,100,579,3,0.15,518.665451474,155.857785407
274,14,100,579,4,0.2,543.997915239,123.481901919
274,14,100,579,5,0.25,565.127000093,106.127000093
274,14,100,579,6,0.3,576.417305655,98.4495953267
274,14,100,579,7,0.35,582.320545851,94.1270000935
274,14,100,579,8,0.4,583.933448134,93.3205520531
274,14,100,579,9,0.45,586,94
274,14,100,579,10,0.5,586,94
274,14,100,579,11,0.55,586,94
274,14,100,579,12,0.6,586,94
274,14,100,579,13,0.65,586,94
275,35,382,234,0,0.0,487.032999992,246.032999992
275,35,382,234,1,0.05,486.239348742,246.032999992
275,35,382,234,2,0.1,468.710532431,251.129732108
275,35,382,234,3,0.15,386.452565614,285.807097081
275,35,382,234,4,0.2,265.595574313,358.157960876
275,35,382,234,5,0.25,230.032999993,370.032999992
275,35,382,234,6,0.3,231,371
275,35,382,234,7,0.35,231,371
275,35,382,234,8,0.4,231,371
275,35,382,234,9,0.45,231,371
275,35,382,234,10,0.5,231,371
276,19,141,385,0,0.0,497.813999891,147.813999891
276,19,141,385,1,0.05,493.749481033,147.813999891
276,19,141,385,2,0.1,474.136512658,145.426895972
276,19,141,385,3,0.15,445.104277765,143.813999891
276,19,141,385,4,0.2,414.846254185,143.813999891
276,19,141,385,5,0.25,399.813999891,143.813999891
276,19,141,385,6,0.3,399.20109612,142.813999891
276,19,141,385,7,0.35,400,144
276,19,141,385,8,0.4,400,144
276,19,141,385,9,0.45,400,144
276,19,141,385,10,0.5,400,144
276,19,141,385,11,0.55,400,144
277,68,330,164,0,0.0,321.907999992,363.907999992
277,68,330,164,1,0.05,307.843485253,357.32735503
277,68,330,164,2,0.1,290.972480396,356.520896073
277,68,330,164,3,0.15,271.617640594,354.907999992
277,68,330,164,4,0.2,256.262809526,354.907999992
277,68,330,164,5,0.25,243.907999992,354.907999992
277,68,330,164,6,0.3,235.295096221,354.295096221
277,68,330,164,7,0.35,229.133792154,353.907999992
277,68,330,164,8,0.4,220.262820293,353.907999992
277,68,330,164,9,0.45,213.230579844,353.907999992
277,68,330,164,10,0.5,212,355
277,68,330,164,11,0.55,212,355
277,68,330,164,12,0.6,212,355
277,68,330,164,13,0.65,212,355
277,68,330,164,14,0.7,212,355
278,53,303,476,0,0.0,290.907999992,363.907999992
278,53,303,476,1,0.05,292.520902275,363.907999992
278,53,303,476,2,0.1,311.811055604,358.29517457
278,53,303,476,3,0.15,367.345363087,333.720558666
278,53,303,476,4,0.2,428.811147103,309.133833685
278,53,303,476,5,0.25,468.262811412,300.843488825
278,53,303,476,6,0.3,485.78296516,297.658006325
278,53,303,476,7,0.35,494.585404759,294.907999992
278,53,303,476,8,0.4,498,296
278,53,303,476,9,0.45,498,296
278,53,303,476,10,0.5,498,296
278,53,303,476,11,0.55,498,296
278,53,303,476,12,0.6,498,296
279,46,379,190,0,0.0,409.001999855,216.001999855
279,46,379,190,1,0.05,408.208348605,216.001999855
279,46,379,190,2,0.1,389.259921471,221.679487087
279,46,379,190,3,0.15,323.937375906,256.356901679
279,46,379,190,4,0.2,263.126933918,303.283321287
279,46,379,190,5,0.25,246.001999856,322.001999854
279,46,379,190,6,0.3,233.485823487,340.195627136
279,46,379,190,7,0.35,219.470738773,359.752012521
279,46,379,190,8,0.4,213.195545612,367.61490834
279,46,379,190,9,0.45,210.163280849,371.421359358
279,46,379,190,10,0.5,208.986124196,374.001999855
279,46,379,190,11,0.55,208.192472946,374.001999855
279,46,379,190,12,0.6,209,375
279,46,379,190,13,0.65,209,375
279,46,379,190,14,0.7,209,375
279,46,379,190,15,0.75,209,375
279,46,379,190,16,0.8,209,375
280,70,360,402,0,0.0,272.938999891,282.938999891
280,70,360,402,1,0.05,272.938999891,284.551902174
280,70,360,402,2,0.1,299.003460794,298.293820192
280,70,360,402,3,0.15,342.551989901,312.003542319
280,70,360,402,4,0.2,366.455130114,319.777709966
280,70,360,402,5,0.25,370.938999891,320.938999891
280,70,360,402,6,0.3,372,322
280,70,360,402,7,0.35,372,322
280,70,360,402,8,0.4,372,322
280,70,360,402,9,0.45,372,322
281,74,279,124,0,0.0,190.814999819,327.814999819
281,74,279,124,1,0.05,190.814999819,326.214999819
281,74,279,124,2,0.1,190.814999819,324.614999819
281,74,279,124,3,0.15,181.944003149,316.556911634
281,74,279,124,4,0.2,170.783744464,307.189995535
281,74,279,124,5,0.25,169,306
281,74,279,124,6,0.3,169,306
281,74,279,124,7,0.35,169,306
281,74,279,124,8,0.4,169,306
281,74,279,124,9,0.45,169,306
282,70,323,592,0,0.0,568.81400013,146.81400013
282,70,323,592,1,0.05,568.81400013,154.072060403
282,70,323,592,2,0.1,571.251491655,194.626406903
282,70,323,592,3,0.15,576.039792291,230.362305057
282,70,323,592,4,0.2,581.491407377,251.007518249
282,70,323,592,5,0.25,584.845247801,260.876495473
282,70,323,592,6,0.3,585.81400013,263.426900924
282,70,323,592,7,0.35,586.426902413,264.426902413
282,70,323,592,8,0.4,588,266
282,70,323,592,9,0.45,588,266
282,70,323,592,10,0.5,588,266
282,70,323,592,11,0.55,588,266
282,70,323,592,12,0.6,588,266
283,68,254,531,0,0.0,417.032999992,291.032999992
283,68,254,531,1,0.05,422.232999992,289.832999992
283,68,254,531,2,0.1,427.432999992,288.632999992
283,68,254,531,3,0.15,459.065129443,273.516935267
283,68,254,531,4,0.2,494.387814488,257.355592745
283,68,254,531,5,0.25,501.032999992,255.032999992
283,68,254,531,6,0.3,502,255
283,68,254,531,7,0.35,502,255
283,68,254,531,8,0.4,502,255
283,68,254,531,9,0.45,502,255
283,68,254,531,10,0.5,502,255
284,35,137,502,0,0.0,127.813999891,350.813999891
284,35,137,502,1,0.05,129.91560469,349.813999891
284,35,137,502,2,0.1,130.182984318,349.813999891
284,35,137,502,3,0.15,130.450363945,349.813999891
284,35,137,502,4,0.2,130.717743572,349.813999891
284,35,137,502,5,0.25,150.040004322,341.104207852
284,35,137,502,6,0.3,237.439346905,294.188824242
284,35,137,502,7,0.35,312.491515408,255.426860693
284,35,137,502,8,0.4,354.749514873,235.426886743
284,35,137,502,9,0.45,380.626534723,220.876471393
284,35,137,502,10,0.5,408.168895911,203.684946793
284,35,137,502,11,0.55,425.265643062,197.87850694
284,35,137,502,12,0.6,436.314011067,193.563994303
284,35,137,502,13,0.65,450.52369041,184.781732002
284,35,137,502,14,0.7,466.975305496,173.104309373
284,35,137,502,15,0.75,478.064011067,162.688994303
284,35,137,502,16,0.8,486.330150111,158.233342623
284,35,137,502,17,0.85,495.104325449,153.297869668
284,35,137,502,18,0.9,501.426920682,150.072052697
284,35,137,502,19,0.95,506,151
284,35,137,502,20,1.0,506,151
284,35,137,502,21,1.05,506,151
284,35,137,502,22,1.1,506,151
284,35,137,502,23,1.15,506,151
285,40,260,385,0,0.0,133.875999928,99.8759999275
285,40,260,385,1,0.05,134.182452992,103.101812185
285,40,260,385,2,0.1,138.714757686,108.359902006
285,40,260,385,3,0.15,187.626155645,139.626099021
285,40,260,385,4,0.2,261.779347002,173.069594956
285,40,260,385,5,0.25,305.392212319,190.101842849
285,40,260,385,6,0.3,341.501141304,205.626059905
285,40,260,385,7,0.35,367.230855607,217.779237047
285,40,260,385,8,0.4,375.230845187,223.392133872
285,40,260,385,9,0.45,376.875999928,224.313503094
285,40,260,385,10,0.5,378.908263202,227.908263202
285,40,260,385,11,0.55,380.521164245,229.521164245
285,40,260,385,12,0.6,383.352200063,234.209350165
285,40,260,385,13,0.65,386.553422557,240.230845187
285,40,260,385,14,0.7,390,243
285,40,260,385,15,0.75,390,243
285,40,260,385,16,0.8,390,243
285,40,260,385,17,0.85,390,243
285,40,260,385,18,0.9,390,243
286,64,161,415,0,0.0,548.877000093,326.877000093
286,64,161,415,1,0.05,547.915462478,325.274437402
286,64,161,415,2,0.1,546.953924863,323.67187471
286,64,161,415,3,0.15,545.992387248,322.069312018
286,64,161,415,4,0.2,511.812556607,270.780334863
286,64,161,415,5,0.25,466.877000093,219.877000093
286,64,161,415,6,0.3,456.651198505,210.651198505
286,64,161,415,7,0.35,454.52219056,206.52219056
286,64,161,415,8,0.4,447.439511828,198.62701574
286,64,161,415,9,0.45,438.618944658,184.457648282
286,64,161,415,10,0.5,438,184
286,64,161,415,11,0.55,438,184
286,64,161,415,12,0.6,438,184
286,64,161,415,13,0.65,438,184
286,64,161,415,14,0.7,438,184
287,66,120,410,0,0.0,393.032999992,354.032999992
287,66,120,410,1,0.05,393.032999992,351.232999992
287,66,120,410,2,0.1,393.032999992,348.432999992
287,66,120,410,3,0.15,393.032999992,325.25873544
287,66,120,410,4,0.2,393.032999992,230.376830181
287,66,120,410,5,0.25,390.032999992,169.032999994
287,66,120,410,6,0.3,390.032999992,159.194288678
287,66,120,410,7,0.35,390.032999992,150.189229411
287,66,120,410,8,0.4,390.032999992,138.420091507
287,66,120,410,9,0.45,391,137
287,66,120,410,10,0.5,391,137
287,66,120,410,11,0.55,391,137
287,66,120,410,12,0.6,391,137
287,66,120,410,13,0.65,391,137
288,34,172,194,0,0.0,569.06400013,242.06400013
288,34,172,194,1,0.05,560.461843594,240.988730563
288,34,172,194,2,0.1,545.612351203,238.483347327
288,34,172,194,3,0.15,459.126793498,218.439070538
288,34,172,194,4,0.2,361.16076301,191.773674572
288,34,172,194,5,0.25,304.193092676,174.838209308
288,34,172,194,6,0.3,268.689005718,166.814000875
288,34,172,194,7,0.35,229.773656809,157.70915487
288,34,172,194,8,0.4,200.805928866,152.225290055
288,34,172,194,9,0.45,196.915064898,152.06400013
288,34,172,194,10,0.5,196.383149228,152.06400013
288,34,172,194,11,0.55,194.128522064,154.64463755
288,34,172,194,12,0.6,193,158
288,34,172,194,13,0.65,193,158
288,34,172,194,14,0.7,193,158
288,34,172,194,15,0.75,193,158
288,34,172,194,16,0.8,193,158
289,54,333,519,0,0.0,524.09499979,198.09499979
289,54,333,519,1,0.05,524.09499979,198.498226136
289,54,333,519,2,0.1,524.09499979,198.901452482
289,54,333,519,3,0.15,524.09499979,201.532510407
289,54,333,519,4,0.2,520.417561779,233.159627858
289,54,333,519,5,0.25,518.09499979,257.449895809
289,54,333,519,6,0.3,518.09499979,275.595051199
289,54,333,519,7,0.35,518.09499979,285.224046189
289,54,333,519,8,0.4,518.09499979,290.77242242
289,54,333,519,9,0.45,518.09499979,294.407509289
289,54,333,519,10,0.5,519,297
289,54,333,519,11,0.55,519,297
289,54,333,519,12,0.6,519,297
289,54,333,519,13,0.65,519,297
289,54,333,519,14,0.7,519,297
290,34,143,396,0,0.0,116.81400013,371.81400013
290,34,143,396,1,0.05,122.01400013,367.41400013
290,34,143,396,2,0.1,127.21400013,363.01400013
290,34,143,396,3,0.15,185.458914913,322.910942234
290,34,143,396,4,0.2,303.684982955,239.491407973
290,34,143,396,5,0.25,380.81400013,177.81400013
290,34,143,396,6,0.3,412.717206485,150.136595363
290,34,143,396,7,0.35,422.265615216,145.81400013
290,34,143,396,8,0.4,426.251488395,145.81400013
290,34,143,396,9,0.45,428,147
290,34,143,396,10,0.5,428,147
290,34,143,396,11,0.55,428,147
290,34,143,396,12,0.6,428,147
290,34,143,396,13,0.65,428,147
291,73,248,291,0,0.0,496.063999891,204.063999891
291,73,248,291,1,0.05,493.913460757,204.063999891
291,73,248,291,2,0.1,487.773623574,204.741427731
291,73,248,291,3,0.15,447.063886643,214.376531742
291,73,248,291,4,0.2,347.19302322,238.6769053
291,73,248,291,5,0.25,297.031736617,247.063999891
291,73,248,291,6,0.3,294.814000636,247.063999891
291,73,248,291,7,0.35,295,248
291,73,248,291,8,0.4,295,248
291,73,248,291,9,0.45,295,248
291,73,248,291,10,0.5,295,248
291,73,248,291,11,0.55,295,248
292,55,180,213,0,0.0,356.126999855,357.126999855
292,55,180,213,1,0.05,355.333348605,357.126999855
292,55,180,213,2,0.1,349.836616541,352.481752824
292,55,180,213,3,0.15,312.739826818,302.481738633
292,55,180,213,4,0.2,269.804404622,243.643107006
292,55,180,213,5,0.25,249.126999856,215.126999857
292,55,180,213,6,0.3,246.514096083,213.126999855
292,55,180,213,7,0.35,241.301604856,210.714302356
292,55,180,213,8,0.4,234.901182884,208.320545612
292,55,180,213,9,0.45,233.126999855,207.707644818
292,55,180,213,10,0.5,234,208
292,55,180,213,11,0.55,234,208
292,55,180,213,12,0.6,234,208
292,55,180,213,13,0.65,234,208
292,55,180,213,14,0.7,234,208
293,41,267,427,0,0.0,501.907999992,318.907999992
293,41,267,427,1,0.05,490.166058505,310.230577363
293,41,267,427,2,0.1,458.069271758,287.424117017
293,41,267,427,3,0.15,427.845455009,265.907965719
293,41,267,427,4,0.2,412.972514732,254.811224806
293,41,267,427,5,0.25,409,252
293,41,267,427,6,0.3,409,252
293,41,267,427,7,0.35,409,252
293,41,267,427,8,0.4,409,252
293,41,267,427,9,0.45,409,252
294,65,239,423,0,0.0,186.907999992,205.907999992
294,65,239,423,1,0.05,190.133804558,205.101548851
294,65,239,423,2,0.1,200.064280074,204.470496826
294,65,239,423,3,0.15,237.488545122,202.907999992
294,65,239,423,4,0.2,308.908006145,211.746710067
294,65,239,423,5,0.25,357.376715067,212.907999992
294,65,239,423,6,0.3,381.101511909,213.520900787
294,65,239,423,7,0.35,396.940267881,214.359615079
294,65,239,423,8,0.4,404.746710067,215.907999992
294,65,239,423,9,0.45,408.32735503,216.907999992
294,65,239,423,10,0.5,410,218
294,65,239,423,11,0.55,410,218
294,65,239,423,12,0.6,410,218
294,65,239,423,13,0.65,410,218
294,65,239,423,14,0.7,410,218
295,54,250,347,0,0.0,488.000999928,233.000999928
295,54,250,347,1,0.05,487.194548786,233.000999928
295,54,250,347,2,0.1,483.291309409,233.226807471
295,54,250,347,3,0.15,462.625969939,234.000999928
295,54,250,347,4,0.2,422.71067437,236.000999928
295,54,250,347,5,0.25,404.807464938,236.000999928
295,54,250,347,6,0.3,394.001002908,236.625999555
295,54,250,347,7,0.35,384.646154668,238.678422557
295,54,250,347,8,0.4,376.64615963,241.839710002
295,54,250,347,9,0.45,377,243
295,54,250,347,10,0.5,377,243
295,54,250,347,11,0.55,377,243
295,54,250,347,12,0.6,377,243
295,54,250,347,13,0.65,377,243
296,19,329,392,0,0.0,524.970000029,390.970000029
296,19,329,392,1,0.05,516.453866084,387.131288714
296,19,329,392,2,0.1,494.873267912,378.615179728
296,19,329,392,3,0.15,461.80864396,365.711911844
296,19,329,392,4,0.2,429.582899285,351.453869806
296,19,329,392,5,0.25,407.970000029,344.970000029
296,19,329,392,6,0.3,401.357096257,341.970000029
296,19,329,392,7,0.35,400.858887824,340.858887824
296,19,329,392,8,0.4,400.065236574,340.065236574
296,19,329,392,9,0.45,399.496881545,339.970000029
296,19,329,392,10,0.5,400,341
296,19,329,392,11,0.55,400,341
296,19,329,392,12,0.6,400,341
296,19,329,392,13,0.65,400,341
296,19,329,392,14,0.7,400,341
297,41,103,209,0,0.0,255.877000093,156.877000093
297,41,103,209,1,0.05,252.03829771,148.651198505
297,41,103,209,2,0.1,240.908288232,139.127033994
297,41,103,209,3,0.15,212.909351045,109.490006924
297,41,103,209,4,0.2,198.03829647,86.0382964696
297,41,103,209,5,0.25,198,86
297,41,103,209,6,0.3,198,86
297,41,103,209,7,0.35,198,86
297,41,103,209,8,0.4,198,86
297,41,103,209,9,0.45,198,86
298,15,375,570,0,0.0,505.657999992,209.657999992
298,15,375,570,1,0.05,505.657999992,213.913325358
298,15,375,570,2,0.1,506.432207831,222.690350944
298,15,375,570,3,0.15,521.754813633,267.851627274
298,15,375,570,4,0.2,565.690314027,330.851595021
298,15,375,570,5,0.25,572.657999992,336.863128746
298,15,375,570,6,0.3,572.657999992,337.183641774
298,15,375,570,7,0.35,572.657999992,337.504154803
298,15,375,570,8,0.4,572.657999992,340.908014149
298,15,375,570,9,0.45,572.657999992,355.593516513
298,15,375,570,10,0.5,572.657999992,364.690263267
298,15,375,570,11,0.55,572.657999992,367.533012845
298,15,375,570,12,0.6,572.657999992,369.883809272
298,15,375,570,13,0.65,571.819288678,370.657999992
298,15,375,570,14,0.7,571.657999992,371.372286572
298,15,375,570,15,0.75,572,373
298,15,375,570,16,0.8,572,373
298,15,375,570,17,0.85,572,373
298,15,375,570,18,0.9,572,373
298,15,375,570,19,0.95,572,373
299,59,171,202,0,0.0,178.845999956,339.845999956
299,59,171,202,1,0.05,177.544414661,339.845999956
299,59,171,202,2,0.1,176.845999956,339.394394347
299,59,171,202,3,0.15,176.845999956,335.630950862
299,59,171,202,4,0.2,177.252248,316.189830143
299,59,171,202,5,0.25,188.845999956,243.845999956
299,59,171,202,6,0.3,205.523404723,181.813785656
299,59,171,202,7,0.35,208.845999956,170.734891536
299,59,171,202,8,0.4,208.845999956,169.941240286
299,59,171,202,9,0.45,210,171
299,59,171,202,10,0.5,210,171
299,59,171,202,11,0.55,210,171
299,59,171,202,12,0.6,210,171
299,59,171,202,13,0.65,210,171
300,38,205,281,0,0.0,362.126999855,373.126999855
300,38,205,281,1,0.05,360.203921686,370.242382601
300,38,205,281,2,0.1,358.280843517,367.357765347
300,38,205,281,3,0.15,356.357765347,364.473148093
300,38,205,281,4,0.2,331.094710184,310.73982528
300,38,205,281,5,0.25,307.126999856,255.126999857
300,38,205,281,6,0.3,300.901182884,243.675365914
300,38,205,281,7,0.35,299.352792017,240.159240057
300,38,205,281,8,0.4,296.126999855,235.320545612
300,38,205,281,9,0.45,297,236
300,38,205,281,10,0.5,297,236
300,38,205,281,11,0.55,297,236
300,38,205,281,12,0.6,297,236
300,38,205,281,13,0.65,297,236
301,41,292,288,0,0.0,498.907999992,256.907999992
301,41,292,288,1,0.05,494.875744285,256.907999992
301,41,292,288,2,0.1,481.198309474,256.907999992
301,41,292,288,3,0.15,444.283132986,259.345488258
301,41,292,288,4,0.2,396.90799384,266.746710067
301,41,292,288,5,0.25,363.424162518,267.907999992
301,41,292,288,6,0.3,344.5330026,267.907999992
301,41,292,288,7,0.35,324.875732103,267.907999992
301,41,292,288,8,0.4,314.553159695,269.585420141
301,41,292,288,9,0.45,312.470501017,271.220496919
301,41,292,288,10,0.5,307.811232497,275.004767487
301,41,292,288,11,0.55,302.972521927,277.907999992
301,41,292,288,12,0.6,303,280
301,41,292,288,13,0.65,303,280
301,41,292,288,14,0.7,303,280
301,41,292,288,15,0.75,303,280
301,41,292,288,16,0.8,303,280
302,42,332,268,0,0.0,410.063999891,106.063999891
302,42,332,268,1,0.05,404.999481033,107.289807435
302,42,332,268,2,0.1,396.220229309,118.001528389
302,42,332,268,3,0.15,373.160732008,145.773722017
302,42,332,268,4,0.2,327.257544111,205.54787582
302,42,332,268,5,0.25,293.939008273,244.313983127
302,42,332,268,6,0.3,282.709154632,263.09626778
302,42,332,268,7,0.35,270.160769719,282.193037607
302,42,332,268,8,0.4,266.924962695,286.620148675
302,42,332,268,9,0.45,266.657582727,287.689668548
302,42,332,268,10,0.5,266.390202759,288.759188421
302,42,332,268,11,0.55,266.122822791,289.828708294
302,42,332,268,12,0.6,264.386577262,299.77369041
302,42,332,268,13,0.65,262.063999891,310.74142004
302,42,332,268,14,0.7,262.063999891,314.212937281
302,42,332,268,15,0.75,262.063999891,314.744851603
302,42,332,268,16,0.8,263,316
302,42,332,268,17,0.85,263,316
302,42,332,268,18,0.9,263,316
302,42,332,268,19,0.95,263,316
302,42,332,268,20,1.0,263,316
303,12,374,362,0,0.0,196.877000093,358.877000093
303,12,374,362,1,0.05,200.199571013,358.877000093
303,12,374,362,2,0.1,209.167277967,358.877000093
303,12,374,362,3,0.15,236.586616779,358.877000093
303,12,374,362,4,0.2,262.812457666,358.877000093
303,12,374,362,5,0.25,266.705874235,358.877000093
303,12,374,362,6,0.3,268.042772372,358.877000093
303,12,374,362,7,0.35,269.379670509,358.877000093
303,12,374,362,8,0.4,270.716568645,358.877000093
303,12,374,362,9,0.45,292.909221837,360.715703717
303,12,374,362,10,0.5,316.877000093,362.877000093
303,12,374,362,11,0.55,328.780206449,364.102801682
303,12,374,362,12,0.6,336.780206449,365.877000093
303,12,374,362,13,0.65,341.50199227,365.877000093
303,12,374,362,14,0.7,349.135055529,366.877000093
303,12,374,362,15,0.75,354.006022428,369.909255677
303,12,374,362,16,0.8,361.001984261,371.501996927
303,12,374,362,17,0.85,364.328603271,371.877000093
303,12,374,362,18,0.9,366.715703717,371.877000093
303,12,374,362,19,0.95,369,373
303,12,374,362,20,1.0,369,373
303,12,374,362,21,1.05,369,373
303,12,374,362,22,1.1,369,373
303,12,374,362,23,1.15,369,373
304,73,104,136,0,0.0,296.661999941,101.661999941
304,73,104,136,1,0.05,295.07469744,100.868348691
304,73,104,136,2,0.1,288.694271154,100.661999941
304,73,104,136,3,0.15,272.5651863,100.661999941
304,73,104,136,4,0.2,237.474558614,100.661999941
