trial,target x rel,target y rel,widget x,widget y
278,-2.5876487,-10.2239199,219.4193673,-110.3548419
278,-2.2070378,-10.9752822,223.2903587,-111.9677691
278,-4.4070197,-8.5008834,229.741943,-116.8064573
278,-3.5102619,-8.3490395,233.0967875,-119.3225907
278,-1.9038254,-8.2939662,235.7419533,-121.7419534
278,-0.4102951,-8.2751901,238.5000253,-124.125019
278,0.6961533,-8.2806139,241.6451793,-126.4838846
278,1.7219634,-8.2255593,244.8709715,-128.9032287
278,-0.6594587,-7.6594709,246.5483937,-130.5483938
278,-7.1912576,-4.5917516,249.3226044,-133.9032556
278,-14.8947302,-1.3337,252.1613071,-137.1613072
278,-21.7856955,0.6924953,254.1875024,-139.1875025
278,-27.4317139,1.4737437,254.9687508,-139.9687509
278,-31.5535377,1.8920905,254.2258046,-140.3870977
278,-35.611855,2.2953169,253.4193519,-140.7903241
278,-39.6701722,2.6985432,252.6128992,-141.1935504
278,-43.7284895,3.1017696,251.8064465,-141.5967768
278,-47.7867593,3.5049928,250.9999463,-142
278,-45.6202936,3.5049928,243.9687106,-142
278,-39.8065861,4.6662951,233.2902332,-143.1613023
278,-33.7358943,5.5049928,222.3547714,-144
278,-27.9555104,5.5049928,211.7096175,-144
278,-19.1106137,5.5049928,197.9999508,-144
278,-17.5237992,5.5049928,191.5483664,-144
278,-10.7463697,5.5049928,179.9061669,-144
278,-4.4468466,5.1178905,168.7418738,-143.6128977
278,-0.8277756,4.5049928,160.2580328,-143
278,1.565518,4.5049928,152.9999692,-143
278,0.7329883,4.5049928,148.967729,-143
278,-0.0995179,4.5049928,144.9354652,-143
278,-1.4038067,4.5049928,141.374984,-143
278,-2.3451774,4.5049928,137.4515847,-143
278,-0.7583441,4.5049928,130.9999815,-143
278,-3.20377,4.5049928,128.5806374,-143
278,-4.4233678,4.5049928,124.9354652,-143
278,-5.6752407,4.5049928,121.3225681,-143
278,-7.1236839,4.5049928,117.9062414,-143
278,-8.0822063,4.5049928,113.9999938,-143
278,-12.1405283,4.5049928,113.1935458,-143
278,-16.1988455,4.5049928,112.387093,-143
278,-19.4184486,4.5049928,110.7419261,-143
278,-21.6380614,4.5049928,108.096769,-143
278,-23.1560333,4.5362465,104.7499709,-143.0312537
278,-21.770816,5.3174949,98.4999836,-143.8125021
278,-18.393626,5.5049928,90.2580236,-144
278,-14.3874347,5.9243508,81.3870624,-144.419358
278,-9.9296416,6.9566083,72.0644993,-145.4516155
278,-4.4395544,8.5372548,61.7096421,-147.032262
278,-2.0462362,9.3437091,54.4515539,-147.8387163
278,2.6656205,9.5049928,44.8749273,-148
278,5.6112836,9.5049928,37.0644942,-148
278,7.7465085,9.5049928,30.0644993,-148
278,13.3011196,9.5049928,19.6451182,-148
278,17.3073463,9.5049928,10.7741215,-148
278,22.6038495,9.5049928,0.6128484,-148
278,25.4144397,9.5049928,-7.0625118,-148
278,26.9710431,9.5049928,-13.4838852,-148
278,30.7514359,9.5049928,-22.129048,-148
278,29.1124829,9.5049928,-25.3548649,-148
278,28.1186756,9.5049928,-29.2258276,-148
278,26.3829291,9.5049928,-32.3548511,-148
278,26.1633706,9.5049928,-37.0000626,-148
278,30.459848,9.5049928,-46.1613099,-148
278,29.6273493,9.5049928,-50.1935812,-148
278,26.8593291,9.5049928,-52.290331,-148
278,22.9282294,9.5049928,-53.2240013,-148
278,18.4634594,9.5049928,-53.6240013,-148
278,13.9986895,9.5049928,-54.0240013,-148
278,9.5339195,9.5049928,-54.4240013,-148
278,5.0691495,9.5049928,-54.8240013,-148
278,0.6043795,9.5049928,-55.2240013,-148
278,-3.8603904,9.5049928,-55.6240013,-148
278,-8.3251604,9.5049928,-56.0240013,-148
278,-12.7899304,9.5049928,-56.4240013,-148
278,-17.2547004,9.5049928,-56.8240013,-148
278,-16.0724504,9.5049928,-62.8710213,-148
278,-12.0017566,9.5049928,-71.806485,-148
278,-11.2859047,9.5049928,-77.3871069,-148
278,-11.3119492,9.5049928,-82.2258324,-148
278,-9.9831828,9.5049928,-88.4193688,-148
278,-8.9860516,9.5049928,-94.2812699,-148
278,-8.5836758,9.5049928,-99.5484157,-148
278,-8.803308,9.5049928,-104.1935535,-148
278,-11.2487153,9.5049928,-106.6129162,-148
278,-8.9521905,9.5049928,-113.7742109,-148
278,-6.7201886,9.5049928,-120.8709828,-148
278,-6.0496769,9.5049928,-126.4062645,-148
278,-6.8690867,9.5049928,-130.4516247,-148
278,-6.0886769,9.5049928,-136.0968044,-148
278,-3.2760404,9.5049928,-143.7742109,-148
278,-1.5279113,8.5372471,-150.38711,-147.0322543
278,-0.1668474,7.5049928,-156.6129439,-146
278,1.9179773,7.5049928,-163.5625386,-146
278,1.7406979,7.5049928,-168.2500291,-146
278,1.6904254,7.5049928,-173.0645266,-146
278,1.6643659,7.5049928,-177.9032371,-146
278,1.9286485,7.5049928,-183.0322897,-146
278,2.9026142,7.2146511,-188.8710254,-145.7096583
278,5.2958766,4.7953069,-196.1290577,-143.2903141
278,6.1145554,3.129991,-201.8125065,-141.6249982
278,9.727626,1.5372471,-210.2903471,-140.0322543
278,13.6047986,0.2146657,-219.0322897,-138.7096729
278,14.4819838,-0.4950072,-224.7742448,-138
278,16.0687981,-0.4950072,-231.2258291,-138
278,16.2362918,-1.9143714,-236.2580928,-136.5806358
278,16.1134558,-2.4950072,-241.0000268,-136
278,15.7002946,-2.4950072,-245.4516355,-136
278,14.5774503,-2.4950072,-249.1935612,-136
278,11.3255764,-2.4950072,-250.8064573,-136
278,9.4930776,-2.4950072,-253.8387285,-136
278,9.2842604,-1.7225342,-255.5161324,-136
278,11.2781699,-0.0526311,-255.9358972,-136
278,15.3695157,2.3116583,-255.7756407,-136
278,19.4608615,4.6759478,-255.6153841,-136
278,23.5522073,7.0402372,-255.4551276,-136
278,27.6435531,9.4045267,-255.2948711,-136
278,31.7348989,11.7688161,-255.1346146,-136
278,34.1018293,14.0081015,-253.2499426,-135.8749959
278,27.4159538,15.5911425,-242.3124648,-135.0937475
278,14.0324023,12.1842275,-224.677311,-129.322543
278,0.7679131,6.5485175,-207.1612195,-121.3225436
278,-7.0772015,2.2999317,-195.0645025,-114.7096683
278,-7.9223911,1.4384081,-189.9677106,-111.4838553
278,-10.1223731,0.5769055,-183.5161263,-108.2580632
278,-8.543159,1.2456238,-180.8437381,-106.5624921
278,-6.6836919,1.4990239,-178.4516028,-104.4516028
278,-7.1095217,0.4762131,-173.7741707,-101.0645025
278,-10.0576374,-1.6495473,-166.5744527,-96.5744527
278,-8.4656134,-1.9448362,-163.9148743,-93.9148743
278,-7.9353827,-2.850294,-160.1935027,-90.6451271
278,-10.0708458,-5.3892151,-153.8064373,-85.7419165
278,-10.6579689,-9.4765597,-148.9677119,-79.2902825
278,-9.9547343,-12.2735365,-145.4193441,-74.1290162
278,-9.7474968,-13.3507736,-141.3749793,-70.6874897
278,-9.5483103,-13.3514102,-137.3225635,-68.3225636
278,-7.8450946,-13.3742052,-134.7741769,-65.9354792
278,-9.2386719,-12.6228242,-129.1289972,-64.3225707
278,-8.6967227,-11.8714334,-125.4193441,-62.7096721
278,-9.4773884,-11.1200469,-120.3870761,-61.0967691
278,-10.3628734,-10.352534,-115.2499888,-59.4999926
278,-8.5870829,-9.552758,-112.7741769,-57.9354792
278,-9.9806603,-8.801377,-107.1289972,-56.3225707
278,-8.1483831,-7.4048222,-104.7096721,-55.3548361
278,-7.7677613,-6.7502152,-100.8386916,-53.6451536
278,-8.6451892,-6.8052826,-95.7096613,-51.2257968
278,-8.6657507,-6.916791,-91.4374975,-48.7499989
278,-11.4454365,-7.6775185,-84.4062094,-45.624982
278,-9.8903715,-6.5833749,-81.7096721,-44.3548361
278,-8.6065186,-5.928768,-78.7419226,-42.6451536
278,-8.1291098,-5.4676998,-74.9677291,-40.7419323
278,-7.0387854,-3.9743752,-71.8064512,-39.8709675
278,-5.2065458,-3.2229942,-69.3870885,-38.258059
278,-1.9982837,-1.7730155,-68.3437482,-37.3437483
278,-0.348507,-0.6557052,-65.7419226,-36.0967691
278,0.6450372,0.0956797,-62.4838645,-34.4838646
278,3.0901936,0.8470721,-60.6774186,-32.8709675
278,3.3095248,1.598453,-56.6451474,-31.258059
278,4.2062807,1.6724092,-53.290301,-28.9677258
278,4.8238055,1.1939517,-49.6562235,-26.1249788
278,5.6449812,0.9171269,-46.2257968,-23.4838646
278,7.4127216,1.5394867,-43.7419349,-21.7419349
278,8.4385069,0.6779592,-40.5161179,-18.516118
278,9.4642923,1.1712812,-37.290301,-16.6451505
278,9.4973821,0.8324695,-35.0322495,-15.0322495
278,8.2512708,-0.4120036,-33.1562458,-13.4374972
278,5.9659925,-1.914017,-30.8709675,-11.9354838
278,4.353084,-2.7204713,-29.258059,-11.1290295
278,3.7563139,-3.1882118,-28.6612889,-10.661289
278,3.3530884,-3.5914374,-28.2580634,-10.2580634
278,2.8046995,-3.8495008,-27.7096745,-10
278,2.0012701,-3.9432557,-26.9062451,-9.9062451
278,1.2200217,-4.7245041,-26.1249967,-9.1249967
278,-0.2598245,-4.8495008,-24.6451505,-9
278,-1.2275593,-4.8495008,-23.6774157,-9
278,-1.7651927,-4.8495008,-23.1397823,-9
278,-2.3028261,-4.8495008,-22.6021489,-9
278,-2.8404595,-4.8495008,-22.0645155,-9
278,-3.5924795,-4.8495008,-21.3124955,-9
278,-4.3888503,-4.8495008,-20.5161247,-9
278,-4.904975,-4.8495007,-13.1049998,-2.1049998
278,-4.904975,-4.8495007,-13.1049998,-2.1049998
278,-4.904975,-4.8495007,-13.1049998,-2.1049998
278,-4.904975,-4.8495007,-13.1049998,-2.1049998
278,-4.904975,-4.8495007,-13.1049998,-2.1049998
279,0,0,0,0
279,2.3408255,-0.4,0.6,0.4
279,4.6816509,-0.8,1.2,0.8
279,7.0224764,-1.2,1.8,1.2
279,9.3633018,-1.6,2.4,1.6
279,11.7041273,-2,3,2
279,12.2255899,-2,5.4193628,2
279,11.6170184,-2,8.9687598,2
279,11.7524052,-2,11.7741984,2
279,12.4996693,-2,13.9677598,2
279,11.4082546,-2,18,2
279,10.3168088,-2,22.0322712,2
279,9.8382715,-2,25.451634,2
279,10.0119644,-2,28.2187665,2
279,9.6231407,-2,31.5484157,2
279,6.1123818,-2,38,2
279,3.4080276,-2,43.6451797,2
279,1.9294902,-2,48.0645425,2
279,1.6767797,-2,51.2580785,2
279,1.7819256,-2,54.093758,2
279,0.8165091,-2,58,2
279,0.5315175,-2,61.225817,2
279,-0.3663825,-2,65.0645425,2
279,-0.6190931,-2,68.2580785,2
279,-0.3234263,-2.2258093,70.9032372,2.2258093
279,-0.5731291,-3,74.0937654,3
279,0.0239511,-3,76.4375107,3
279,-1.8880722,-3,81.2903594,3
279,-2.9149658,-3.4193595,85.2580785,3.4193595
279,-3.0709176,-4,88.3548557,4
279,-4.9688161,-4,93.1935797,4
279,-6.8666789,-4,98.0322679,4
279,-8.6436112,-4.6250043,102.7500257,4.6250043
279,-8.3721196,-5,105.4193595,5
279,-6.0962727,-5,106.0843381,5
279,-3.4566521,-5,106.3855429,5
279,-0.8170313,-5,106.6867476,5
279,1.8225894,-5,106.9879523,5
279,4.4622101,-5,107.2891571,5
279,7.1018308,-5,107.5903618,5
279,9.7414516,-5,107.8915665,5
279,12.3810722,-5,108.1927713,5
279,15.020693,-5,108.493976,5
279,17.6603137,-5,108.7951807,5
279,18.8963132,-5,110.5000067,5
279,17.1113023,-5,115.225843,5
279,14.4069916,-5,120.8709792,5
279,11.0574817,-5,127.1613146,5
279,8.9015462,-5,132.2580755,5
279,7.0359263,-5,137.0645209,5
279,3.6662558,-5,143.3750168,5
279,1.9195908,-5,148.0625073,5
279,1.3422662,-5,151.5806573,5
279,1.5089037,-5,154.3548453,5
279,1.5142488,-5,157.2903256,5
279,0.6163612,-4.9354807,161.1290387,4.9354807
279,1.9442781,-4.1290264,162.7419472,4.1290264
279,1.4593299,-4.5427018,164.9687643,3.3437453
279,-0.2608147,-5.5706154,167.3548453,2.0967698
279,-3.196295,-6.8985409,170.2903256,0.4838698
279,-6.9704888,-8.2909772,174.0645194,-1.0645193
279,-7.776943,-10.4253484,174.8709736,-1.8709736
279,-8.5833921,-12.5597248,175.6774227,-2.6774226
279,-8.9059694,-13.7717204,176,-4.4062525
279,-8.9059694,-13.0542774,176,-8.0645209
279,-8.9059694,-9.6079883,176,-14.4516355
279,-8.9059694,-6.903634,176,-20.0968152
279,-8.9059694,-4.1993163,176,-25.7419584
279,-8.9059694,-1.4949794,176,-31.3871207
279,-8.9059694,1.145855,176,-36.9687806
279,-8.9059694,3.3652876,176,-42.1290387
279,-8.9059694,2.0373707,176,-43.7419472
279,-8.9059694,4.0965564,176,-48.7419584
279,-8.9059694,4.3815214,176,-51.9677488
279,-8.9059694,3.3439263,176,-53.8709792
279,-8.7184671,2.9071263,175.8124977,-56.3750046
279,-7.1559586,3.0913178,174.2499892,-59.5000216
279,-6.9059694,4.7150066,174,-64.0645358
279,-6.422095,5.6451428,173.5161256,-67.9354975
279,-5.615643,5.6397991,172.7096736,-70.8709792
279,-4.7124191,5.2150951,171.8064497,-73.3871007
279,-3.0995106,5.5000867,170.1935412,-76.6129177
279,-2.9059694,5.6963532,170,-79.7500097
279,-2.422095,6.9087644,169.5161256,-83.9032463
279,-1.9059694,9.0969774,169,-89.0322848
279,-1.8091943,11.7045183,168.9032249,-94.5806511
279,-1.00274,13.6024183,168.0967706,-99.4193766
279,-0.1962912,14.7906074,167.2903218,-103.5483911
279,0.0940306,14.3013953,167,-106.0000045
279,0.0940306,12.7476682,167,-107.3871028
279,0.0940306,10.8821096,167,-108.4623697
279,0.0940306,9.016551,167,-109.5376365
279,0.0940306,7.1509923,167,-110.6129033
279,0.0940306,4.6612635,167,-111.0639999
279,0.0940306,1.820438,167,-111.1639999
279,0.0940306,-1.0203874,167,-111.2639999
279,0.0940306,-3.8612129,167,-111.3639999
279,0.0940306,-6.7020383,167,-111.4639999
279,0.0940306,-9.5428638,167,-111.5639999
279,0.0940306,-12.3836892,167,-111.6639999
279,0.0940306,-15.2245147,167,-111.7639999
279,0.0940306,-18.0653401,167,-111.8639999
279,0.0940306,-20.9061656,167,-111.9639999
279,0.0940306,-20.7142097,167,-115.0967813
279,0.0940306,-18.1711407,167,-120.5806757
279,0.0940306,-15.0474532,167,-126.6451886
279,0.0940306,-13.9560385,167,-130.6774288
279,0.0940306,-10.8242921,167,-136.7500007
279,0.0940306,-8.9344671,167,-141.5806511
279,0.0940306,-6.875268,167,-146.5806757
279,0.0940306,-3.8806183,167,-152.5161508
279,0.0940306,-3.5956516,167,-155.741943
279,0.0940306,-5.5364805,167,-156.7419395
279,0.0940306,-6.094231,167,-159.1250145
279,0.0940306,-5.5471486,167,-162.6129223
279,0.0940306,-4.0685947,167,-167.0323017
279,0.0940306,-0.5578358,167,-173.483886
279,0.0940306,5.1787872,167,-182.1613345
279,0.0940306,8.915354,167,-188.8387267
279,0.0940306,11.5420678,167,-194.406266
279,0.0940306,13.840165,167,-199.6451886
279,0.0940306,14.9315797,167,-203.6774288
279,0.0940306,14.539144,167,-206.2258185
279,0.0940306,14.5660581,167,-209.1935581
279,0.0940306,15.2058761,167,-212.7742015
279,0.2502838,16.2721154,166.8437468,-216.7812663
279,1.0315322,17.2375321,166.0624984,-220.6875084
279,1.0940306,20.5447142,166,-226.935516
279,1.0940306,21.8619309,166,-231.1935581
279,1.4488709,21.7920682,165.6451597,-234.0645209
279,2.0940306,21.109311,165,-236.3225891
279,2.0940306,19.781394,165,-237.9354976
279,2.0940306,17.9263557,165,-239.0212847
279,2.0940306,16.0493588,165,-240.0851133
279,2.0940306,14.172362,165,-241.1489419
279,2.0940306,12.4051837,165,-242.3225891
279,2.0940306,11.0772668,165,-243.9354976
279,2.0940306,12.071929,165,-247.8709853
279,2.0940306,11.9476222,165,-250.6875039
279,2.0940306,11.738654,165,-253.4193612
279,1.7927434,11.7242395,164.955515,-256
279,0.2863421,10.5122353,164.7330951,-256
279,-1.2200593,9.3002311,164.5106752,-256
279,-2.7264606,8.0882269,164.2882553,-256
279,-4.2328619,6.8762227,164.0658354,-256
279,-5.7392633,5.6642184,163.8434155,-256
279,-7.2456645,4.4522142,163.6209955,-256
279,-8.7520658,3.24021,163.3985756,-256
279,-10.2584672,2.0282058,163.1761557,-256
279,-11.7648685,0.8162016,162.9537358,-256
279,-13.2712699,-0.3958026,162.7313159,-256
279,-14.7776712,-1.6078069,162.508896,-256
279,-16.2840725,-2.8198111,162.2864761,-256
279,-17.7904738,-4.0318153,162.0640561,-256
279,-19.2968751,-5.2438195,161.8416362,-256
279,-20.8032764,-6.4558237,161.6192163,-256
279,-22.3096778,-7.6678279,161.3967964,-256
279,-23.8160791,-8.8798321,161.1743765,-256
279,-25.3224804,-10.0918364,160.9519566,-256
279,-26.8288818,-11.3038406,160.7295367,-256
279,-28.335283,-12.5158448,160.5071167,-256
279,-29.8416844,-13.727849,160.2846968,-256
279,-31.3480857,-14.9398532,160.0622769,-256
279,-30.9840291,-15.2792106,157.0967522,-256
279,-28.7312956,-14.1179081,151.9031933,-257.1613025
279,-25.9947263,-11.8921099,146.2257985,-259.3871007
279,-25.7097209,-10.2792014,142.9999677,-261.0000092
279,-23.0054102,-8.6663053,137.3548315,-262.6129053
279,-22.8101439,-7.6854572,134.2187398,-263.5937534
279,-21.8225237,-6.1179081,130.2902941,-265.1613025
279,-19.6988535,-4.0856602,125.2257985,-267.1935504
279,-19.4138713,-3.2792106,121.9999908,-268
279,-20.7418006,-3.2792106,120.3870947,-268
279,-22.0697206,-3.2792106,118.7741892,-268
279,-22.2050943,-3.2792106,115.9687375,-268
279,-21.4029808,-3.2792106,112.2257985,-268
279,-21.1179893,-3.2792106,108.9999816,-268
279,-20.8330226,-3.2792106,105.7741894,-268
279,-20.548037,-3.2792106,102.5483784,-268
279,-19.4243262,-3.2792106,98.4838421,-268
279,-17.7875293,-3.2792106,93.9062198,-268
279,-16.8220981,-3.2792106,89.9999631,-268
279,-13.3113392,-3.2792106,83.5483788,-268
279,-13.4779751,-3.2792106,80.7741892,-268
279,-14.805892,-3.2792106,79.1612807,-268
279,-16.3596247,-3.2792106,77.7741879,-268
279,-18.244993,-3.3417149,76.7187308,-267.9374957
279,-14.1545827,-4.9042117,69.687495,-266.3749989
279,-12.9562915,-5.2792106,65.5483784,-266
279,-12.6713,-5.2792106,62.3225614,-266
279,-11.9346911,-5.2792106,58.6451271,-266
279,-9.972306,-5.2792106,53.7419165,-266
279,-6.4614974,-5.2792106,47.2902825,-266
279,-5.612024,-5.2792106,43.4999836,-266
279,-5.7947869,-5.6985703,40.7419211,-265.5806403
279,-6.7678792,-6.2792106,38.7741879,-265
279,-8.7732146,-6.2792106,37.8386978,-265
279,-7.6817688,-6.2792106,33.8064266,-265
279,-7.2355119,-6.2792106,30.4193442,-265
279,-3.9444552,-6.2792106,24.1874621,-265
279,-0.0203822,-6.2792106,17.3225636,-265
279,-0.4450814,-6.2792106,14.8064374,-265
279,1.4528186,-6.2792106,9.9677119,-265
279,2.7055249,-6.2792106,5.7741802,-265
279,3.796957,-6.2792106,1.7419226,-265
279,4.6543524,-6.2229273,-2.0000149,-265
279,5.0645209,-5.9364393,-5.0645209,-265
279,6.6774293,-2.9956139,-6.6774293,-265
279,6.5721889,-0.0547884,-6.5721889,-265
279,6.0374296,2.886037,-6.0374296,-265
279,5.5026704,5.8268625,-5.5026704,-265
279,4.9679111,8.7676879,-4.9679111,-265
279,4.4331519,11.7085134,-4.4331519,-265
279,3.8983926,14.6493388,-3.8983926,-265
279,3.3636334,17.5901643,-3.3636334,-265
279,3,20.2741045,-3,-264.7431148
279,3,22.4121775,-3,-263.9403623
279,3,24.5502505,-3,-263.1376098
279,3,26.6883233,-3,-262.3348572
279,3,28.8263963,-3,-261.5321047
279,3,30.9644692,-3,-260.7293522
279,3,33.1025421,-3,-259.9265996
279,3,35.240615,-3,-259.1238471
279,3,37.378688,-3,-258.3210946
279,2.0624893,37.6546422,-2.0624893,-255.6562234
279,1,34.5843637,-1,-249.6451194
279,1,27.2994232,-1,-239.4193535
279,1,22.9821605,-1,-232.1612653
279,1,18.6648977,-1,-224.9031771
279,1,15.7992944,-1,-219.0967483
279,1,13.6746117,-1,-214.0312402
279,1,11.3906482,-1,-208.8064512
279,1,11.9121108,-1,-206.3870884
279,1,8.369025,-1,-199.9031771
279,1,6.9550474,-1,-195.5483741
279,1.2903255,6.3152199,-1.2903255,-191.9677211
279,2.0937549,3.9133044,-2.0937549,-186.6249802
279,2.8750033,3.7291363,-2.8750033,-183.4999866
279,3.6774247,0.750577,-3.6774247,-177.5806019
279,4,-1.3085758,-4,-172.5806236
279,4.2903255,-2.4000018,-4.2903255,-168.5483722
279,5,-3.3946647,-5,-164.6128838
279,5,-3.6796315,-5,-161.3870916
279,5,-5.250925,-5,-156.8749726
279,5,-6.1205734,-5,-153.0644988
279,5.5806511,-6.6958745,-5.5806511,-149.5483722
279,7,-7.5937584,-7,-145.7096628
279,7,-7.0722771,-7,-143.2903187
279,7,-7.2604928,-7,-140.1612776
279,7,-5.9809479,-7,-138.499997
279,7,-6.443375,-7,-135.0967444
279,7,-11.5670846,-7,-127.0322094
279,7,-16.6907395,-7,-118.967729
279,6.2903194,-25.362852,-6.2903194,-107.3547911
279,5.4838691,-27.8090794,-5.4838691,-101.9677382
279,5,-25.9729785,-5,-100.8630137
279,5,-23.3746189,-5,-100.5205478
279,5,-20.7762595,-5,-100.1780818
279,5,-18.1779,-5,-99.8356158
279,5,-15.5795405,-5,-99.4931499
279,5,-12.981181,-5,-99.1506839
279,5,-10.3828216,-5,-98.8082179
279,5,-7.784462,-5,-98.465752
279,5,-5.1861026,-5,-98.123286
279,5,-3.9169557,-5,-96.4516074
279,5,-6.2987144,-5,-91.1290233
279,5,-12.6482329,-5,-81.8386793
279,5,-16.9654957,-5,-74.5805911
279,5,-20.3552978,-5,-68.2499635
279,5,-20.6966977,-5,-64.9677382
279,5,-21.3042615,-5,-61.4193489
279,5,-24.0408563,-5,-55.7419287
279,5,-22.7129393,-5,-54.1290202
279,5,-23.6108262,-5,-50.2903079
279,5,-23.5540606,-5,-47.406248
279,5,-22.9872274,-5,-45.0322558
279,5,-22.336729,-5,-42.7419287
279,5,-21.0088121,-5,-41.1290202
279,5,-21.9066989,-5,-37.2903079
279,5,-21.9013534,-5,-34.354828
279,5,-21.0028643,-5,-32.3124916
279,5,-19.503566,-5,-30.8709644
279,5,-17.3691949,-5,-30.0645101
279,5,-15.234818,-5,-29.2580616
279,5,-14.1972261,-5,-27.354828
279,5,-12.9660708,-5,-25.6451578
279,4.8437485,-10.8266547,-4.8437485,-24.8437485
279,4.0624943,-8.6670834,-4.0624943,-24.0624943
279,3.2580616,-7.2726291,-3.2580616,-22.5161232
279,2.8639995,-6.6138047,-2.8639995,-22
279,2.6639995,-6.26985,-2.6639995,-22
279,2.4639995,-5.9258952,-2.4639995,-22
279,2.2639995,-5.5819405,-2.2639995,-22
279,2.0639995,-5.2379858,-2.0639995,-22
279,1.9008743,-5.127921,-1.9008743,-22
279,1.7551016,-5.127921,-1.7551016,-22
279,1.609329,-5.127921,-1.609329,-22
279,1.4635564,-5.127921,-1.4635564,-22
279,1.3177838,-5.127921,-1.3177838,-22
279,1.1720111,-5.127921,-1.1720111,-22
279,1.0262385,-5.127921,-1.0262385,-22
279,0.8804659,-5.127921,-0.8804659,-22
279,0.7346933,-5.127921,-0.7346933,-22
279,0.5889207,-5.127921,-0.5889207,-22
279,0.443148,-5.127921,-0.443148,-22
279,0.2973754,-5.127921,-0.2973754,-22
279,0.1516028,-5.127921,-0.1516028,-22
279,0.0058302,-5.127921,-0.0058302,-22
279,-0.774194,-5.127921,0.774194,-22
279,-1.2903233,-5.127921,1.2903233,-22
279,-1.6935504,-5.127921,1.6935504,-22
279,-2,-5.0326803,2,-22.0952407
279,-2,-4.6358562,2,-22.4920648
279,-2,-4.239032,2,-22.888889
279,-2,-3.8375978,2,-23.2903232
279,-2,-3.4343706,2,-23.6935504
279,-2,-3.0799195,2,-24.0480015
279,-2,-2.8799195,2,-24.2480015
279,-2,-2.6799195,2,-24.4480015
279,-2,-2.4799195,2,-24.6480015
279,-2,-2.2799195,2,-24.8480015
279,-2,-2.1279211,10.6730001,-16.3269999
279,-2,-2.1279211,10.6730001,-16.3269999
279,-2,-2.1279211,10.6730001,-16.3269999
279,-2,-2.1279211,10.6730001,-16.3269999
279,-2,-2.1279211,10.6730001,-16.3269999
280,0,0,0,0
280,-8.083544,-1.4931498,-1,-1.4
280,-16.1670881,-2.9862997,-2,-2.8
280,-24.2506322,-4.4794496,-3,-4.2
280,-32.3341763,-5.9725995,-4,-5.6
280,-40.4177204,-7.4657493,-5,-7
280,-46.6806077,-1.4937472,-8.2257921,-10.2257921
280,-47.5458574,9.0583779,-16.1249871,-16.3437403
280,-47.046538,19.7409943,-24.483866,-21.1612887
280,-46.1053303,28.7674787,-32.1290033,-23
280,-42.5983731,37.0637937,-41,-23
280,-41.7668098,46.4105019,-45.0322402,-23
280,-36.7967213,52.4456631,-51.5161071,-19.3225952
280,-30.6254867,57.4873468,-57.4374882,-14.5625117
280,-22.607641,60.457793,-63.5160948,-7.9032679
280,-8.4328061,56.7162778,-74,5
280,2.8994969,51.8904914,-79.6451363,17.9031687
280,19.2550334,36.6554876,-88.9677103,39.9999247
280,34.5171504,26.3666431,-96.096759,55.7741663
280,46.6265193,22.4764913,-99.2187457,63.6249492
280,56.9895277,15.4969349,-100,73
280,66.8683213,7.4113761,-100,81.0644804
280,74.7045436,-6.0678755,-98.1612976,92.8064127
280,78.1225924,-18.1985046,-92.38713,101.5161109
280,74.7903234,-28.2506951,-80.5807618,106.5806112
280,63.4145994,-40.0820796,-61.5937802,112.093743
280,60.6492291,-49.0204074,-51.4375508,114.4374883
280,57.6348271,-57.4033031,-41.0322896,116.2258016
280,57.8966376,-64.772084,-33.9032409,117
280,59.2230335,-69.1086506,-27.8387777,114.7419841
280,55.2912775,-67.4774116,-16.5161625,106.5161626
280,50.5853231,-61.9751803,-4.4193489,94.4193489
280,45.5568392,-52.4004221,7.9999941,78.2500082
280,42.7541743,-46.9708301,18.1935182,66.2258337
280,42.3063374,-45.1783567,26.0322143,57.8387778
280,42.4063672,-40.4830817,33.3225583,46.5484184
280,41.7205505,-35.7998544,41.3871008,35.258059
280,37.7117451,-25.8778595,53.3225497,19.4516536
280,35.0414496,-17.2717523,64.6874443,6.3125557
280,33.7002502,-10.4424717,75.3870239,-3.4838174
280,31.5245033,-3.0121764,87.3548142,-12.1290233
280,32.4848367,1.1815612,96.2258108,-15.3548403
280,24.6407435,7.8897297,113.4838246,-19.2257967
280,19.4437964,14.124602,127.4193305,-21
280,16.4267302,20.0671835,138.2499874,-21
280,10.1098323,27.2862283,151.2903025,-21
280,7.7026615,35.8918057,158.5483907,-21
280,-2.8315902,41.9750237,172.2580278,-17.7742032
280,-14.4324829,46.7387701,185.3225522,-12.8387239
280,-24.7347772,50.9056356,195.3225682,-7.1935581
280,-33.4833603,54.9125028,202,-1.5625293
280,-37.567022,58.4381707,202,3.9062504
280,-39.4468748,53.0594667,198.1290439,17.2580278
280,-40.321254,45.4465509,191.9355022,31.6773848
280,-40.9633664,36.4275079,184.4193688,46.1612626
280,-42.1230236,24.5088831,176.5484184,62.0321866
280,-46.1832502,13.451219,170.9032387,74.9354545
280,-53.151752,6.7091192,168.0312581,81.5937311
280,-57.6998529,2.0781556,162.9355022,84.4516109
280,-55.4854024,-0.6784226,151.5484219,83.7096844
280,-43.9779791,-1.1425797,131.5807434,79.0968367
280,-33.7499919,3.7037624,113.8387501,67.8064773
280,-24.1741621,5.8026566,96.7742863,59.2258506
