target r,target rel x,target rel y,speed,widget dx,widget dy,widget dx[-20:-1],widget dy[-20:-1]
-0.25984561617,-1.43950078974,-0.475066516464,0.246353907525,-0.279137527468,-2.46483787009e-17,-0.0345088981725,0.036857603423
-0.25984561617,-1.14064309658,-0.397967188577,0.246353907525,-1.49537337897,-0.356687647934,-0.116051774604,0.0245717356153
-0.25984561617,-0.751668459152,-0.133774062302,0.246353907525,-1.94628524286,-1.22224703372,-0.460882175696,-0.070743110272
-0.25984561617,-0.340318910971,0.0348153758463,0.246353907525,-2.05824102201,-0.77995193743,-0.757962789129,-0.301043894962
-0.25984561617,-0.132804425362,0.08261680325,0.246353907525,-1.03832574712,-0.221145620538,-0.974675827942,-0.38086190204
-0.25984561617,-0.114025602465,0.0637352365383,0.246353907525,-0.0939622853669,0.0873525334697,-0.983768673539,-0.358045290397
-0.25984561617,-0.114025602465,0.0637352365383,0.246353907525,-1.58410431125e-17,-2.46483787009e-17,-0.872542875017,-0.302370562413
-0.25984561617,-0.114025602465,0.0637352365383,0.246353907525,-1.58410431125e-17,-2.46483787009e-17,-0.775593666682,-0.268773833256
-0.25984561617,-0.114025602465,0.0637352365383,0.246353907525,-1.58410431125e-17,-2.46483787009e-17,-0.698034300014,-0.241896449931
-0.25984561617,-0.114025602465,0.0637352365383,0.246353907525,-1.58410431125e-17,-2.46483787009e-17,-0.634576636376,-0.219905863573
-0.365272238482,-1.84224514498,-2.40404532228,-0.368161618043,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
-0.365272238482,-1.81527141586,-2.35264601547,-0.368161618043,-0.134966565631,-0.237790631304,-1.58410431125e-17,-2.46483787009e-17
-0.365272238482,-1.77235866034,-2.30587274969,-0.368161618043,-0.214719559504,-0.216388996069,-0.0674832828155,-0.118895315652
-0.365272238482,-1.64975061624,-2.1773742652,-0.368161618043,-0.613485312225,-0.594477584324,-0.116562041712,-0.151393209124
-0.365272238482,-1.31503071282,-1.84584858747,-0.368161618043,-1.67481461725,-1.53375026036,-0.24079285934,-0.262164302924
-0.365272238482,-0.854023256948,-1.3524139194,-0.368161618043,-2.30671082861,-2.28279617978,-0.527597210922,-0.516481494411
-0.365272238482,-0.593481278482,-0.986450806789,-0.368161618043,-1.30365571181,-1.69306951753,-0.824116147203,-0.810867275306
-0.365272238482,-0.492942182475,-0.807066529417,-0.368161618043,-0.503060457059,-0.829892525996,-0.89262179929,-0.936896167052
-0.365272238482,-0.491814078966,-0.792838920738,-0.368161618043,-0.00564461278389,-0.0658217446811,-0.843926631511,-0.92352071192
-0.365272238482,-0.489644643086,-0.789201066449,-0.368161618043,-0.010855054889,-0.01682994814,-0.750784184986,-0.828220826672
-0.365272238482,-0.487475207205,-0.78556321216,-0.368161618043,-0.010855054889,-0.01682994814,-0.676791271976,-0.747081738818
-0.365272238482,-0.485305771325,-0.78192535787,-0.368161618043,-0.010855054889,-0.01682994814,-0.616251615877,-0.680695212393
-0.365272238482,-0.464129677278,-0.746415875776,-0.368161618043,-0.105957343688,-0.164278911306,-0.565801902462,-0.625373107039
-0.365272238482,-0.326195030947,-0.475026353418,-0.368161618043,-0.690173962,-1.25554000349,-0.530429244094,-0.589904322752
-0.365272238482,-0.242917415867,-0.382443424867,-0.368161618043,-0.416690389798,-0.428320037655,-0.541839581088,-0.637449728519
-0.365272238482,-0.215234815317,-0.346528110869,-0.368161618043,-0.138513496122,-0.166156427377,-0.533496301668,-0.623507749128
-0.365272238482,-0.126343813699,-0.254009169309,-0.368161618043,-0.444777700202,-0.428024012128,-0.508809876322,-0.594923291518
-0.365272238482,-0.0795993877057,-0.153394793907,-0.368161618043,-0.233891821579,-0.465476235581,-0.505043277726,-0.585105686848
-0.365272238482,-0.0494071029829,-0.101352886439,-0.368161618043,-0.151071027644,-0.240763519966,-0.48997930794,-0.578459606222
-0.365272238482,-0.0325485058382,-0.0545794981228,-0.368161618043,-0.0843541858021,-0.216389562939,-0.47214203003,-0.560686127998
-0.365272238482,-0.0380085341551,-0.0637352365383,-0.368161618043,0.0273199625789,0.0423575521351,-0.452752637819,-0.543471299745
-0.365272238482,-0.0380085341551,-0.0637352365383,-0.368161618043,-1.58410431125e-17,-2.46483787009e-17,-0.45138663969,-0.541353422139
-0.365272238482,-0.0380085341551,-0.0637352365383,-0.368161618043,-1.58410431125e-17,-2.46483787009e-17,-0.444638311408,-0.529463890573
-0.365272238482,-0.0380085341551,-0.0637352365383,-0.368161618043,-1.58410431125e-17,-2.46483787009e-17,-0.433902333433,-0.51864444077
-0.365272238482,-0.0380085341551,-0.0637352365383,-0.368161618043,-1.58410431125e-17,-2.46483787009e-17,-0.403228067822,-0.488920561554
0.636280673485,-1.75760963867,-2.38959335257,-0.0450098986756,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
0.636280673485,-1.73717492864,-2.33819393242,-0.0450098986756,-0.102247732242,-0.23779115564,-1.58410431125e-17,-2.46483787009e-17
0.636280673485,-1.68741605554,-2.24002046827,-0.0450098986756,-0.248975000145,-0.454183752033,-0.051123866121,-0.11889557782
0.636280673485,-1.31457151906,-1.71838017662,-0.0450098986756,-1.86557618262,-2.41328496362,-0.117074244129,-0.230658302558
0.636280673485,-0.865020442761,-1.12568048592,-0.0450098986756,-2.24938734181,-2.74202985169,-0.554199728752,-0.776314967823
0.636280673485,-0.488001049108,-0.628649118036,-0.0450098986756,-1.88646562405,-2.29943573333,-0.893237251363,-1.1694579446
0.636280673485,-0.230141102395,-0.282346411898,-0.0450098986756,-1.29023581673,-1.6021138071,-1.05877531348,-1.35778757605
0.636280673485,0.00794829191617,-0.0062035868866,-0.0450098986756,-1.19131128366,-1.2775303942,-1.09184109966,-1.39269132334
0.636280673485,0.14649546991,0.16033025935,-0.0450098986756,-0.693238843929,-0.770442071858,-1.10427487266,-1.3782962072
0.636280673485,0.198642163801,0.246456246582,-0.0450098986756,-0.260922772378,-0.398448036496,-1.0586042028,-1.31075685883
0.636280673485,0.218834137394,0.255333742114,-0.0450098986756,-0.101033168866,-0.041070306159,-0.978836059756,-1.2195259766
0.636280673485,0.218834137394,0.251073366171,-0.0450098986756,-1.58410431125e-17,0.0197099445107,-0.899035796948,-1.11239364292
0.636280673485,0.218834137394,0.246812990212,-0.0450098986756,-1.58410431125e-17,0.0197099445844,-0.824116147203,-1.0180516773
0.636280673485,0.218834137394,0.242552614269,-0.0450098986756,-1.58410431125e-17,0.0197099445107,-0.760722597418,-0.938223860233
0.636280673485,0.209046937853,0.223073327884,-0.0450098986756,0.0489715271933,0.0901177874623,-0.706385269031,-0.869800017037
0.636280673485,0.209046937853,0.223073327884,-0.0450098986756,-1.58410431125e-17,-2.46483787009e-17,-0.656028149282,-0.805805496737
0.636280673485,0.209046937853,0.223073327884,-0.0450098986756,-1.58410431125e-17,-2.46483787009e-17,-0.615026389952,-0.755442653191
0.636280673485,0.209046937853,0.223073327884,-0.0450098986756,-1.58410431125e-17,-2.46483787009e-17,-0.578848367014,-0.711004850062
0.636280673485,0.209046937853,0.223073327884,-0.0450098986756,-1.58410431125e-17,-2.46483787009e-17,-0.546690124402,-0.671504580614
-0.101705682701,-3.24083567223,2.16597828026,1.02579272563,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
-0.101705682701,-3.20545533609,2.12360106638,1.02579272563,-0.177030118402,0.196051368488,-1.58410431125e-17,-2.46483787009e-17
-0.101705682701,-3.15409001522,2.07088913467,1.02579272563,-0.257013070729,0.243863279429,-0.088515059201,0.098025684244
-0.101705682701,-2.75561279635,1.87814130912,1.02579272563,-1.99383264633,0.891716833668,-0.144681063044,0.146638215972
-0.101705682701,-1.98318218832,1.60366896852,1.02579272563,-3.86495711771,1.26980216659,-0.606968958865,0.332907870396
-0.101705682701,-1.30240043033,1.35335401439,1.02579272563,-3.40638016386,1.15804190098,-1.25856659063,0.520286729635
-0.101705682701,-0.857026126843,1.20275378358,1.02579272563,-2.22848831522,0.696727761167,-1.61653551951,0.626579258192
-0.101705682701,-0.575640179211,1.08402106037,1.02579272563,-1.40795122541,0.549297859501,-1.70395734746,0.636600472903
-0.101705682701,-0.378911322603,0.931107621207,1.02579272563,-0.98435844813,0.707429447776,-1.66695658221,0.625687646228
-0.101705682701,-0.268200473012,0.820856389831,1.02579272563,-0.553956150475,0.510059600769,-1.59111234509,0.634770068622
-0.101705682701,-0.217624357194,0.72833692013,1.02579272563,-0.253064180503,0.428026455492,-1.48739672563,0.622299021837
-0.101705682701,-0.165707709291,0.580564295106,1.02579272563,-0.259771707326,0.683646297492,-1.37518467607,0.604637879442
-0.101705682701,-0.129346665197,0.41634287799,1.02579272563,-0.18193721833,0.759743990217,-1.28223359534,0.611221914279
-0.101705682701,-0.10666419106,0.224109358574,1.02579272563,-0.113494712601,0.88933747899,-1.19759541249,0.622646689351
-0.101705682701,-0.0968171774139,0.169272671707,1.02579272563,-0.0492708148615,0.253693117637,-1.12015964822,0.641696031469
-0.101705682701,-0.076625203821,0.110345542493,1.02579272563,-0.101033168866,0.272616891678,-1.04876705933,0.615829170546
-0.101705682701,-0.076625203821,0.101778994433,1.02579272563,-1.58410431125e-17,0.0396317576569,-0.989533691172,0.594378403117
-0.101705682701,-0.085519201849,0.0796690456729,1.02579272563,0.0445022771314,0.102288124105,-0.931325826986,0.561746247502
-0.101705682701,-0.085519201849,0.0796690456729,1.02579272563,-1.58410431125e-17,-2.46483787009e-17,-0.877113154535,0.536220796202
-0.101705682701,-0.085519201849,0.0796690456729,1.02579272563,-1.58410431125e-17,-2.46483787009e-17,-0.830949304296,0.507998649033
-0.101705682701,-0.085519201849,0.0796690456729,1.02579272563,-1.58410431125e-17,-2.46483787009e-17,-0.789401839081,0.482598716582
-0.101705682701,-0.085519201849,0.0796690456729,1.02579272563,-1.58410431125e-17,-2.46483787009e-17,-0.789401839081,0.482598716582
1.00527385158,-1.31250119793,0.523792109992,-0.555719448938,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
1.00527385158,-1.30495981777,0.523792109992,-0.555719448938,-0.0377342775215,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
1.00527385158,-1.22054442193,0.486270160987,-0.555719448938,-0.422383424001,0.173589265993,-0.0188671387608,-2.46483787009e-17
1.00527385158,-0.914024105422,0.319222309044,-0.555719448938,-1.53371431255,0.772820036636,-0.153372567174,0.0578630886643
1.00527385158,-0.429108883417,0.0848412130661,-0.555719448938,-2.42633644924,1.08432646738,-0.498458003518,0.236602325657
1.00527385158,-0.200751573905,0.0457778359541,-0.555719448938,-1.14261553025,0.180720435371,-0.884033692662,0.406147154002
1.00527385158,-0.188383700645,0.0457778359541,-0.555719448938,-0.0618842641543,-2.46483787009e-17,-0.927130665594,0.36857603423
1.00527385158,-0.190042670776,0.0318676182692,-0.555719448938,0.0083008730452,0.0643533862653,-0.803524036817,0.315922315054
1.00527385158,-0.190042670776,0.0318676182692,-0.555719448938,-1.58410431125e-17,-2.46483787009e-17,-0.702045923084,0.284476198956
1.00527385158,-0.190042670776,0.0318676182692,-0.555719448938,-1.58410431125e-17,-2.46483787009e-17,-0.624040820519,0.252867732405
1.00527385158,-0.190042670776,0.0318676182692,-0.555719448938,-1.58410431125e-17,-2.46483787009e-17,-0.561636738467,0.227580959165
1.00527385158,-0.190042670776,0.0318676182692,-0.555719448938,-1.58410431125e-17,-2.46483787009e-17,-0.510578853152,0.206891781059
0.583567362329,-3.32635487635,3.75935918991,3.68958733973,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
0.583567362329,-3.32635487635,3.75088376864,3.68958733973,-1.58410431125e-17,0.0392101741969,-1.58410431125e-17,-2.46483787009e-17
0.583567362329,-3.31348119293,3.72492185385,3.68958733973,-0.0644151511507,0.120108625791,-1.58410431125e-17,0.0196050870984
0.583567362329,-2.99929872455,3.31372800803,3.68958733973,-1.57205288709,1.90232223458,-0.0214717170502,0.0531062666626
0.583567362329,-2.0536848991,2.18448514139,3.68958733973,-4.73150189453,5.22426061407,-0.40911700956,0.515410258642
0.583567362329,-1.09335349474,1.0824792553,3.68958733973,-4.80514321681,5.09825310149,-1.27359398655,1.45718032973
0.583567362329,-0.526597646173,0.467743161382,3.68958733973,-2.8358366799,2.8439777291,-1.86218552493,2.06402579169
0.583567362329,-0.256859638739,0.113601481,3.68958733973,-1.34966924007,1.63837956145,-2.00127854707,2.17544749703
0.583567362329,-0.121166791568,-0.0757090598907,3.68958733973,-0.678956828021,0.875814788668,-1.91982738369,2.10831400508
0.583567362329,-0.104523468927,-0.127470473077,3.68958733973,-0.0832770317969,0.239465858252,-1.78195287751,1.97136964771
0.583567362329,-0.104523468927,-0.127470473077,3.68958733973,-1.58410431125e-17,-2.46483787009e-17,-1.61208529294,1.79817926876
0.583567362329,-0.104523468927,-0.127470473077,3.68958733973,-1.58410431125e-17,-2.46483787009e-17,-1.46553208449,1.63470842615
0.583567362329,-0.104523468927,-0.127470473077,3.68958733973,-1.58410431125e-17,-2.46483787009e-17,-1.34340441078,1.49848272397
0.583567362329,-0.104523468927,-0.127470473077,3.68958733973,-1.58410431125e-17,-2.46483787009e-17,-1.24006560995,1.38321482212
-1.10325859467,2.41441611521,-0.0941369442397,-0.0882268314363,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
-1.10325859467,2.33565513055,-0.0941369442397,-0.0882268314363,0.394090841447,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
-1.10325859467,2.25689414589,-0.0941369442397,-0.0882268314363,0.3940908414,-2.46483787009e-17,0.197045420724,-2.46483787009e-17
-1.10325859467,2.17813316124,-0.0941369442397,-0.0882268314363,0.3940908414,-2.46483787009e-17,0.262727227616,-2.46483787009e-17
-1.10325859467,2.01176372686,-0.0876638654453,-0.0882268314363,0.832451126184,-0.0299466585943,0.295568131062,-2.46483787009e-17
-1.10325859467,1.43569636072,-0.0782031351051,-0.0882268314363,2.88242807045,-0.0437685482518,0.402944730086,-0.00598933171886
-1.10325859467,1.0577573322,-0.0782031351051,-0.0882268314363,1.89106713681,-2.46483787009e-17,0.81619195348,-0.0122858678077
-1.10325859467,0.774408100338,-0.0851740415624,-0.0882268314363,1.41777477369,0.0322497782588,0.969745551099,-0.0105307438352
-1.10325859467,0.526557152726,-0.122920542536,-0.0882268314363,1.24015448656,0.174628119586,1.02574920392,-0.00518317857341
-1.10325859467,0.353066379491,-0.126004562509,-0.0882268314363,0.868083672371,0.0142677226931,1.0495720131,0.0147958545554
-1.10325859467,0.247038909723,-0.126004562509,-0.0882268314363,0.530522249757,-2.46483787009e-17,1.03142317903,0.0147430413692
-1.10325859467,0.213599402553,-0.126004562509,-0.0882268314363,0.167318927945,-2.46483787009e-17,0.985886730915,0.0134027648811
-1.10325859467,0.180188882877,-0.110070753374,-0.0882268314363,0.167173885247,-0.073715206846,0.917672747335,0.0122858678076
-1.10325859467,0.127467129187,-0.110070753374,-0.0882268314363,0.263800158961,-2.46483787009e-17,0.859942065635,0.0056704005266
-1.10325859467,0.0729065277545,-0.110070753374,-0.0882268314363,0.273001073055,-2.46483787009e-17,0.817360500873,0.00526537191756
-1.10325859467,0.0575804983712,-0.110070753374,-0.0882268314363,0.0766857834675,-2.46483787009e-17,0.781069872352,0.00491434712305
-1.10325859467,0.0463631327974,-0.106680580014,-0.0882268314363,0.0561275491489,-0.0156840921324,0.737045866797,0.00460720042786
-1.10325859467,0.0413088118786,-0.0982051587473,-0.0882268314363,0.0252899527897,-0.0392101741969,0.696991848111,0.00341359498314
-1.10325859467,0.0229436602603,-0.0941369442397,-0.0882268314363,0.091892427264,-0.0188209405167,0.659675076149,0.00104560780647
-1.10325859467,0.00950213353878,-0.111536663942,-0.0882268314363,0.0672564290371,0.0804970064656,0.629791778839,-1.05399972376e-14
-1.10325859467,0.00950213353878,-0.111536663942,-0.0882268314363,-1.58410431125e-17,-2.46483787009e-17,0.601665011349,0.00402485032327
-1.10325859467,0.00950213353878,-0.111536663942,-0.0882268314363,-1.58410431125e-17,-2.46483787009e-17,0.601665011349,0.00402485032327
-1.10325859467,0.00950213353878,-0.111536663942,-0.0882268314363,-1.58410431125e-17,-2.46483787009e-17,0.581960469277,0.00402485032327
-1.10325859467,0.00950213353878,-0.111536663942,-0.0882268314363,-1.58410431125e-17,-2.46483787009e-17,0.562255927207,0.00402485032327
0.794420606953,0.266344802816,-0.859947679456,-1.92443242187,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
0.794420606953,0.266344802816,-0.817114829326,-1.92443242187,-1.58410431125e-17,-0.198159296403,-1.58410431125e-17,-2.46483787009e-17
0.794420606953,0.253470882241,-0.74070091653,-1.92443242187,0.0644163377829,-0.353516685184,-1.58410431125e-17,-0.0990796482015
0.794420606953,0.163008978461,-0.527329208974,-1.92443242187,0.4526379137,-0.987129908785,0.0214721125943,-0.183891993862
0.794420606953,0.0968389975337,-0.438986718821,-1.92443242187,0.331090114897,-0.408702330992,0.129263562871,-0.384701472593
0.794420606953,0.0760170683102,-0.446146655768,-1.92443242187,0.104185233884,0.0331242974357,0.169628873276,-0.389501644273
0.794420606953,0.0760170683102,-0.446146655768,-1.92443242187,-1.58410431125e-17,-2.46483787009e-17,0.158721600044,-0.319063987321
0.794420606953,0.0760170683102,-0.446146655768,-1.92443242187,-1.58410431125e-17,-2.46483787009e-17,0.136047085752,-0.273483417704
0.794420606953,0.0760170683102,-0.446146655768,-1.92443242187,-1.58410431125e-17,-2.46483787009e-17,0.119041200033,-0.239297990491
0.794420606953,0.0760170683102,-0.446146655768,-1.92443242187,-1.58410431125e-17,-2.46483787009e-17,0.105814400029,-0.212709324881
-0.9451186612,1.26495252446,1.34039982814,-0.616775811395,-1.58410431125e-17,-2.46483787009e-17,-1.58410431125e-17,-2.46483787009e-17
-0.9451186612,1.22957218832,1.33192438536,-0.616775811395,0.177030118402,0.0392102737124,-1.58410431125e-17,-2.46483787009e-17
-0.9451186612,1.18188518058,1.31212993907,-0.616775811395,0.238608152058,0.0915758241273,0.088515059201,0.0196051368562
-0.9451186612,0.9673207056,1.05513257479,-0.616775811395,1.07360128686,1.18895699745,0.138546090153,0.0435953659466
-0.9451186612,0.700954481914,0.725662533262,-0.616775811395,1.33279808108,1.52424018988,0.37230988933,0.329935773822
-0.9451186612,0.504781841358,0.464040325737,-0.616775811395,0.981575348691,1.21035309136,0.56440752768,0.568796657034
-0.9451186612,0.355812609235,0.249704557957,-0.616775811395,0.745386948714,0.991589978452,0.633935497849,0.675722729422
-0.9451186612,0.269374010155,0.158213932192,-0.616775811395,0.432506784802,0.42326667439,0.649857133686,0.72084662214
-0.9451186612,0.208069958642,0.119664367094,-0.616775811395,0.306742803526,0.178343366675,0.622688340076,0.683649128671
-0.9451186612,0.183241814582,0.0908807213619,-0.616775811395,0.124230851429,0.133162910449,0.587583280459,0.627504044005
-0.9451186612,0.162705033962,0.0816289065069,-0.616775811395,0.102758455719,0.0428020343395,0.541248037556,0.57806993065
-0.9451186612,0.122550756793,0.0816289065069,-0.616775811395,0.200917153899,-2.46483787009e-17,0.501385348298,0.529409212803
