trial,plan iters,plan time,best cost,configCheckTime,connectTime,knnTime,lazyPathCheckTime,numComponents,numEdgeChecks,numEdgesPrechecked,numIters,numMilestones
3,92,1.36486,1.36924,0.000544319,1.2295,0.000667117,0.134083,1,205,154,92,33
3,105,1.52084,1.36924,0.000619768,1.38257,0.000864211,0.136712,1,234,182,105,38
3,132,1.6452,1.36924,0.000759891,1.49283,0.00112405,0.150395,1,258,201,132,45
3,146,1.91377,1.36924,0.000843427,1.75319,0.00132115,0.158321,1,290,231,146,50
3,161,2.05282,1.36924,0.000927729,1.86958,0.0015883,0.180616,1,315,252,161,56
3,166,2.20341,1.36924,0.00096045,1.99508,0.00170494,0.205546,1,338,270,166,58
3,170,2.35885,1.36924,0.000990091,2.14491,0.00185931,0.210974,1,356,286,170,61
3,185,2.4803,1.36924,0.00106862,2.258,0.00214879,0.218961,1,375,303,185,66
3,190,2.62786,1.36924,0.00110211,2.38643,0.0022612,0.237936,1,395,320,190,68
3,193,2.80679,1.36924,0.00112175,2.55784,0.00232818,0.245364,1,414,337,193,69
3,206,2.97841,1.36924,0.00119489,2.71879,0.00256877,0.255712,1,434,355,206,73
3,214,3.1464,1.36924,0.00123723,2.86838,0.00276856,0.273865,1,454,371,214,76
3,253,3.31669,1.36924,0.00144203,3.01562,0.00330672,0.296157,1,480,393,253,84
3,257,3.51074,1.36924,0.00147051,3.19585,0.00345185,0.309793,1,501,412,257,86
3,316,3.69165,1.36924,0.00178348,3.33214,0.00456706,0.352957,1,526,430,316,101
3,326,3.88215,1.36924,0.00184353,3.45685,0.00490889,0.418339,1,559,451,326,105
3,332,4.04323,1.36924,0.0018801,3.60497,0.00506364,0.4311,1,580,471,332,107
3,352,4.24221,1.36924,0.00199866,3.78816,0.00526767,0.446559,1,602,491,352,109
3,354,4.40691,1.36924,0.00201714,3.94086,0.00546091,0.458339,1,623,511,354,111
3,356,4.57948,1.36924,0.002036,4.09402,0.0055583,0.477631,1,644,530,356,112
3,361,4.72392,1.36924,0.00206988,4.22252,0.00585549,0.493239,1,665,550,361,115
3,366,4.86423,1.36924,0.00210991,4.34971,0.00604527,0.506119,1,686,570,366,117
3,627,4.9807,1.68786,0.00363469,4.40671,0.0166553,0.553292,1,715,591,627,202
3,663,5.04974,1.49846,0.0037906,4.45408,0.0179476,0.573465,1,733,605,663,211
3,774,5.07025,1.49846,0.0042764,4.46212,0.0203624,0.582852,1,735,606,774,225
3,892,5.09598,1.49846,0.00467713,4.46972,0.0228753,0.597906,1,738,607,892,240
3,1039,5.10342,1.49846,0.00510559,4.4741,0.0252832,0.597906,1,738,607,1039,254
3,1156,5.12932,1.49846,0.00558292,4.49539,0.0292536,0.597906,1,738,607,1156,276
3,1272,5.15545,1.49846,0.00609915,4.50867,0.0331631,0.606183,1,740,608,1272,297
3,1411,5.16606,1.49846,0.0066169,4.51495,0.0367647,0.606183,1,742,610,1411,314
3,1540,5.18433,1.49846,0.00722166,4.52826,0.0409599,0.606183,1,742,610,1540,333
3,1681,5.19494,1.49846,0.00773134,4.53409,0.0450373,0.606183,1,743,611,1681,351
3,1812,5.21223,1.49846,0.00819444,4.54421,0.0515457,0.606183,1,743,611,1812,378
3,1951,5.22525,1.49846,0.00878457,4.55155,0.0564403,0.606183,1,743,611,1951,397
3,2087,5.23882,1.49846,0.00927846,4.55914,0.061745,0.606183,1,743,611,2087,417
3,2205,5.265,1.47424,0.00971152,4.57633,0.0665961,0.609713,1,748,615,2205,434
3,2335,5.28189,1.47424,0.0101288,4.58508,0.074108,0.609713,1,748,615,2335,460
3,2467,5.29502,1.47424,0.0105788,4.59197,0.0797099,0.609713,1,748,615,2467,478
3,2597,5.31263,1.47424,0.0110577,4.60109,0.0875321,0.609713,1,748,615,2597,503
