Average solve time: 1.9426254
cnt,mean,var
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604518,0.00627162
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.604483,0.00628057
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597631,0.00545049
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.597416,0.00542304
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596223,0.00520878
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.596136,0.0052035
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590787,0.00455692
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590755,0.00455665
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590462,0.00451681
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.590186,0.00455188
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587892,0.00489657
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.587449,0.00496665
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586311,0.00481939
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.586283,0.00482216
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.580305,0.00443056
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.576014,0.00416311
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
10,0.575819,0.0041694
