cnt,w/ Opt,var,w/o + std,w/o - std,cnt,w/o Opt,var,w/o + std,w/o - std,iters
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687719,0.0097425,,,785
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,786
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,787
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,788
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,789
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,790
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,791
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,792
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,793
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,794
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,795
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,796
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,797
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,798
10,0.542719,0.00492181,0.612874613,0.472563387,10,0.687595,0.00971756,,,799
10,0.541865,0.00504523,0.612894782,0.470835218,10,0.68758,0.00971926,,,800
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,801
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,802
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,803
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,804
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,805
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,806
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,807
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,808
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,809
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,810
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,811
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,812
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,813
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,814
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,815
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,816
10,0.541092,0.00516834,0.612983168,0.469200832,10,0.68758,0.00971926,,,817
10,0.536781,0.00575262,0.612627028,0.460934972,10,0.68758,0.00971926,,,818
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.68758,0.00971926,,,819
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,820
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,821
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,822
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,823
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,824
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,825
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,826
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,827
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,828
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,829
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,830
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,831
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,832
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,833
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,834
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,835
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,836
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,837
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,838
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,839
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,840
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,841
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,842
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,843
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,844
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,845
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,846
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,847
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,848
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,849
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,850
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,851
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,852
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,853
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,854
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,855
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,856
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,857
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,858
10,0.534397,0.00621927,0.613259348,0.455534652,10,0.687547,0.00971925,,,859
10,0.533645,0.00611926,0.611870699,0.455419301,10,0.687547,0.00971925,,,860
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,861
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,862
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,863
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,864
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,865
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,866
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,867
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,868
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,869
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,870
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,871
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,872
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,873
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,874
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,875
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,876
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,877
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,878
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.687547,0.00971925,,,879
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,880
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,881
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,882
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,883
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,884
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,885
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,886
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,887
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,888
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,889
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,890
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,891
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,892
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,893
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,894
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,895
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,896
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,897
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,898
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.666824,0.00557995,,,899
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,900
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,901
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,902
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,903
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,904
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,905
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,906
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,907
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,908
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,909
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,910
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,911
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,912
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,913
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,914
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,915
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,916
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,917
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,918
10,0.528292,0.00555393,0.602816694,0.453767306,10,0.6534,0.00337573,,,919
10,0.528217,0.00555453,0.602745719,0.453688281,10,0.6534,0.00337573,,,920
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,921
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,922
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,923
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,924
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,925
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,926
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,927
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,928
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,929
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,930
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,931
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,932
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,933
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,934
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,935
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,936
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,937
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,938
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,939
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,940
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,941
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,942
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,943
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,944
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,945
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,946
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,947
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,948
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,949
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,950
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,951
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,952
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,953
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,954
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,955
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,956
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,957
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,958
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.6534,0.00337573,,,959
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,960
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,961
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,962
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,963
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,964
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,965
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,966
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,967
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,968
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,969
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,970
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,971
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,972
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,973
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,974
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,975
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,976
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,977
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,978
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647994,0.00403618,,,979
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,980
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,981
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,982
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,983
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,984
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,985
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,986
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,987
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.647981,0.00403492,,,988
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.641778,0.00569596,,,989
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.641778,0.00569596,,,990
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.641778,0.00569596,,,991
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.641778,0.00569596,,,992
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,993
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,994
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,995
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,996
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,997
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,998
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.639345,0.00585475,,,999
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1000
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1001
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1002
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1003
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1004
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1005
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1006
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1007
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1008
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1009
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1010
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1011
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1012
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1013
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1014
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1015
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1016
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1017
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1018
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632045,0.00658701,,,1019
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1020
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1021
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1022
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1023
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1024
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1025
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1026
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1027
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1028
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1029
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1030
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1031
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1032
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1033
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1034
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1035
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1036
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1037
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1038
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1039
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1040
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1041
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1042
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1043
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1044
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1045
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1046
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1047
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1048
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1049
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1050
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1051
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1052
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1053
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1054
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1055
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1056
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1057
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1058
10,0.528025,0.00555656,0.602567337,0.453482663,10,0.632008,0.00659824,,,1059
10,0.528022,0.00555596,0.602560312,0.453483688,10,0.631937,0.00660341,,,1060
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1061
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1062
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1063
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1064
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1065
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1066
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1067
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1068
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1069
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1070
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1071
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1072
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1073
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1074
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1075
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1076
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1077
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1078
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.631937,0.00660341,,,1079
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1080
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1081
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1082
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1083
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1084
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1085
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1086
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1087
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1088
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1089
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1090
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1091
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1092
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1093
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1094
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1095
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1096
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1097
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1098
10,0.527194,0.00539836,0.600667533,0.453720467,10,0.63127,0.00652777,,,1099
10,0.527005,0.00543855,0.600751525,0.453258475,10,0.631242,0.006533,,,1100
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1101
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1102
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1103
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1104
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1105
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1106
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1107
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1108
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1109
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1110
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1111
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1112
10,0.526948,0.00545084,0.600777804,0.453118196,10,0.631242,0.006533,,,1113
